# in Mpc/h Units 
# (k P_nu(k))
# a= 0.603896
# nk = 757
0.020944 1042.88
0.0296192 446.258
0.036276 239.909
0.0418879 144.654
0.0468321 99.1804
0.051302 74.4687
0.0592384 47.5747
0.0628319 39.7406
0.0662306 31.2418
0.0694632 27.3497
0.072552 24.3266
0.0755145 17.6243
0.0783651 15.4375
0.0837758 14.7294
0.0863541 10.0966
0.0888577 8.3702
0.0912926 8.29261
0.0936642 8.67533
0.0959772 6.21779
0.0982358 5.65668
0.102604 5.27166
0.10472 4.23821
0.106794 3.75763
0.108828 3.25237
0.112787 3.24268
0.114715 3.00299
0.118477 2.81425
0.120314 2.68822
0.122123 2.36539
0.123906 2.12195
0.125664 1.76669
0.127397 1.84705
0.129107 1.606
0.132461 1.1116
0.134107 1.54489
0.135732 1.4248
0.137339 1.30431
0.138926 1.40485
0.140496 1.07945
0.142049 1.02887
0.145104 0.32643
0.146608 0.915861
0.148096 0.885684
0.14957 0.888091
0.151029 0.922862
0.152474 0.858441
0.153906 0.769103
0.15673 0.632902
0.158123 0.666196
0.159504 0.664345
0.160874 0.544763
0.163577 0.668654
0.164913 0.484063
0.167552 0.470128
0.168856 0.416841
0.170149 0.503403
0.171434 0.450227
0.172708 0.424273
0.173974 0.385565
0.17523 0.428725
0.177715 0.492622
0.178945 0.281565
0.180167 0.346476
0.18138 0.38331
0.182585 0.247576
0.183782 0.289622
0.184972 0.332274
0.187328 0.258919
0.188496 0.317155
0.190347 0.234832
0.191954 0.287644
0.193094 0.224793
0.194226 0.251833
0.196472 0.228215
0.197585 0.241659
0.199006 0.254624
0.201976 0.234079
0.203059 0.168042
0.205208 0.173213
0.206274 0.209566
0.207335 0.169088
0.20839 0.192034
0.210326 0.178351
0.211524 0.213645
0.213587 0.129404
0.214612 0.138479
0.215631 0.152128
0.216957 0.145701
0.218661 0.11377
0.219662 0.160555
0.223129 0.110393
0.224599 0.107399
0.22618 0.125457
0.22751 0.142442
0.229429 0.109468
0.230383 0.114835
0.231604 0.108367
0.23416 0.0878672
0.235095 0.0928554
0.236954 0.113353
0.238108 0.0998173
0.239975 0.0914768
0.241537 0.0751881
0.242444 0.0863152
