# in Mpc/h Units 
# (k P_nu(k))
# a= 0.0859947
# nk = 757
0.020944 2.61001
0.0296192 0.83865
0.036276 0.385265
0.0418879 0.214645
0.0468321 0.136948
0.051302 0.095736
0.0592384 0.0549125
0.0628319 0.0434922
0.0662306 0.0346957
0.0694632 0.0284422
0.072552 0.0237086
0.0755145 0.0189904
0.0783651 0.0159143
0.0837758 0.0118999
0.0863541 0.00966131
0.0888577 0.00822966
0.0912926 0.00723584
0.0936642 0.00649109
0.0959772 0.00550339
0.0982358 0.00486312
0.102604 0.00402684
0.10472 0.00353868
0.106794 0.00320795
0.108828 0.00289269
0.112787 0.00255474
0.114715 0.00234419
0.118477 0.00206663
0.120314 0.00194609
0.122123 0.00179843
0.123906 0.00165565
0.125664 0.00151734
0.127397 0.00144231
0.129107 0.00132835
0.132461 0.00111444
0.134107 0.00111628
0.135732 0.00104605
0.137339 0.000980396
0.138926 0.000943546
0.140496 0.000842842
0.142049 0.000787288
0.145104 0.000620184
0.146608 0.000663034
0.148096 0.00062903
0.14957 0.000590095
0.151029 0.000561853
0.152474 0.000541437
0.153906 0.00050473
0.15673 0.000455894
0.158123 0.000428703
0.159504 0.000405649
0.160874 0.000386691
0.163577 0.000369317
0.164913 0.000340359
0.167552 0.000308319
0.168856 0.000300345
0.170149 0.000295134
0.171434 0.000283694
0.172708 0.000270887
0.173974 0.000251311
0.17523 0.000249108
0.177715 0.000249111
0.178945 0.000218786
0.180167 0.00022443
0.18138 0.000220613
0.182585 0.000203573
0.183782 0.000201203
0.184972 0.00019425
0.187328 0.000178389
0.188496 0.00018462
0.190347 0.000166305
0.191954 0.000165543
0.193094 0.000151129
0.194226 0.000149147
0.196472 0.00014414
0.197585 0.000140482
0.199006 0.000136409
0.201976 0.00012512
0.203059 0.000115045
0.205208 0.000108312
0.206274 0.000107835
0.207335 0.000101956
0.20839 0.000102777
0.210326 9.61193e-05
0.211524 9.54704e-05
0.213587 8.43578e-05
0.214612 8.12109e-05
0.215631 8.11165e-05
0.216957 7.70618e-05
0.218661 7.46516e-05
0.219662 7.45238e-05
0.223129 6.54539e-05
0.224599 6.25016e-05
0.22618 6.28184e-05
0.22751 6.22339e-05
0.229429 5.3948e-05
0.230383 5.71429e-05
0.231604 5.52469e-05
0.23416 5.10957e-05
0.235095 4.85576e-05
0.236954 4.90775e-05
0.238108 4.76628e-05
0.239975 4.60417e-05
0.241537 4.3122e-05
0.242444 4.14037e-05
0.244844 4.02736e-05
0.246417 3.8353e-05
0.248401 3.81656e-05
0.249576 3.56655e-05
0.251327 3.36693e-05
0.252777 3.39092e-05
0.254191 3.38251e-05
0.25601 3.2756e-05
0.258214 2.93926e-05
0.2594 2.91153e-05
0.26075 2.62997e-05
0.262904 2.72413e-05
0.265657 2.53117e-05
0.266722 2.4173e-05
0.268622 2.3655e-05
0.269844 2.37898e-05
0.271964 2.21399e-05
0.273543 2.13826e-05
0.275842 1.98605e-05
0.277853 2.17492e-05
0.279641 1.90515e-05
0.28148 1.92676e-05
0.282936 1.75046e-05
0.285198 1.75535e-05
0.286404 1.65607e-05
0.288084 1.58406e-05
0.291553 1.46716e-05
0.292736 1.5329e-05
0.294335 1.41072e-05
0.296659 1.32956e-05
0.298323 1.27897e-05
0.300394 1.24236e-05
0.302928 1.19117e-05
0.304588 1.17977e-05
0.305974 1.16498e-05
0.308578 1.09531e-05
0.310884 1.03677e-05
0.312408 9.85013e-06
0.314799 9.66146e-06
0.317265 9.62756e-06
0.319597 8.87734e-06
0.320771 8.4642e-06
0.3227 8.52812e-06
0.32574 8.12394e-06
0.32795 7.70115e-06
0.330224 7.3607e-06
0.331726 7.21927e-06
0.333831 6.97295e-06
0.336246 6.5743e-06
0.338319 6.33392e-06
0.341157 6.12884e-06
0.343593 5.67987e-06
0.346262 5.41833e-06
0.347842 5.29157e-06
0.350326 5.2964e-06
0.352828 4.74919e-06
0.354442 4.63773e-06
0.356776 4.59553e-06
0.359142 4.36726e-06
0.361681 4.28478e-06
0.363857 4.18919e-06
0.366441 3.8655e-06
0.368657 3.89273e-06
0.371486 3.79957e-06
0.374587 3.3538e-06
0.376839 3.41143e-06
0.379079 3.3699e-06
0.38178 3.11766e-06
0.384712 2.91871e-06
0.386663 2.77393e-06
0.389313 2.77846e-06
0.39167 2.70884e-06
0.394428 2.62366e-06
0.397811 2.43422e-06
0.400019 2.47638e-06
0.402781 2.35861e-06
0.405015 2.25148e-06
0.40766 2.17973e-06
0.410865 2.00625e-06
0.413244 1.97879e-06
0.416084 1.88827e-06
0.418986 1.86689e-06
0.421544 1.76952e-06
0.424534 1.70407e-06
0.42751 1.54732e-06
0.430034 1.57237e-06
0.432751 1.52535e-06
0.436344 1.48764e-06
0.438896 1.38228e-06
0.44171 1.33162e-06
0.444585 1.23557e-06
0.447784 1.19685e-06
0.45034 1.15457e-06
0.453413 1.09995e-06
0.456575 1.03433e-06
0.459787 1.04407e-06
0.462622 9.81083e-07
0.465862 9.69921e-07
0.468802 9.21994e-07
