# in Mpc/h Units 
# D1 = 0.771577 
# k P N P(z=0)
0.020944 15913 6 26729.7
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0.0296192 13250.1 12 22256.8
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0.036276 10949.7 8 18392.5
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0.0418879 8976.6 6 15078.3
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0.0468321 7981.23 24 13406.4
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0.051302 7538.72 24 12663.1
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0.0592384 6967.71 12 11703.9
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0.0628319 6929.27 30 11639.4
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0.0662306 6081.4 24 10215.2
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0.0694632 6200.1 24 10414.5
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0.072552 6243.98 8 10488.2
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0.0755145 4831.83 24 8116.21
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0.0783651 4756.86 48 7990.29
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0.0837758 5892.68 6 9898.16
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0.0863541 4111.34 48 6905.98
0 0 0 0
0 0 0 0
0 0 0 0
0.0888577 3602.79 36 6051.74
0 0 0 0
0 0 0 0
0 0 0 0
0.0912926 4071.86 24 6839.66
0 0 0 0
0 0 0 0
0 0 0 0
0.0936642 4886.89 24 8208.69
0 0 0 0
0 0 0 0
0 0 0 0
0.0959772 3463.18 48 5817.24
0 0 0 0
0 0 0 0
0.0982358 3447.29 24 5790.55
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0.102604 3707.77 24 6228.08
0 0 0 0
0 0 0 0
0.10472 3125.6 30 5250.19
0 0 0 0
0 0 0 0
0.106794 2898.35 72 4868.46
0 0 0 0
0 0 0 0
0.108828 2638.69 32 4432.31
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0.112787 2950.7 72 4956.41
0 0 0 0
0 0 0 0
0.114715 2989.14 48 5020.97
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0.118477 3076.14 12 5167.11
0 0 0 0
0.120314 3044.44 48 5113.86
0 0 0 0
0.122123 2748.27 48 4616.37
0 0 0 0
0.123906 2607.75 48 4380.35
0 0 0 0
0 0 0 0
0.125664 2182.86 30 3666.63
0 0 0 0
0.127397 2434.89 24 4089.98
0 0 0 0
0.129107 2203.9 72 3701.98
0 0 0 0
0 0 0 0
0.132461 1594.43 24 2678.23
0 0 0 0
0.134107 2482.31 96 4169.63
0 0 0 0
0.135732 2348.15 48 3944.28
0 0 0 0
0.137339 2176.87 24 3656.58
0 0 0 0
0.138926 2459.04 24 4130.55
0.140496 1945.91 72 3268.61
0 0 0 0
0.142049 1938.84 48 3256.74
0 0 0 0
0 0 0 0
0.145104 454.128 8 762.817
0 0 0 0
0.146608 1915.46 54 3217.48
0.148096 1885.34 84 3166.88
0 0 0 0
0.14957 2030.77 48 3411.16
0.151029 2284.6 24 3837.52
0 0 0 0
0.152474 2080.6 72 3494.87
0.153906 1920.08 96 3225.23
0 0 0 0
0 0 0 0
0.15673 1588.87 48 2668.89
0.158123 1837.81 48 3087.05
0.159504 1965.61 24 3301.72
0 0 0 0
0.160874 1499.74 72 2519.17
0 0 0 0
0.163577 2092.19 72 3514.33
0 0 0 0
0.164913 1460.49 96 2453.24
0 0 0 0
0.167552 1497.96 6 2516.17
0.168856 1358.15 96 2281.34
0.170149 1785.59 96 2999.33
0.171434 1596.12 24 2681.07
0.172708 1540.36 48 2587.4
0 0 0 0
0.173974 1490.09 96 2502.97
0.17523 1732.05 48 2909.39
0 0 0 0
0.177715 2026.45 36 3403.91
0.178945 1133.13 48 1903.37
0.180167 1425.74 120 2394.88
0.18138 1648.61 56 2769.24
0.182585 960.503 24 1613.39
0.183782 1234.21 96 2073.15
0.184972 1563.18 48 2625.73
0 0 0 0
0.187328 1240.85 24 2084.3
0.188496 1507.71 102 2532.56
0.190347 1139.09 120 1913.38
0.191954 1456.31 48 2446.23
0.193094 1169.07 48 1963.74
0.194226 1387.95 120 2331.39
0 0 0 0
0.196472 1255.8 24 2109.41
0.197585 1359.05 144 2282.84
0.199006 1482.98 168 2491.02
0 0 0 0
0.201976 1415.5 48 2377.68
0.203059 1017.6 96 1709.29
0.205208 1079.19 24 1812.75
0.206274 1433.75 48 2408.33
0.207335 1139.78 108 1914.53
0.20839 1282.21 72 2153.77
0.210326 1276.18 198 2143.66
0.211524 1627.09 48 2733.08
0.213587 993.149 72 1668.23
0.214612 1039.14 96 1745.48
0.215631 1179.89 72 1981.9
0.216957 1159.33 104 1947.37
0.218661 878.971 72 1476.44
0.219662 1359.59 144 2283.76
0 0 0 0
0.223129 946.032 192 1589.09
0.224599 960.66 48 1613.66
0.22618 1130.73 192 1899.34
0.22751 1353.51 72 2273.54
0.229429 1095.99 48 1840.97
0.230383 1134.29 78 1905.31
0.231604 1069.67 168 1796.76
0.23416 876.386 144 1472.1
0.235095 988.91 144 1661.11
0.236954 1233.09 12 2071.28
0.238108 1108.22 192 1861.52
0.239975 1016.19 168 1706.93
0.241537 851.142 48 1429.7
0.242444 1055.23 168 1772.51
0.244844 862.79 144 1449.26
0.246417 887.629 168 1490.98
0.248401 934.475 144 1569.67
0.249576 904.203 48 1518.82
0.251327 782.363 30 1314.17
0.252777 1041.66 288 1749.72
0.254191 942.139 80 1582.55
0.25601 922.029 288 1548.77
0.258214 990.924 72 1664.49
0.2594 842.706 240 1415.53
0.26075 575.038 96 965.914
0.262904 834.599 168 1401.91
0.265657 935.385 216 1571.2
0.266722 645.732 132 1084.66
0.268622 717.431 192 1205.1
0.269844 1009.32 120 1695.4
0.271964 888.308 126 1492.13
0.273543 830.819 288 1395.56
0.275842 780.178 312 1310.49
0.277853 889.219 24 1493.66
0.279641 857.526 264 1440.42
0.28148 883.014 192 1483.23
0.282936 823.942 192 1384.01
0.285198 846.123 336 1421.26
0.286404 705.398 48 1184.88
0.288084 779.303 240 1309.03
0.291553 747.271 296 1255.22
