# in Mpc/h Units 
# D1 = 0.396808 
# k P N P(z=0)
0.020944 4185.37 6 26581.2
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0.0296192 3455.93 12 21948.5
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0.036276 2860.99 8 18170.1
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0.0418879 2403.21 6 15262.7
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0.0468321 2153.79 24 13678.7
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0.051302 2022.05 24 12842
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0.0592384 1864.16 12 11839.2
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0.0628319 1806.36 30 11472.1
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0.0662306 1657.76 24 10528.4
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0.0694632 1633.66 24 10375.3
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0.072552 1627.66 8 10337.2
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0.0755145 1358.53 24 8627.96
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0.0783651 1311.21 48 8327.45
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0.0837758 1432.83 6 9099.87
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0.0863541 1128.92 48 7169.72
0 0 0 0
0 0 0 0
0 0 0 0
0.0888577 1034.32 36 6568.92
0 0 0 0
0 0 0 0
0 0 0 0
0.0912926 1068.86 24 6788.27
0 0 0 0
0 0 0 0
0 0 0 0
0.0936642 1150.1 24 7304.24
0 0 0 0
0 0 0 0
0 0 0 0
0.0959772 942.668 48 5986.85
0 0 0 0
0 0 0 0
0.0982358 907.961 24 5766.43
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0.102604 942.6 24 5986.42
0 0 0 0
0 0 0 0
0.10472 824.592 30 5236.96
0 0 0 0
0 0 0 0
0.106794 784.942 72 4985.14
0 0 0 0
0 0 0 0
0.108828 728.209 32 4624.83
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0.112787 792.213 72 5031.32
0 0 0 0
0 0 0 0
0.114715 760.427 48 4829.45
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0.118477 780.931 12 4959.67
0 0 0 0
0.120314 785.818 48 4990.7
0 0 0 0
0.122123 739.504 48 4696.57
0 0 0 0
0.123906 695.171 48 4415.01
0 0 0 0
0 0 0 0
0.125664 628.022 30 3988.55
0 0 0 0
0.127397 664.587 24 4220.77
0 0 0 0
0.129107 612.421 72 3889.46
0 0 0 0
0 0 0 0
0.132461 491.301 24 3120.23
0 0 0 0
0.134107 635.429 96 4035.59
0 0 0 0
0.135732 616.453 48 3915.07
0 0 0 0
0.137339 596.904 24 3790.92
0 0 0 0
0.138926 646.195 24 4103.97
0.140496 534.551 72 3394.91
0 0 0 0
0.142049 521.957 48 3314.93
0 0 0 0
0 0 0 0
0.145104 270.899 8 1720.47
0 0 0 0
0.146608 509.559 54 3236.19
0.148096 511.23 84 3246.8
0 0 0 0
0.14957 508.811 48 3231.44
0.151029 522.387 24 3317.66
0 0 0 0
0.152474 522.545 72 3318.66
0.153906 487.487 96 3096.02
0 0 0 0
0 0 0 0
0.15673 450.629 48 2861.93
0.158123 455.681 48 2894.02
0.159504 449.238 24 2853.1
0 0 0 0
0.160874 417.432 72 2651.1
0 0 0 0
0.163577 488.385 72 3101.72
0 0 0 0
0.164913 401.265 96 2548.42
0 0 0 0
0.167552 397.241 6 2522.87
0.168856 377.029 96 2394.5
0.170149 425.467 96 2702.12
0.171434 404.802 24 2570.89
0.172708 391.933 48 2489.15
0 0 0 0
0.173974 353.884 96 2247.51
0.17523 388.507 48 2467.39
0 0 0 0
0.177715 463.1 36 2941.14
0.178945 312.097 48 1982.11
0.180167 376.134 120 2388.81
0.18138 405.98 56 2578.36
0.182585 316.793 24 2011.94
0.183782 348.145 96 2211.06
0.184972 369.207 48 2344.82
0 0 0 0
0.187328 320.857 24 2037.75
0.188496 392.727 102 2494.2
0.190347 318.008 120 2019.66
0.191954 375.477 48 2384.64
0.193094 306.677 48 1947.69
0.194226 332.941 120 2114.5
0 0 0 0
0.196472 333.761 24 2119.71
0.197585 348.826 144 2215.38
0.199006 365.388 168 2320.57
0 0 0 0
0.201976 356.115 48 2261.67
0.203059 283.446 96 1800.16
0.205208 291.433 24 1850.88
0.206274 326.139 48 2071.3
0.207335 285.94 108 1816
0.20839 325.821 72 2069.28
0.210326 306.921 198 1949.25
0.211524 344.788 48 2189.74
0.213587 247.295 72 1570.56
0.214612 261.321 96 1659.64
0.215631 280.488 72 1781.37
0.216957 272.626 104 1731.44
0.218661 249.412 72 1584.01
0.219662 300.423 144 1907.98
0 0 0 0
0.223129 242.259 192 1538.58
0.224599 233.807 48 1484.9
0.22618 272.485 192 1730.54
0.22751 298.33 72 1894.69
0.229429 231.283 48 1468.87
0.230383 263.435 78 1673.07
0.231604 256.891 168 1631.5
0.23416 229.935 144 1460.31
0.235095 223.808 144 1421.4
0.236954 267.711 12 1700.22
0.238108 250.158 192 1588.75
0.239975 244.877 168 1555.2
0.241537 215.402 48 1368.01
0.242444 220.356 168 1399.48
0.244844 210.835 144 1339.01
0.246417 204.357 168 1297.86
0.248401 225.526 144 1432.31
0.249576 193.532 48 1229.12
0.251327 181.527 30 1152.87
0.252777 217.193 288 1379.38
0.254191 223.657 80 1420.44
0.25601 222.744 288 1414.64
0.258214 191.006 72 1213.07
0.2594 193.534 240 1229.13
0.26075 149.756 96 951.094
0.262904 190.552 168 1210.19
0.265657 198.558 216 1261.04
0.266722 165.88 132 1053.5
0.268622 175.103 192 1112.08
0.269844 210.062 120 1334.1
0.271964 190.949 126 1212.71
0.273543 188.06 288 1194.36
0.275842 168.447 312 1069.8
0.277853 229.764 24 1459.22
0.279641 185.739 264 1179.62
0.28148 203.002 192 1289.26
0.282936 167.733 192 1065.26
0.285198 192.618 336 1223.31
0.286404 167.477 48 1063.64
0.288084 173.16 240 1099.73
0.291553 161.688 296 1026.88
0.292736 183.171 150 1163.32
0.294335 168.877 240 1072.53
0.296659 153.585 228 975.411
0.298323 144.933 216 920.466
0.300394 161.383 336 1024.94
0.302928 149.873 360 951.84
0.304588 154.982 144 984.284
0.305974 169.348 168 1075.52
0.308578 152.611 312 969.226
0.310884 143.013 288 908.271
0.312408 134.299 192 852.931
0.314799 142.081 366 902.349
0.317265 157.542 408 1000.54
0.319597 135.064 168 857.788
0.320771 131.657 336 836.152
0.3227 139.989 240 889.065
0.32574 142.187 380 903.028
0.32795 137.466 384 873.043
0.330224 143.184 240 909.357
0.331726 131.768 360 836.856
0.333831 133.845 198 850.044
0.336246 128.907 384 818.685
0.338319 135.689 384 861.758
0.341157 133.322 432 846.727
0.343593 113.016 528 717.763
0.346262 114.278 288 725.775
0.347842 109.011 288 692.327
0.350326 128.239 456 814.44
0.352828 104.648 360 664.618
0.354442 110.251 180 700.2
0.356776 116.489 486 739.819
0.359142 114.669 504 728.26
0.361681 112.125 512 712.103
0.363857 112.429 264 714.031
0.366441 102.895 600 653.484
0.368657 111.345 288 707.147
0.371486 120.095 672 762.717
0.374587 98.748 408 627.146
0.376839 108.018 462 686.022
0.379079 110.161 600 699.63
0.38178 95.1273 504 604.15
0.384712 95.8471 324 608.722
0.386663 90.2365 744 573.089
0.389313 97.2144 456 617.405
0.39167 100.989 432 641.378
0.394428 100.308 720 637.051
0.397811 92.4374 534 587.067
0.400019 111.556 536 708.487
0.402781 100.617 624 639.014
0.405015 99.5276 600 632.097
0.40766 104.237 696 662.006
0.410865 90.4387 456 574.373
0.413244 95.9012 732 609.065
0.416084 88.4681 600 561.858
0.418986 91.37 702 580.288
0.421544 87.5676 672 556.139
0.424534 88.7357 768 563.557
0.42751 76.9153 768 488.487
0.430034 96.0344 408 609.911
0.432751 88.9894 1080 565.169
0.436344 80.5632 632 511.654
0.438896 90.2413 750 573.119
0.44171 81.3998 696 516.967
0.444585 78.3974 876 497.899
0.447784 75.036 864 476.551
0.45034 74.7443 768 474.699
0.453413 73.5952 888 467.401
0.456575 68.5384 816 435.285
0.459787 73.5179 654 466.91
0.462622 72.1219 1296 458.044
0.465862 74.3096 816 471.938
0.468802 71.0314 816 451.118
0.471915 69.8739 1088 443.767
0.475472 68.7345 1020 436.531
0.478779 73.6444 1032 467.713
0.481919 71.7663 942 455.785
0.484939 67.3426 1032 427.69
0.488502 67.9087 1128 431.286
0.491034 66.823 888 424.391
0.494348 61.5317 1176 390.786
0.497688 62.2368 960 395.264
0.500527 68.1235 1110 432.65
0.504331 65.3817 1116 415.237
0.507364 64.5789 1352 410.138
0.510774 61.0831 1200 387.937
0.514275 60.662 1224 385.263
0.517978 59.5273 1320 378.056
0.521294 58.6787 1128 372.667
0.524822 55.7206 1518 353.88
0.527973 56.8091 1080 360.792
0.531698 57.2746 1524 363.749
0.535226 56.0589 1416 356.028
0.539103 56.3295 1704 357.747
0.543 56.2651 1088 357.338
0.546011 53.8521 1446 342.013
0.549827 52.4007 1800 332.795
0.55369 54.6693 1512 347.203
0.557166 52.5177 1392 333.538
0.560475 55.1156 1392 350.037
0.564609 53.0654 1962 337.016
0.56859 52.8735 1776 335.798
0.572441 51.6388 1680 327.956
0.5763 49.5325 1776 314.579
0.580121 50.4836 1544 320.62
0.583625 50.428 1896 320.267
0.587525 47.3084 1662 300.454
0.591428 47.3243 1908 300.555
0.595301 46.7563 2184 296.948
0.599624 48.6389 1848 308.904
0.603294 48.1139 1848 305.57
0.60771 44.3974 2238 281.966
0.611568 47.1302 2088 299.322
0.615779 46.4553 2192 295.036
0.619303 45.2713 1536 287.517
0.623194 42.8978 2412 272.443
0.627636 43.874 2262 278.642
0.631826 42.6385 2448 270.796
0.635971 40.9071 2040 259.799
0.64039 44.6747 2976 283.728
0.644956 43.1022 2184 273.741
0.649302 42.8682 2550 272.254
0.653461 42.2195 2396 268.135
0.657644 40.4558 2760 256.933
0.662026 40.2018 2424 255.32
0.666685 39.0552 2832 248.038
0.670916 38.5604 2574 244.896
0.675462 37.9792 3024 241.204
0.679703 39.8962 2484 253.379
0.684292 38.6099 3168 245.21
0.688927 38.4263 2894 244.044
0.693468 37.2836 2856 236.787
0.698026 35.4599 3384 225.205
0.702952 36.6219 3240 232.585
0.707372 34.9436 2856 221.926
0.712317 35.7902 3474 227.302
0.716936 33.9789 3432 215.799
0.721869 35.7159 3552 226.83
0.726964 33.9216 3560 215.435
0.73163 32.3136 3270 205.223
0.736224 32.585 3552 206.946
0.74119 33.6804 3780 213.903
0.746118 32.5017 3960 206.417
0.751313 31.6225 3696 200.833
0.756133 32.9377 3726 209.186
0.761156 32.1079 4376 203.916
0.766095 31.8188 3648 202.08
0.771205 30.586 4332 194.251
0.776456 31.7044 4254 201.353
0.781432 29.4155 4296 186.817
0.786733 29.0143 4320 184.269
0.791574 30.2596 4368 192.178
0.797255 29.2502 4826 185.767
0.802676 28.6991 5016 182.267
0.808005 29.1841 4608 185.347
0.813482 28.5181 4824 181.117
0.818759 29.1167 4950 184.919
0.824173 27.6391 5232 175.535
0.829708 27.8367 4980 176.79
0.834919 27.3144 4838 173.473
0.840568 26.3433 6024 167.306
0.846479 28.0971 5520 178.444
0.851948 26.6324 5400 169.141
0.857592 25.6812 5538 163.1
0.863369 26.0842 6456 165.66
0.869182 25.7248 5504 163.378
0.874831 25.4496 6168 161.63
0.880682 25.8154 5910 163.953
0.886294 24.5296 6372 155.787
0.892352 24.8574 6768 157.868
0.898399 24.3372 6294 154.565
0.904229 23.9968 6656 152.403
0.910231 24.0003 7224 152.425
0.916513 23.2223 6708 147.484
0.922651 22.9721 7566 145.895
0.92895 22.9845 7416 145.974
0.935092 23.0515 6984 146.399
0.940995 22.7145 7310 144.259
0.947406 22.5301 8148 143.088
0.953652 22.0643 7632 140.13
0.960017 21.5516 8088 136.873
0.966595 21.8705 8478 138.899
0.972908 21.7943 8112 138.415
0.979222 20.7044 8108 131.493
0.985855 21.1539 9510 134.347
0.992666 21.7701 8472 138.261
0.998881 21.0746 8832 133.844
1.00551 20.3262 8898 129.091
1.01216 20.2259 10008 128.454
1.01908 20.1217 9392 127.793
1.02599 19.8057 10206 125.785
1.03271 19.3296 9528 122.761
1.03948 19.3569 10236 122.935
1.04641 19.2018 10398 121.95
1.05346 19.3603 10784 122.957
1.06036 18.7785 10584 119.261
1.0676 18.8241 11346 119.551
1.07471 18.6027 11400 118.145
1.08175 17.9961 11016 114.293
1.08895 18.2006 11870 115.591
1.09637 17.9627 12516 114.08
1.10369 17.5312 11880 111.34
1.11092 17.5727 11886 111.604
1.1181 17.3419 13104 110.138
1.12573 17.3853 12764 110.413
1.1332 17.1537 13446 108.942
1.14081 17.1077 13464 108.65
1.14829 16.542 13398 105.057
1.15605 16.4657 14628 104.573
1.16374 16.3031 14024 103.54
1.1717 16.2177 15054 102.998
1.17935 15.9544 14496 101.326
1.18713 15.8854 15012 100.888
1.195 15.587 15422 98.9927
1.20281 15.5867 15624 98.9906
1.21088 15.1192 16146 96.0216
1.21904 15.1964 17064 96.5121
1.22715 15.0876 16152 95.821
1.23533 14.974 17510 95.0991
1.24354 14.9499 17172 94.9466
1.25174 14.4715 17880 91.9077
1.26013 14.8463 18030 94.2881
1.26845 14.519 18680 92.2095
1.27706 14.2588 19170 90.557
1.28545 14.1606 18720 89.9337
1.29387 14.1886 19536 90.1116
1.3027 13.8564 20954 88.0014
1.31143 13.8026 20328 87.6597
1.3202 13.7083 20718 87.0611
1.32891 13.3075 21348 84.5155
1.33775 13.3604 21534 84.8515
1.34663 13.0918 22256 83.1456
