# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1)
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
# t_i   stands for theta_i(k,z) with above normalization
# t_tot stands for (sum_i [rho_i+p_i] theta_i)/(sum_i [rho_i+p_i]))(k,z)
# 1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ur        6:d_ncdm[0]              7:d_ncdm[1]              8:d_ncdm[2]              9:d_tot                 10:phi     11:psi                   12:h                     13:h_prime               14:eta                   15:eta_prime     16:t_g                   17:t_b                   18:t_ur        19:t_ncdm[0]             20:t_ncdm[1]             21:t_ncdm[2]             22:t_tot
1.011355781612387635e-05 -1.019240506044398692e-03 -7.647207860351970922e-04 -7.647208148248629475e-04 -1.019226452602509537e-03 -8.570436699853070748e-04 -7.673754463431748133e-04 -7.647937617790712952e-04 -7.647996195016540030e-04 5.396251770839645134e-01 5.394475048663566197e-01 1.529441629649725895e-03 2.286142229224016175e-07 9.999985568504440314e-01 -3.031312202440666426e-11 -9.383909091941232417e-11 -2.910441792973158070e-15 -9.649054846571349063e-11 -5.615422716402871207e-11 -3.542449964471444530e-12 -1.424271700250856224e-13 -4.298693680440159547e-14
1.059019511162663709e-05 -1.117533903004002066e-03 -8.384995666046855161e-04 -8.384996012172300089e-04 -1.117517007551330384e-03 -9.397031326566245750e-04 -8.414067971923524418e-04 -8.385793282225735730e-04 -8.385859913808822079e-04 5.396250938035489497e-01 5.394474305272931591e-01 1.676999202434460018e-03 2.506704755363594567e-07 9.999984176239203881e-01 -3.323687767019839861e-11 -1.128164568169787491e-10 -3.499081144927386777e-15 -1.160040448812503024e-10 -6.751070813990979700e-11 -4.258932103457943641e-12 -1.712349379093616243e-13 -5.168042440227767468e-14
1.108929563081333236e-05 -1.225302160291169822e-03 -9.193963700551239723e-04 -9.193964116682430644e-04 -1.225281848144316871e-03 -1.030332058803051527e-03 -9.225798211499724316e-04 -9.194835207209495600e-04 -9.194911156246905228e-04 5.396250023305653176e-01 5.394473488587939736e-01 1.838792823336486129e-03 2.748546685857652593e-07 9.999982649662575440e-01 -3.644255170999659586e-11 -1.356313309255185901e-10 -4.206769895411457561e-15 -1.394634379904080489e-10 -8.116371696419122295e-11 -5.120323709745587777e-12 -2.058694345524572135e-13 -6.213190036320254932e-14
1.161191803280074506e-05 -1.343457715650210257e-03 -1.008097926507282253e-03 -1.008097976536840657e-03 -1.343433295942024356e-03 -1.129698241918133689e-03 -1.011583385000039805e-03 -1.008193117168678515e-03 -1.008201792144271204e-03 5.396249020591780132e-01 5.394472593370869262e-01 2.016195953073681314e-03 3.013721003921358608e-07 9.999980975819139362e-01 -3.995730972417640655e-11 -1.630596072341520739e-10 -5.057581999409263946e-15 -1.676665274902585684e-10 -9.757760542819748327e-11 -6.155931826402783861e-12 -2.475091812475831871e-13 -7.469681757400549807e-14
1.215917086977270208e-05 -1.473000697142293897e-03 -1.105357219422111945e-03 -1.105357279570331032e-03 -1.472971339333572095e-03 -1.238643330874212136e-03 -1.109172785669424767e-03 -1.105461151302097010e-03 -1.105471080805191329e-03 5.396247921186568819e-01 5.394471611831864744e-01 2.210714559140662065e-03 3.304478759047386205e-07 9.999979140502953667e-01 -4.381093295413304578e-11 -1.960340193424296842e-10 -6.080463016453931837e-15 -2.015723793454761624e-10 -1.173105981452063118e-10 -7.400990323162635300e-12 -2.975710666362232728e-13 -8.980248456423142520e-14
1.273221493836787956e-05 -1.615027315000575753e-03 -1.211999877661854713e-03 -1.211999949975185601e-03 -1.614992020661530419e-03 -1.358089911228602814e-03 -1.216176153415138685e-03 -1.212113304575636102e-03 -1.212124694102539521e-03 5.396246715288697260e-01 5.394470535153256252e-01 2.423999899950371201e-03 3.623288174679003509e-07 9.999977128140432603e-01 -4.803606505795243492e-11 -2.356758372393217058e-10 -7.310206031845276650e-15 -2.423339124014364523e-10 -1.410337639970692778e-10 -8.897858360806546895e-12 -3.577585573664177200e-13 -1.079625864856976358e-13
1.333226574188512862e-05 -1.770739050303594096e-03 -1.328931184952220849e-03 -1.328931271891040924e-03 -1.770696619144080395e-03 -1.489049261574027514e-03 -1.333501472288549589e-03 -1.329054915335223718e-03 -1.329068007291759300e-03 5.396245395923229271e-01 5.394469357481145311e-01 2.657862543782081848e-03 3.972855596666794262e-07 9.999974921653934645e-01 -5.266848814278275103e-11 -2.833329517635039869e-10 -8.788648882275201010e-15 -2.913370660385246430e-10 -1.695538202474802967e-10 -1.069746122007445433e-11 -4.301196610104613236e-13 -1.297946382976403809e-13
1.396059606852894363e-05 -1.941452708169475296e-03 -1.457143761675811985e-03 -1.457143866198015811e-03 -1.941401697303244810e-03 -1.632629843084863882e-03 -1.462144272537704718e-03 -1.457278660190922765e-03 -1.457293740908699974e-03 5.396243946832937066e-01 5.394468063736266306e-01 2.914287732396031623e-03 4.356148476253217301e-07 9.999972502318992262e-01 -5.774744178748450286e-11 -3.406256768898108535e-10 -1.056607646489983178e-14 -3.502478761363288201e-10 -2.038405418120968831e-10 -1.286102236022394935e-11 -5.171166104556139125e-13 -1.560409661687661251e-13
1.461853869116380743e-05 -2.128611429785955394e-03 -1.597725994338434433e-03 -1.597726120000071779e-03 -2.128550104700875027e-03 -1.790046602551666330e-03 -1.603196069994906013e-03 -1.597872982897958517e-03 -1.597890391026637966e-03 5.396242357528658884e-01 5.394466644740900652e-01 3.195452240000143558e-03 4.776420547158808742e-07 9.999969849607417416e-01 -6.331591310443542356e-11 -4.095017694645224674e-10 -1.270294723956532341e-14 -4.210690557552095955e-10 -2.450597062254219194e-10 -1.546214570231801720e-11 -6.217096429409246462e-13 -1.875939218869965206e-13
1.530748919430425419e-05 -2.333796735532186334e-03 -1.751871272783802605e-03 -1.751871423860172552e-03 -2.333723011087707796e-03 -1.962631151268953798e-03 -1.757853612068095402e-03 -1.752031330779619004e-03 -1.752051467328943467e-03 5.396240615498349991e-01 5.394465089452799011e-01 3.503742847720345104e-03 5.237239450563839102e-07 9.999966941010521859e-01 -6.942104191503646484e-11 -4.923025583932362725e-10 -1.527195005982012707e-14 -5.062079977496126841e-10 -2.946126922369998155e-10 -1.858931884854270480e-11 -7.474577235301285537e-13 -2.255261861125034213e-13
