# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1)
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
# t_i   stands for theta_i(k,z) with above normalization
# t_tot stands for (sum_i [rho_i+p_i] theta_i)/(sum_i [rho_i+p_i]))(k,z)
# 1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ur        6:d_ncdm[0]              7:d_ncdm[1]              8:d_ncdm[2]              9:d_tot                 10:phi     11:psi                   12:h                     13:h_prime               14:eta                   15:eta_prime     16:t_g                   17:t_b                   18:t_ur        19:t_ncdm[0]             20:t_ncdm[1]             21:t_ncdm[2]             22:t_tot
1.011355781612387635e-05 -1.312278682772623868e-03 -9.847219631595462933e-04 -9.847219967714405942e-04 -1.312257138316874280e-03 -1.054554898764308067e-03 -9.862303809186946397e-04 -9.847567491991886246e-04 -9.847871914796771549e-04 4.631474964442161557e-01 4.630491221862322870e-01 1.969443993542881188e-03 2.305872143153394681e-07 9.999985092237924089e-01 -1.988626423430573639e-11 -1.429581838891261858e-10 -2.164580662101984609e-15 -1.462259490860417016e-10 -6.119011284306609682e-11 -2.852984708945976615e-12 -1.097826084208291819e-13 -4.230659943510162038e-14
1.059019511162663709e-05 -1.438812449852958303e-03 -1.079726025944703020e-03 -1.079726066354770239e-03 -1.438786548791138676e-03 -1.156258795293617705e-03 -1.081375798700145172e-03 -1.079763888576463788e-03 -1.079797530241300048e-03 4.631474218899142015e-01 4.630490544128817998e-01 2.159452132709540478e-03 2.528338159916647659e-07 9.999983654037838399e-01 -2.180415343591783826e-11 -1.718675169232487332e-10 -2.602363737821638377e-15 -1.757959403441242070e-10 -7.356466464356937386e-11 -3.430017798719206446e-12 -1.319875907210867152e-13 -5.086208301101874699e-14
1.108929563081333236e-05 -1.577539302685966116e-03 -1.183895880894568790e-03 -1.183895929477751839e-03 -1.577508164165027310e-03 -1.267767284177539078e-03 -1.185699802038606230e-03 -1.183937060409788423e-03 -1.183974263197719225e-03 4.631473397729364283e-01 4.630489797311109212e-01 2.367791858955503679e-03 2.772267224133848699e-07 9.999982077097562261e-01 -2.390693519623678337e-11 -2.066222621619608331e-10 -3.128684664300092369e-15 -2.113448788067739397e-10 -8.844150170639219783e-11 -4.123756447517495838e-12 -1.586838085097894904e-13 -6.114751569147391489e-14
1.161191803280074506e-05 -1.729632645274744272e-03 -1.298115822642156294e-03 -1.298115881051452357e-03 -1.729595210390404321e-03 -1.390024756264639574e-03 -1.300087749102310248e-03 -1.298160571080745002e-03 -1.298201742364271313e-03 4.631472498569347840e-01 4.630488979670275285e-01 2.596231762102904714e-03 3.039730034630545712e-07 9.999980348034994693e-01 -2.621241893892941666e-11 -2.484041296585881129e-10 -3.761446920612927743e-15 -2.540814532244670867e-10 -1.063265415470771815e-10 -4.957803579565739897e-12 -1.907796651127297121e-13 -7.351263894802182116e-14
1.215917086977270208e-05 -1.896378487266733902e-03 -1.423355457518676653e-03 -1.423355527741397737e-03 -1.896333483076471232e-03 -1.524066401778388256e-03 -1.425510377831028241e-03 -1.423404037489824038e-03 -1.423449636848905017e-03 4.631471509696964972e-01 4.630488080178438715e-01 2.846711055482795474e-03 3.332997069171861141e-07 9.999978452176447874e-01 -2.874012653662384595e-11 -2.986336518035683814e-10 -4.522176658655136776e-15 -3.054586235784382882e-10 -1.278279655905115676e-10 -5.960535381818154259e-12 -2.293672976965406137e-13 -8.837788187468677009e-14
1.273221493836787956e-05 -2.079186194958900814e-03 -1.560677940114253703e-03 -1.560678024539587181e-03 -2.079132091253291410e-03 -1.671026914088337726e-03 -1.563032042091917631e-03 -1.560730623035814319e-03 -1.560781169905066596e-03 4.631470430820157080e-01 4.630487099291949460e-01 3.121356049079174362e-03 3.654557845913041160e-07 9.999976373435646160e-01 -3.151145630835102825e-11 -3.590184314712386400e-10 -5.436748648842879189e-15 -3.672229636012672321e-10 -1.536768818119322960e-10 -7.166066474780707032e-12 -2.757597372656730997e-13 -1.062486419037409646e-13
1.333226574188512862e-05 -2.279600235263455534e-03 -1.711248989492401493e-03 -1.711249090992778173e-03 -2.279535192530014569e-03 -1.832150004460703563e-03 -1.713819726013230977e-03 -1.711306053097786262e-03 -1.711362135679252681e-03 4.631469244884418579e-01 4.630486020799895464e-01 3.422498181985556345e-03 4.007142073195633035e-07 9.999974094173018635e-01 -3.454986249396886560e-11 -4.316111134020687005e-10 -6.536276498949499591e-15 -4.414739637146008870e-10 -1.847521627339676740e-10 -8.615410341890009608e-12 -3.315355881446433955e-13 -1.277324481642125833e-13
1.396059606852894363e-05 -2.499313046523069220e-03 -1.876346792758350375e-03 -1.876346914787029203e-03 -2.499234853549249860e-03 -2.008798838333509390e-03 -1.879152943823412256e-03 -1.876408517687037101e-03 -1.876470803357728088e-03 4.631467944646108226e-01 4.630484838356903055e-01 3.752693829574058407e-03 4.393742804296070747e-07 9.999971595047829620e-01 -3.788105233953710004e-11 -5.188790865387256447e-10 -7.858154445609279177e-15 -5.307352997997961533e-10 -2.221102946126364551e-10 -1.035787420276335453e-11 -3.985927390621638437e-13 -1.535595914827205307e-13
1.461853869116380743e-05 -2.740179098238756678e-03 -2.057372850710175068e-03 -2.057372997418738334e-03 -2.740085097017378249e-03 -2.202467445808155202e-03 -2.060434579349152296e-03 -2.057439515956244625e-03 -2.057508763442978100e-03 4.631466518662208376e-01 4.630483541515328927e-01 4.114745994837476668e-03 4.817641852820290245e-07 9.999968854856879918e-01 -4.153320119125466272e-11 -6.237882157111938469e-10 -9.447342898799773837e-15 -6.380404830124293214e-10 -2.670212557666797242e-10 -1.245273604512709098e-11 -4.792129417288448766e-13 -1.846079155872492230e-13
1.530748919430425419e-05 -3.004230273275724627e-03 -2.255863876107410456e-03 -2.255864052487117737e-03 -3.004117268654745744e-03 -2.414793217733102529e-03 -2.259202775098302467e-03 -2.255935753052086545e-03 -2.256012826698321292e-03 4.631464955590617327e-01 4.630482120037987537e-01 4.511728104974235473e-03 5.282437647138186126e-07 9.999965850351338892e-01 -4.553718762868223933e-11 -7.499034695272501657e-10 -1.135789583934798771e-14 -7.670357880707125104e-10 -3.210116364480984712e-10 -1.497126055258972486e-11 -5.761394475852561192e-13 -2.219326086421575958e-13
