# in Mpc/h Units 
# D1 = 0.761282 
# k P N P(z=0)
0.020944 15788.3 6 27242.3
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0.0296192 13196.3 12 22769.9
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0.036276 10936 8 18869.9
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0.0418879 8972.2 6 15481.3
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0.0468321 7983.16 24 13774.8
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0.051302 7542.32 24 13014.1
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0.0592384 6972.58 12 12031
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0.0628319 6933.35 30 11963.3
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0.0662306 6088.47 24 10505.5
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0.0694632 6213.45 24 10721.2
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0.072552 6262.46 8 10805.7
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0.0755145 4846.6 24 8362.69
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0.0783651 4767.55 48 8226.3
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0.0837758 5918.54 6 10212.3
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0.0863541 4125.72 48 7118.84
0 0 0 0
0 0 0 0
0 0 0 0
0.0888577 3618.54 36 6243.7
0 0 0 0
0 0 0 0
0 0 0 0
0.0912926 4090.04 24 7057.27
0 0 0 0
0 0 0 0
0 0 0 0
0.0936642 4905.46 24 8464.25
0 0 0 0
0 0 0 0
0 0 0 0
0.0959772 3480.19 48 6004.98
0 0 0 0
0 0 0 0
0.0982358 3462.54 24 5974.54
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0.102604 3724.04 24 6425.74
0 0 0 0
0 0 0 0
0.10472 3139.36 30 5416.89
0 0 0 0
0 0 0 0
0.106794 2911.99 72 5024.57
0 0 0 0
0 0 0 0
0.108828 2653.65 32 4578.81
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0.112787 2966.35 72 5118.37
0 0 0 0
0 0 0 0
0.114715 3000.65 48 5177.54
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0.118477 3087.32 12 5327.1
0 0 0 0
0.120314 3056.9 48 5274.62
0 0 0 0
0.122123 2763.84 48 4768.94
0 0 0 0
0.123906 2622.7 48 4525.4
0 0 0 0
0 0 0 0
0.125664 2194.85 30 3787.16
0 0 0 0
0.127397 2451.23 24 4229.53
0 0 0 0
0.129107 2216.8 72 3825.03
0 0 0 0
0 0 0 0
0.132461 1602.81 24 2765.61
0 0 0 0
0.134107 2494.69 96 4304.54
0 0 0 0
0.135732 2362.02 48 4075.6
0 0 0 0
0.137339 2191.39 24 3781.19
0 0 0 0
0.138926 2475.47 24 4271.37
0.140496 1958.1 72 3378.66
0 0 0 0
0.142049 1949.52 48 3363.86
0 0 0 0
0 0 0 0
0.145104 458.512 8 791.151
0 0 0 0
0.146608 1929.53 54 3329.35
0.148096 1899.39 84 3277.36
0 0 0 0
0.14957 2042.7 48 3524.63
0.151029 2298.17 24 3965.44
0 0 0 0
0.152474 2095.15 72 3615.13
0.153906 1932.39 96 3334.29
0 0 0 0
0 0 0 0
0.15673 1600.91 48 2762.32
0.158123 1852.19 48 3195.9
0.159504 1973.77 24 3405.69
0 0 0 0
0.160874 1511.61 72 2608.24
0 0 0 0
