# in Mpc/h Units 
# D1 = 0.462409 
# k P N P(z=0)
0.020944 5789.73 6 27077.3
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0.0296192 4806.11 12 22477.1
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0.036276 3989.3 8 18657.1
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0.0418879 3336.14 6 15602.4
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0.0468321 2987.31 24 13971
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0.051302 2809.36 24 13138.8
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0.0592384 2593.64 12 12129.9
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0.0628319 2522.39 30 11796.7
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0.0662306 2296.19 24 10738.8
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0.0694632 2279.98 24 10663
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0.072552 2283.71 8 10680.4
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0.0755145 1871.5 24 8752.63
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0.0783651 1812.24 48 8475.47
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0.0837758 2044.33 6 9560.88
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0.0863541 1565.43 48 7321.19
0 0 0 0
0 0 0 0
0 0 0 0
0.0888577 1424.24 36 6660.89
0 0 0 0
0 0 0 0
0 0 0 0
0.0912926 1498.33 24 7007.39
0 0 0 0
0 0 0 0
0 0 0 0
0.0936642 1647.46 24 7704.81
0 0 0 0
0 0 0 0
0 0 0 0
0.0959772 1312.59 48 6138.71
0 0 0 0
0 0 0 0
0.0982358 1269.38 24 5936.64
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0.102604 1333.52 24 6236.59
0 0 0 0
0 0 0 0
0.10472 1152.2 30 5388.6
0 0 0 0
0 0 0 0
0.106794 1091.1 72 5102.82
0 0 0 0
0 0 0 0
0.108828 1006.92 32 4709.16
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0.112787 1108.29 72 5183.21
0 0 0 0
0 0 0 0
0.114715 1066.52 48 4987.9
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0.118477 1100.62 12 5147.38
0 0 0 0
0.120314 1106.74 48 5175.99
0 0 0 0
0.122123 1033.99 48 4835.74
0 0 0 0
0.123906 969.793 48 4535.52
0 0 0 0
0 0 0 0
0.125664 862.577 30 4034.09
0 0 0 0
0.127397 926.143 24 4331.37
0 0 0 0
0.129107 845.916 72 3956.17
0 0 0 0
0 0 0 0
0.132461 658.559 24 3079.94
0 0 0 0
0.134107 892.402 96 4173.57
0 0 0 0
0.135732 862.851 48 4035.37
0 0 0 0
0.137339 831.151 24 3887.12
0 0 0 0
0.138926 913.264 24 4271.14
0.140496 740.556 72 3463.42
0 0 0 0
0.142049 725.61 48 3393.52
0 0 0 0
0 0 0 0
0.145104 324.374 8 1517.03
0 0 0 0
0.146608 712.609 54 3332.72
0.148096 715.488 84 3346.19
0 0 0 0
0.14957 720.268 48 3368.54
0.151029 749.762 24 3506.48
0 0 0 0
0.152474 741.871 72 3469.57
0.153906 688.341 96 3219.23
0 0 0 0
0 0 0 0
0.15673 624.669 48 2921.45
0.158123 646.249 48 3022.37
0.159504 642.362 24 3004.19
0 0 0 0
0.160874 581.461 72 2719.37
0 0 0 0
0.163577 705.13 72 3297.74
0 0 0 0
0.164913 558.136 96 2610.28
0 0 0 0
0.167552 558.815 6 2613.46
0.168856 521.701 96 2439.89
0.170149 608.792 96 2847.19
0.171434 572.106 24 2675.62
0.172708 551.885 48 2581.05
0 0 0 0
0.173974 501.495 96 2345.39
0.17523 558.564 48 2612.29
0 0 0 0
0.177715 673.653 36 3150.53
0.178945 426.982 48 1996.9
0.180167 526.896 120 2464.18
0.18138 578.988 56 2707.8
0.182585 427.113 24 1997.52
0.183782 482.353 96 2255.86
0.184972 526.913 48 2464.26
0 0 0 0
0.187328 446.57 24 2088.52
0.188496 555.558 102 2598.23
0.190347 438.914 120 2052.71
0.191954 533.553 48 2495.32
0.193094 428.541 48 2004.19
0.194226 473.684 120 2215.32
0 0 0 0
0.196472 467.767 24 2187.65
0.197585 493.575 144 2308.35
0.199006 523.515 168 2448.37
0 0 0 0
0.201976 510.056 48 2385.42
0.203059 391.428 96 1830.63
0.205208 410.733 24 1920.91
0.206274 471.062 48 2203.06
0.207335 403.644 108 1887.76
0.20839 466.119 72 2179.94
0.210326 438.862 198 2052.46
0.211524 506.765 48 2370.03
0.213587 344.606 72 1611.65
0.214612 371.508 96 1737.46
0.215631 402.727 72 1883.47
0.216957 392.165 104 1834.07
0.218661 344.736 72 1612.26
0.219662 438.626 144 2051.36
0 0 0 0
0.223129 341.35 192 1596.42
0.224599 331.825 48 1551.88
0.22618 392.739 192 1836.76
0.22751 438.203 72 2049.38
0.229429 339.304 48 1586.85
0.230383 378.945 78 1772.25
0.231604 368.59 168 1723.82
0.23416 323.414 144 1512.54
0.235095 322.901 144 1510.14
0.236954 394.609 12 1845.5
0.238108 362.798 192 1696.73
0.239975 351.911 168 1645.81
0.241537 303.365 48 1418.78
0.242444 322.4 168 1507.8
0.244844 297.861 144 1393.03
0.246417 292.255 168 1366.81
0.248401 322.908 144 1510.17
0.249576 275.974 48 1290.67
0.251327 256.869 30 1201.32
0.252777 318.656 288 1490.29
0.254191 322.138 80 1506.57
0.25601 319.693 288 1495.14
0.258214 279.901 72 1309.04
0.2594 276.764 240 1294.37
0.26075 207.762 96 971.659
0.262904 271.897 168 1271.61
0.265657 291.017 216 1361.02
0.266722 232.978 132 1089.59
0.268622 247.189 192 1156.05
0.269844 310.851 120 1453.78
0.271964 280.489 126 1311.79
0.273543 274.114 288 1281.97
0.275842 243.808 312 1140.24
0.277853 332.359 24 1554.37
0.279641 270.641 264 1265.73
0.28148 294.69 192 1378.2
0.282936 244.401 192 1143.01
0.285198 280.109 336 1310.01
0.286404 239.28 48 1119.06
0.288084 252.238 240 1179.66
0.291553 235.553 296 1101.63
0.292736 265.266 150 1240.59
0.294335 246.829 240 1154.37
0.296659 223.341 228 1044.52
0.298323 208.815 216 976.581
0.300394 238.487 336 1115.35
0.302928 216.68 360 1013.36
0.304588 222.061 144 1038.53
0.305974 245.276 168 1147.11
0.308578 221.902 312 1037.79
0.310884 207.25 288 969.264
0.312408 194.291 192 908.66
0.314799 207.929 366 972.44
0.317265 230.331 408 1077.21
0.319597 195.441 168 914.035
0.320771 190.366 336 890.302
0.3227 201.408 240 941.942
0.32574 207.282 380 969.414
0.32795 202.307 384 946.145
0.330224 212.727 240 994.879
0.331726 189.287 360 885.257
0.333831 197.977 198 925.897
0.336246 189.988 384 888.532
0.338319 203.642 384 952.392
0.341157 197.16 432 922.077
0.343593 165.274 528 772.949
0.346262 168.888 288 789.856
0.347842 158.085 288 739.329
0.350326 188.638 456 882.222
0.352828 154.945 360 724.647
0.354442 165.434 180 773.699
0.356776 172.827 486 808.276
0.359142 172.073 504 804.751
0.361681 164.201 512 767.933
0.363857 164.638 264 769.975
0.366441 151.53 600 708.674
0.368657 164.507 288 769.366
0.371486 177.133 672 828.416
0.374587 147.283 408 688.811
0.376839 159.341 462 745.206
0.379079 161.265 600 754.204
0.38178 135.812 504 635.164
0.384712 145.39 324 679.958
0.386663 134.387 744 628.498
0.389313 144.13 456 674.067
0.39167 150.808 432 705.296
0.394428 150.632 720 704.475
0.397811 138.099 534 645.858
0.400019 168.181 536 786.546
0.402781 149.635 624 699.812
0.405015 147.944 600 691.903
0.40766 157.218 696 735.273
0.410865 135.4 456 633.236
0.413244 143.981 732 673.366
0.416084 131.458 600 614.8
0.418986 137.546 702 643.272
0.421544 131.885 672 616.799
0.424534 133.109 768 622.524
0.42751 116.98 768 547.093
0.430034 145.599 408 680.934
0.432751 134.378 1080 628.456
0.436344 116.114 632 543.041
0.438896 138.259 750 646.608
0.44171 121.347 696 567.514
