# in Mpc/h Units 
# D1 = 0.940771 
# k P N P(z=0)
0.020944 21193 6 23945.6
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0.0296192 17121.9 12 19345.6
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0.036276 13950.7 8 15762.6
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0.0418879 11184.9 6 12637.6
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0.0468321 9844.49 24 11123.1
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0.051302 9318.85 24 10529.2
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0.0592384 8542.94 12 9652.51
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0.0628319 8584.46 30 9699.41
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0.0662306 7375.42 24 8333.34
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0.0694632 7570.29 24 8553.52
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0.072552 7611.41 8 8599.99
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0.0755145 5765.23 24 6514.02
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0.0783651 5726.58 48 6470.36
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0.0837758 7169.03 6 8100.14
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0.0863541 4888.98 48 5523.97
0 0 0 0
0 0 0 0
0 0 0 0
0.0888577 4222.36 36 4770.76
0 0 0 0
0 0 0 0
0 0 0 0
0.0912926 4886.91 24 5521.62
0 0 0 0
0 0 0 0
0 0 0 0
0.0936642 6022.85 24 6805.1
0 0 0 0
0 0 0 0
0 0 0 0
0.0959772 4115.28 48 4649.78
0 0 0 0
0 0 0 0
0.0982358 4118.79 24 4653.74
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0.102604 4452.47 24 5030.75
0 0 0 0
0 0 0 0
0.10472 3746.55 30 4233.15
0 0 0 0
0 0 0 0
0.106794 3451.75 72 3900.06
0 0 0 0
0 0 0 0
0.108828 3163.88 32 3574.81
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0.112787 3473.28 72 3924.39
0 0 0 0
0 0 0 0
0.114715 3639.54 48 4112.25
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0.118477 3696.99 12 4177.15
0 0 0 0
0.120314 3639.22 48 4111.88
0 0 0 0
0.122123 3238.41 48 3659.02
0 0 0 0
0.123906 3111.71 48 3515.86
0 0 0 0
0 0 0 0
0.125664 2545.96 30 2876.63
0 0 0 0
