# in Mpc/h Units 
# D1 = 0.140487 
# k P N P(z=0)
0.020944 444.583 6 22525.7
0.0296192 355.752 12 18024.9
0.036276 290.223 8 14704.8
0.0418879 246.659 6 12497.5
0.0468321 221.322 24 11213.8
0.051302 206.359 24 10455.6
0.0592384 188.018 12 9526.31
0.0628319 180.458 30 9143.28
0.0662306 170.185 24 8622.78
0.0694632 163.644 24 8291.37
0.072552 158.491 8 8030.25
0.0755145 143.004 24 7245.58
0.0783651 135.884 48 6884.84
0.0837758 129.476 6 6560.16
0.0863541 114.406 48 5796.59
0.0888577 107.211 36 5432.09
0.0912926 103.96 24 5267.34
0.0936642 103.022 24 5219.8
0.0959772 93.8194 48 4753.55
0.0982358 89.8085 24 4550.33
0.102604 87.509 24 4433.82
0.10472 81.8752 30 4148.37
0.106794 79.4114 72 4023.54
0.108828 76.3081 32 3866.31
0.112787 77.252 72 3914.13
0.114715 75.0693 48 3803.54
0.118477 74.5448 12 3776.97
0.120314 74.3205 48 3765.6
0.122123 72.2129 48 3658.81
0.123906 69.7322 48 3533.12
0.125664 66.6634 30 3377.64
0.127397 66.9213 24 3390.71
0.129107 64.2191 72 3253.79
0.132461 58.2152 24 2949.59
0.134107 62.1882 96 3150.89
0.135732 60.7896 48 3080.03
0.137339 59.4305 24 3011.17
0.138926 59.9929 24 3039.66
0.140496 55.0021 72 2786.79
0.142049 53.4109 48 2706.17
0.145104 43.8094 8 2219.69
0.146608 50.5419 54 2560.81
0.148096 49.8092 84 2523.68
0.14957 48.4422 48 2454.42
0.151029 47.8463 24 2424.23
0.152474 47.9669 72 2430.34
0.153906 46.1105 96 2336.28
0.15673 44.4381 48 2251.55
0.158123 43.1357 48 2185.56
0.159504 42.1221 24 2134.2
0.160874 41.408 72 2098.02
0.163577 42.552 72 2155.99
0.164913 39.9397 96 2023.63
0.167552 38.2471 6 1937.87
0.168856 38.4305 96 1947.16
0.170149 39.1088 96 1981.53
0.171434 38.6222 24 1956.87
0.172708 37.7945 48 1914.94
0.173974 35.717 96 1809.68
0.17523 36.6005 48 1854.44
0.177715 39.1913 36 1985.71
0.178945 34.4111 48 1743.51
0.180167 36.7026 120 1859.61
0.18138 37.1296 56 1881.25
0.182585 34.7046 24 1758.38
0.183782 35.2812 96 1787.59
0.184972 34.9275 48 1769.67
0.187328 33.3495 24 1689.72
0.188496 35.8509 102 1816.46
0.190347 33.0327 120 1673.67
0.191954 34.2473 48 1735.21
0.193094 31.4949 48 1595.75
0.194226 31.9398 120 1618.3
0.196472 32.3262 24 1637.87
0.197585 32.2501 144 1634.02
0.199006 32.288 168 1635.94
0.201976 31.2667 48 1584.19
0.203059 28.8983 96 1464.19
0.205208 28.3174 24 1434.76
0.206274 28.9615 48 1467.39
0.207335 27.7246 108 1404.72
0.20839 28.7586 72 1457.11
0.210326 27.7537 198 1406.2
0.211524 28.3699 48 1437.42
0.213587 25.5147 72 1292.76
0.214612 25.0314 96 1268.27
0.215631 25.5961 72 1296.88
0.216957 24.8294 104 1258.03
0.218661 24.7795 72 1255.51
0.219662 25.4161 144 1287.76
0.223129 23.4251 192 1186.88
0.224599 22.8711 48 1158.81
0.22618 23.8854 192 1210.2
0.22751 24.3208 72 1232.26
0.229429 21.3534 48 1081.91
0.230383 23.284 78 1179.73
0.231604 22.9552 168 1163.07
0.23416 22.0178 144 1115.58
0.235095 21.1099 144 1069.58
0.236954 22.3062 12 1130.19
0.238108 21.9747 192 1113.39
0.239975 21.8819 168 1108.69
0.241537 20.8233 48 1055.06
0.242444 20.2558 168 1026.3
0.244844 20.4888 144 1038.11
0.246417 19.9183 168 1009.2
0.248401 20.593 144 1043.38
0.249576 19.3719 48 981.519
0.251327 18.7166 30 948.317
0.252777 19.4156 288 983.732
0.254191 19.9199 80 1009.28
0.25601 19.8086 288 1003.64
0.258214 18.1199 72 918.08
0.2594 18.3164 240 928.039
0.26075 16.6223 96 842.202
0.262904 18.0685 168 915.476
0.265657 17.4494 216 884.107
0.266722 16.7713 132 849.751
0.268622 16.9552 192 859.069
0.269844 17.5069 120 887.021
0.271964 16.673 126 844.769
0.273543 16.4782 288 834.901
