# in Mpc/h Units 
# D1 = 0.159542 
# k P N P(z=0)
0.020944 575.161 6 22596.5
0.0296192 460.23 12 18081.2
0.036276 375.396 8 14748.3
0.0418879 318.545 6 12514.8
0.0468321 285.67 24 11223.2
0.051302 266.448 24 10468
0.0592384 242.928 12 9543.99
0.0628319 233.197 30 9161.69
0.0662306 219.482 24 8622.87
0.0694632 211.329 24 8302.55
0.072552 205.164 8 8060.33
0.0755145 183.951 24 7226.95
0.0783651 174.951 48 6873.35
0.0837758 168.333 6 6613.34
0.0863541 147.483 48 5794.21
0.0888577 138.03 36 5422.82
0.0912926 134.345 24 5278.05
0.0936642 133.857 24 5258.88
0.0959772 121.071 48 4756.54
0.0982358 115.859 24 4551.81
0.102604 113.49 24 4458.73
0.10472 105.609 30 4149.11
0.106794 102.305 72 4019.3
0.108828 98.0525 32 3852.22
0.112787 99.8368 72 3922.32
0.114715 96.8417 48 3804.65
0.118477 96.443 12 3788.99
0.120314 96.25 48 3781.4
0.122123 93.321 48 3666.33
0.123906 89.9129 48 3532.44
0.125664 85.6084 30 3363.32
0.127397 86.2027 24 3386.67
0.129107 82.4923 72 3240.9
0.132461 74.1643 24 2913.72
0.134107 80.2275 96 3151.92
0.135732 78.4174 48 3080.81
0.137339 76.6498 24 3011.37
0.138926 77.7668 24 3055.25
0.140496 70.7179 72 2778.32
0.142049 68.6456 48 2696.9
0.145104 54.9811 8 2160.06
0.146608 65.1127 54 2558.11
0.148096 64.2827 84 2525.49
0.14957 62.5133 48 2455.98
0.151029 61.8584 24 2430.25
0.152474 62.1425 72 2441.41
0.153906 59.6017 96 2341.59
0.15673 57.3951 48 2254.9
0.158123 55.7297 48 2189.47
0.159504 54.354 24 2135.42
0.160874 53.378 72 2097.08
0.163577 55.2979 72 2172.51
0.164913 51.4912 96 2022.95
0.167552 49.2676 6 1935.59
0.168856 49.4785 96 1943.88
0.170149 50.6009 96 1987.97
0.171434 49.9025 24 1960.53
0.172708 48.7695 48 1916.02
0.173974 45.8279 96 1800.45
0.17523 47.1667 48 1853.05
0.177715 51.0226 36 2004.54
0.178945 44.0137 48 1729.18
0.180167 47.3843 120 1861.6
0.18138 48.0952 56 1889.53
0.182585 44.5193 24 1749.04
0.183782 45.4523 96 1785.7
0.184972 45.0616 48 1770.35
0.187328 42.8349 24 1682.87
0.188496 46.508 102 1827.17
0.190347 42.4706 120 1668.55
0.191954 44.3942 48 1744.13
0.193094 40.4221 48 1588.08
0.194226 41.1717 120 1617.53
0.196472 41.7874 24 1641.72
0.197585 41.7734 144 1641.16
