# in Mpc/h Units 
# D1 = 0.804105 
# k P N P(z=0)
0.020944 15464.3 6 23917
0.0296192 12489 12 19315.4
0.036276 10150.3 8 15698.4
0.0418879 8238.77 6 12742
0.0468321 7274.24 24 11250.2
0.051302 6866.37 24 10619.4
0.0592384 6309.43 12 9758.08
0.0628319 6248.3 30 9663.55
0.0662306 5464.34 24 8451.08
0.0694632 5551.04 24 8585.16
0.072552 5592.85 8 8649.84
0.0755145 4305.6 24 6658.99
0.0783651 4243.45 48 6562.87
0.0837758 5187.03 6 8022.2
0.0863541 3631.27 48 5616.07
0.0888577 3185.37 36 4926.46
0.0912926 3583.64 24 5542.42
0.0936642 4281.71 24 6622.05
0.0959772 3047.11 48 4712.62
0.0982358 3017.16 24 4666.3
0.102604 3256.05 24 5035.77
0.10472 2738.37 30 4235.13
0.106794 2543.14 72 3933.19
0.108828 2322.09 32 3591.32
0.112787 2587.25 72 4001.41
0.114715 2617.31 48 4047.91
0.118477 2696.85 12 4170.91
0.120314 2670.48 48 4130.13
0.122123 2406.44 48 3721.77
0.123906 2279.17 48 3524.94
0.125664 1912.71 30 2958.18
0.127397 2128.12 24 3291.32
0.129107 1926.14 72 2978.95
0.132461 1391.81 24 2152.56
0.134107 2161.28 96 3342.61
0.135732 2042.2 48 3158.44
0.137339 1896.54 24 2933.16
0.138926 2144.51 24 3316.67
0.140496 1694.89 72 2621.3
0.142049 1689.76 48 2613.37
0.145104 410.99 8 635.632
0.146608 1654.22 54 2558.39
0.148096 1634.68 84 2528.17
0.14957 1752.87 48 2710.97
0.151029 1952.7 24 3020.02
0.152474 1794.99 72 2776.12
0.153906 1658.69 96 2565.3
0.15673 1377.76 48 2130.83
0.158123 1579.64 48 2443.05
0.159504 1688.91 24 2612.05
0.160874 1302.87 72 2015
0.163577 1801.46 72 2786.11
0.164913 1269.19 96 1962.91
0.167552 1303.53 6 2016.02
0.168856 1176.07 96 1818.9
0.170149 1539.22 96 2380.54
0.171434 1380.65 24 2135.29
0.172708 1330.5 48 2057.73
0.173974 1283 96 1984.28
0.17523 1480.05 48 2289.03
0.177715 1751.41 36 2708.71
0.178945 980.172 48 1515.92
0.180167 1231.49 120 1904.6
0.18138 1415.27 56 2188.84
0.182585 847.536 24 1310.79
0.183782 1067.03 96 1650.25
0.184972 1344.74 48 2079.75
0.187328 1065.45 24 1647.82
0.188496 1304.23 102 2017.11
0.190347 987.378 120 1527.07
0.191954 1255.1 48 1941.12
0.193094 1005.7 48 1555.41
0.194226 1188.04 120 1837.41
0.196472 1072.5 24 1658.72
0.197585 1168.84 144 1807.71
0.199006 1274.43 168 1971.02
0.201976 1213.19 48 1876.3
0.203059 877.437 96 1357.03
0.205208 925.811 24 1431.85
0.206274 1217.83 48 1883.48
0.207335 977.28 108 1511.45
0.20839 1098.33 72 1698.67
0.210326 1089.95 198 1685.7
0.211524 1387.19 48 2145.42
0.213587 838.981 72 1297.56
0.214612 887.587 96 1372.73
0.215631 1007.28 72 1557.85
0.216957 992.554 104 1535.07
0.218661 751.13 72 1161.69
0.219662 1163.94 144 1800.14
0.223129 808.587 192 1250.55
0.224599 820.36 48 1268.76
0.22618 969.294 192 1499.1
0.22751 1159.44 72 1793.17
0.229429 929.56 48 1437.65
0.230383 965.59 78 1493.37
0.231604 914.967 168 1415.08
0.23416 751.179 144 1161.76
0.235095 840.372 144 1299.71
0.236954 1049.63 12 1623.35
0.238108 946.767 192 1464.26
0.239975 866.96 168 1340.83
0.241537 730.343 48 1129.54
0.242444 892.447 168 1380.25
0.244844 733.819 144 1134.92
0.246417 754.453 168 1166.83
0.248401 795.394 144 1230.15
0.249576 756.756 48 1170.39
0.251327 665.65 30 1029.49
0.252777 880.352 288 1361.54
0.254191 804.809 80 1244.71
0.25601 787.601 288 1218.09
0.258214 831.921 72 1286.64
0.2594 713.559 240 1103.58
0.26075 487.553 96 754.044
0.262904 707.824 168 1094.71
0.265657 787.638 216 1218.15
0.266722 548.1 132 847.685
0.268622 608.777 192 941.527
0.269844 854.235 120 1321.15
0.271964 746.245 126 1154.13
0.273543 705.565 288 1091.22
0.275842 657.038 312 1016.17
0.277853 757.948 24 1172.23
0.279641 722.923 264 1118.06
0.28148 747.86 192 1156.63
0.282936 692.22 192 1070.58
0.285198 717.446 336 1109.59
0.286404 590.297 48 912.946
0.288084 658.13 240 1017.86
0.291553 631.815 296 977.158
0.292736 657.908 150 1017.51
0.294335 637.888 240 986.55
0.296659 627.903 228 971.107
0.298323 567.25 216 877.302
0.300394 669.558 336 1035.53
0.302928 563.364 360 871.291
0.304588 527.786 144 816.268
0.305974 572.442 168 885.332
0.308578 586.644 312 907.296
0.310884 560.027 288 866.131
0.312408 551.077 192 852.289
0.314799 584.397 366 903.821
0.317265 613.734 408 949.193
0.319597 532.497 168 823.553
0.320771 492.446 336 761.611
0.3227 523.44 240 809.547
0.32574 543.316 380 840.287
0.32795 569.227 384 880.359
0.330224 569.167 240 880.267
0.331726 478.221 360 739.61
0.333831 539.417 198 834.256
0.336246 538.948 384 833.53
0.338319 565.397 384 874.437
0.341157 552.153 432 853.953
0.343593 480.171 528 742.626
0.346262 494.108 288 764.182
0.347842 448.158 288 693.115
0.350326 513.91 456 794.807
0.352828 458.145 360 708.561
0.354442 503.56 180 778.799
0.356776 472.492 486 730.751
0.359142 491.943 504 760.832
0.361681 440.607 512 681.437
0.363857 441.957 264 683.526
0.366441 430.61 600 665.977
0.368657 446.372 288 690.353
0.371486 449.592 672 695.334
0.374587 417.526 408 645.741
0.376839 439.967 462 680.447
0.379079 425.468 600 658.024
0.38178 353.772 504 547.139
0.384712 446.625 324 690.745
0.386663 393.636 744 608.793
0.389313 429.145 456 663.71
0.39167 427.369 432 660.964
0.394428 445.397 720 688.846
0.397811 416.303 534 643.849
0.400019 464.025 536 717.655
0.402781 419.879 624 649.38
0.405015 406.978 600 629.427
0.40766 424.969 696 657.251
0.410865 374.544 456 579.265
0.413244 398.605 732 616.478
0.416084 374.566 600 579.3
0.418986 408.293 702 631.462
0.421544 393.89 672 609.185
0.424534 384.713 768 594.993
0.42751 377.197 768 583.369
0.430034 375.331 408 580.482
0.432751 388.096 1080 600.225
0.436344 327.059 632 505.826
0.438896 387.829 750 599.812
0.44171 338.023 696 522.783
0.444585 363.846 876 562.72
0.447784 365.282 864 564.94
0.45034 334.427 768 517.22
0.453413 333.82 888 516.282
0.456575 321.341 816 496.981
0.459787 346.946 654 536.582
0.462622 336.027 1296 519.695
0.465862 343.2 816 530.788
0.468802 352.922 816 545.825
0.471915 333.392 1088 515.62
0.475472 312.666 1020 483.565
0.478779 334.4 1032 517.179
0.481919 342.277 942 529.362
0.484939 318.001 1032 491.816
0.488502 303.826 1128 469.893
0.491034 307.991 888 476.335
0.494348 313.188 1176 484.373
0.497688 303.374 960 469.194
0.500527 325.471 1110 503.369
0.504331 293.567 1116 454.027
0.507364 306.382 1352 473.847
0.510774 324.691 1200 502.163
0.514275 296.908 1224 459.194
