# in Mpc/h Units 
# (k P_nu(k))
# a= 0.233161
# nk = 757
0.020944 515.023
0.0296192 251.131
0.036276 146.118
0.0418879 95.3525
0.0468321 68.8493
0.051302 53.3539
0.0592384 35.853
0.0628319 30.2219
0.0662306 25.172
0.0694632 21.7699
0.072552 19.1382
0.0755145 15.4177
0.0783651 13.4295
0.0837758 11.2041
0.0863541 8.92798
0.0888577 7.73869
0.0912926 7.11306
0.0936642 6.73113
0.0959772 5.60686
0.0982358 5.05002
0.102604 4.47583
0.10472 3.88502
0.106794 3.55918
0.108828 3.2155
0.112787 3.02482
0.114715 2.79006
0.118477 2.56497
0.120314 2.46171
0.122123 2.27093
0.123906 2.08443
0.125664 1.8842
0.127397 1.84605
0.129107 1.68536
0.132461 1.36716
0.134107 1.49391
0.135732 1.40864
0.137339 1.32841
0.138926 1.32856
0.140496 1.13807
0.142049 1.06981
0.145104 0.725856
0.146608 0.932626
0.148096 0.899915
0.14957 0.85221
0.151029 0.828
0.152474 0.811126
0.153906 0.750428
0.15673 0.679901
0.158123 0.646092
0.159504 0.614406
0.160874 0.582439
0.163577 0.594055
0.164913 0.522137
0.167552 0.479598
0.168856 0.464166
0.170149 0.475698
0.171434 0.454474
0.172708 0.433062
0.173974 0.39018
0.17523 0.400888
0.177715 0.431803
0.178945 0.337212
0.180167 0.369864
0.18138 0.373968
0.182585 0.323516
0.183782 0.330084
0.184972 0.325564
0.187328 0.289947
0.188496 0.322941
0.190347 0.274695
0.191954 0.290922
0.193094 0.249367
0.194226 0.254421
0.196472 0.250634
0.197585 0.249048
0.199006 0.247552
0.201976 0.229464
0.203059 0.197788
0.205208 0.189704
0.206274 0.196804
0.207335 0.179824
0.20839 0.190795
0.210326 0.177078
0.211524 0.183739
0.213587 0.147564
0.214612 0.14565
0.215631 0.14964
0.216957 0.141963
0.218661 0.136114
0.219662 0.144414
0.223129 0.120699
0.224599 0.114439
0.22618 0.122404
0.22751 0.125841
0.229429 0.100197
0.230383 0.112445
0.231604 0.108571
0.23416 0.098039
0.235095 0.0918142
0.236954 0.09976
0.238108 0.0951978
0.239975 0.0922678
0.241537 0.0834771
0.242444 0.0802807
0.244844 0.0782533
0.246417 0.0737852
0.248401 0.0769169
0.249576 0.0681125
0.251327 0.0635501
0.252777 0.0681561
0.254191 0.069737
0.25601 0.0679436
0.258214 0.0576399
0.2594 0.0582665
0.26075 0.048451
0.262904 0.0551377
0.265657 0.0525065
0.266722 0.0474283
0.268622 0.0479105
0.269844 0.0512606
0.271964 0.0464815
0.273543 0.0452006
0.275842 0.0407864
0.277853 0.0507538
0.279641 0.0413749
0.28148 0.0436424
0.282936 0.0370207
0.285198 0.0396948
0.286404 0.0358682
0.288084 0.0349103
0.291553 0.0318347
0.292736 0.035018
0.294335 0.0315411
0.296659 0.0289293
0.298323 0.0273978
0.300394 0.0278655
0.302928 0.0262945
0.304588 0.0265961
0.305974 0.027436
0.308578 0.0247669
0.310884 0.0230492
0.312408 0.0215809
0.314799 0.0216572
0.317265 0.0227167
0.319597 0.0199516
0.320771 0.0189955
0.3227 0.0197725
0.32574 0.0190414
0.32795 0.0179301
0.330224 0.0175644
0.331726 0.0169013
0.333831 0.0163282
0.336246 0.0154133
0.338319 0.0152013
0.341157 0.0148588
0.343593 0.0130287
0.346262 0.0125582
0.347842 0.0121987
0.350326 0.0131007
0.352828 0.0108706
0.354442 0.0108511
0.356776 0.0111677
0.359142 0.0105694
0.361681 0.0104557
0.363857 0.0102963
0.366441 0.00924252
0.368657 0.00963759
0.371486 0.00983716
0.374587 0.00806181
0.376839 0.00860222
0.379079 0.00863857
0.38178 0.00766642
0.384712 0.00707009
0.386663 0.00666572
0.389313 0.00696496
0.39167 0.00691175
0.394428 0.00672942
0.397811 0.00611317
0.400019 0.00679178
0.402781 0.00624371
0.405015 0.00599965
0.40766 0.00594922
0.410865 0.00521707
0.413244 0.00531126
0.416084 0.00495591
0.418986 0.00495592
0.421544 0.00466399
0.424534 0.00456458
0.42751 0.00391932
0.430034 0.00441979
0.432751 0.00418969
0.436344 0.00401911
0.438896 0.00387362
0.44171 0.00363196
0.444585 0.0033243
0.447784 0.00315026
0.45034 0.00309327
0.453413 0.00295018
0.456575 0.00272475
0.459787 0.00286868
0.462622 0.00269025
0.465862 0.00269643
0.468802 0.00249315
0.471915 0.00246007
0.475472 0.00235616
0.478779 0.0023721
0.481919 0.00228109
0.484939 0.00209418
0.488502 0.00208811
0.491034 0.0020046
0.494348 0.00181433
0.497688 0.00181241
0.500527 0.00188335
0.504331 0.00178369
0.507364 0.00168494
0.510774 0.00158939
0.514275 0.00153011
0.517978 0.00147886
0.521294 0.0013975
0.524822 0.00132507
0.527973 0.00130549
0.531698 0.00125243
0.535226 0.00121553
0.539103 0.00120023
0.543 0.00117665
0.546011 0.00108447
0.549827 0.00102902
0.55369 0.0010568
0.557166 0.000965094
0.560475 0.00100401
0.564609 0.000931246
0.56859 0.000924367
0.572441 0.000894948
0.5763 0.000828637
0.580121 0.000788511
0.583625 0.00079989
0.587525 0.000719386
0.591428 0.000714689
0.595301 0.000668258
0.599624 0.000671438
0.603294 0.000658347
0.60771 0.000606213
0.611568 0.000603528
