# in Mpc/h Units 
# D1 = 0.532273 
# k P N P(z=0)
0.020944 6831.37 6 24112.3
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0.0296192 5491.43 12 19382.8
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0.036276 4470.62 8 15779.7
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0.0418879 3689.74 6 13023.5
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0.0468321 3278.58 24 11572.2
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0.051302 3077.38 24 10862.1
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0.0592384 2829.43 12 9986.88
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0.0628319 2750.37 30 9707.83
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0.0662306 2483.92 24 8767.35
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0.0694632 2465.59 24 8702.66
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0.072552 2466.4 8 8705.52
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0.0755145 1995.52 24 7043.47
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0.0783651 1937.01 48 6836.95
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0.0837758 2191.34 6 7734.66
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0.0863541 1657.3 48 5849.67
0 0 0 0
0 0 0 0
0 0 0 0
0.0888577 1497.89 36 5287.01
0 0 0 0
0 0 0 0
0 0 0 0
0.0912926 1587.53 24 5603.43
0 0 0 0
0 0 0 0
0 0 0 0
0.0936642 1763.84 24 6225.73
0 0 0 0
0 0 0 0
0 0 0 0
0.0959772 1383.04 48 4881.65
0 0 0 0
0 0 0 0
0.0982358 1338.12 24 4723.07
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0.102604 1415.83 24 4997.37
0 0 0 0
0 0 0 0
0.10472 1214.79 30 4287.78
0 0 0 0
0 0 0 0
0.106794 1148.56 72 4054
0 0 0 0
0 0 0 0
0.108828 1057.74 32 3733.45
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0.112787 1168.65 72 4124.92
0 0 0 0
0 0 0 0
0.114715 1130.91 48 3991.72
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0.118477 1169.12 12 4126.57
0 0 0 0
0.120314 1174.43 48 4145.32
0 0 0 0
0.122123 1088.09 48 3840.59
0 0 0 0
0.123906 1019.52 48 3598.54
0 0 0 0
0 0 0 0
0.125664 900.141 30 3177.18
0 0 0 0
0.127397 969.481 24 3421.93
0 0 0 0
0.129107 883.337 72 3117.87
0 0 0 0
0 0 0 0
0.132461 678.185 24 2393.75
0 0 0 0
0.134107 938.968 96 3314.22
0 0 0 0
0.135732 903.064 48 3187.5
0 0 0 0
0.137339 865.187 24 3053.81
0 0 0 0
0.138926 955.957 24 3374.19
0.140496 770.623 72 2720.03
0 0 0 0
0.142049 756.405 48 2669.84
0 0 0 0
0 0 0 0
0.145104 312.247 8 1102.12
0 0 0 0
0.146608 738.198 54 2605.58
0.148096 741.784 84 2618.24
0 0 0 0
0.14957 752.254 48 2655.19
0.151029 787.107 24 2778.21
0 0 0 0
0.152474 774.172 72 2732.55
0.153906 717.713 96 2533.28
0 0 0 0
0 0 0 0
0.15673 645.104 48 2276.99
0.158123 671.943 48 2371.72
0.159504 677.147 24 2390.09
0 0 0 0
0.160874 601.514 72 2123.13
0 0 0 0
0.163577 741.194 72 2616.15
0 0 0 0
0.164913 578.8 96 2042.96
0 0 0 0
0.167552 585.817 6 2067.73
0.168856 539.824 96 1905.39
0.170149 639.423 96 2256.94
0.171434 597.287 24 2108.21
0.172708 577.548 48 2038.54
0 0 0 0
0.173974 526.304 96 1857.67
0.17523 588 48 2075.43
0 0 0 0
0.177715 713.256 36 2517.54
0.178945 442.002 48 1560.11
0.180167 547.991 120 1934.21
0.18138 604.84 56 2134.87
0.182585 438.431 24 1547.51
0.183782 497.373 96 1755.55
0.184972 554.388 48 1956.79
0 0 0 0
0.187328 462.771 24 1633.42
0.188496 579.202 102 2044.38
0.190347 453.316 120 1600.05
0.191954 554.583 48 1957.48
0.193094 443.182 48 1564.28
0.194226 493.744 120 1742.74
0 0 0 0
0.196472 479.596 24 1692.8
0.197585 511.819 144 1806.54
0.199006 545.303 168 1924.73
0 0 0 0
0.201976 528.479 48 1865.34
0.203059 401.864 96 1418.44
0.205208 419.869 24 1481.99
0.206274 490.752 48 1732.18
0.207335 417.47 108 1473.52
0.20839 481.569 72 1699.77
0.210326 455.263 198 1606.92
0.211524 532.799 48 1880.59
0.213587 351.626 72 1241.11
0.214612 382.128 96 1348.78
0.215631 418.875 72 1478.48
0.216957 408.869 104 1443.16
0.218661 350.496 72 1237.13
0.219662 461.486 144 1628.88
0 0 0 0
0.223129 351.663 192 1241.25
0.224599 343.122 48 1211.1
0.22618 408.678 192 1442.49
0.22751 459.891 72 1623.25
0.229429 356.198 48 1257.25
0.230383 394.913 78 1393.9
0.231604 383.736 168 1354.45
0.23416 333.345 144 1176.59
0.235095 336.843 144 1188.94
0.236954 415.884 12 1467.92
0.238108 379.911 192 1340.95
0.239975 365.482 168 1290.02
0.241537 314.458 48 1109.93
0.242444 337.881 168 1192.6
0.244844 307.877 144 1086.7
0.246417 303.538 168 1071.38
0.248401 334.096 144 1179.24
0.249576 286.223 48 1010.27
0.251327 266.564 30 940.877
0.252777 333.39 288 1176.75
0.254191 334.968 80 1182.32
0.25601 331.76 288 1171
0.258214 294.603 72 1039.84
0.2594 286.866 240 1012.54
0.26075 212.272 96 749.246
0.262904 281.792 168 994.625
0.265657 303.299 216 1070.54
0.266722 238.371 132 841.364
0.268622 254.107 192 896.909
0.269844 325.389 120 1148.51
0.271964 290.729 126 1026.17
0.273543 284.764 288 1005.12
