# in Mpc/h Units 
# (k P_nu(k))
# a= 0.304653
# nk = 757
0.020944 1016.23
0.0296192 514.836
0.036276 306.56
0.0418879 202.777
0.0468321 148.18
0.051302 116.161
0.0592384 79.4854
0.0628319 67.528
0.0662306 56.2913
0.0694632 49.1321
0.072552 43.6356
0.0755145 34.7832
0.0783651 30.5022
0.0837758 26.2707
0.0863541 20.5495
0.0888577 17.7928
0.0912926 16.5886
0.0936642 15.9908
0.0959772 13.0898
0.0982358 11.8248
0.102604 10.6681
0.10472 9.1544
0.106794 8.37445
0.108828 7.53023
0.112787 7.21262
0.114715 6.64639
0.118477 6.1726
0.120314 5.94629
0.122123 5.45704
0.123906 4.988
0.125664 4.46194
0.127397 4.42466
0.129107 4.0096
0.132461 3.17845
0.134107 3.61762
0.135732 3.40891
0.137339 3.21235
0.138926 3.2633
0.140496 2.73761
0.142049 2.57871
0.145104 1.59611
0.146608 2.2676
0.148096 2.19904
0.14957 2.09438
0.151029 2.05198
0.152474 2.01292
0.153906 1.85224
0.15673 1.6662
0.158123 1.59742
0.159504 1.52435
0.160874 1.42941
0.163577 1.50127
0.164913 1.28332
0.167552 1.18928
0.168856 1.1374
0.170149 1.19312
0.171434 1.13165
0.172708 1.07665
0.173974 0.960652
0.17523 1.0025
0.177715 1.10827
0.178945 0.81643
0.180167 0.920458
0.18138 0.94437
0.182585 0.786571
0.183782 0.815822
0.184972 0.817982
0.187328 0.713567
0.188496 0.818742
0.190347 0.677068
0.191954 0.738563
0.193094 0.616404
0.194226 0.639224
0.196472 0.628243
0.197585 0.631583
0.199006 0.634896
0.201976 0.589903
0.203059 0.491649
0.205208 0.476711
0.206274 0.505235
0.207335 0.452808
0.20839 0.490936
0.210326 0.453519
0.211524 0.481295
0.213587 0.366522
0.214612 0.36878
0.215631 0.383312
0.216957 0.364239
0.218661 0.341982
0.219662 0.37747
0.223129 0.305993
0.224599 0.289425
0.22618 0.317975
0.22751 0.332645
0.229429 0.257891
0.230383 0.291856
0.231604 0.281342
0.23416 0.250162
0.235095 0.235311
0.236954 0.263544
0.238108 0.248348
0.239975 0.239779
0.241537 0.213143
0.242444 0.207638
0.244844 0.199677
0.246417 0.188257
0.248401 0.199329
0.249576 0.172671
0.251327 0.160261
0.252777 0.177811
0.254191 0.182251
0.25601 0.17763
0.258214 0.148541
0.2594 0.150201
0.26075 0.120369
0.262904 0.14216
0.265657 0.138137
0.266722 0.12053
0.268622 0.123082
0.269844 0.136723
0.271964 0.122598
0.273543 0.119274
0.275842 0.106025
0.277853 0.136927
0.279641 0.109682
0.28148 0.116796
0.282936 0.0968367
0.285198 0.106258
0.286404 0.0939224
0.288084 0.0928731
0.291553 0.0840515
0.292736 0.0934919
0.294335 0.0842829
0.296659 0.07613
0.298323 0.0714019
0.300394 0.074734
0.302928 0.0693498
0.304588 0.0704726
0.305974 0.0742438
0.308578 0.0658539
0.310884 0.06078
0.312408 0.0565838
0.314799 0.0574094
0.317265 0.0612523
0.319597 0.0525914
0.320771 0.0503145
0.3227 0.0526331
0.32574 0.0510676
0.32795 0.048091
0.330224 0.0479466
0.331726 0.0450996
0.333831 0.0438919
0.336246 0.0414458
0.338319 0.0416328
0.341157 0.0404415
0.343593 0.0344705
0.346262 0.0335255
0.347842 0.0321814
0.350326 0.0357066
0.352828 0.0289174
0.354442 0.0292903
0.356776 0.030428
0.359142 0.0289536
0.361681 0.0283143
0.363857 0.0278858
0.366441 0.024904
0.368657 0.0262175
0.371486 0.0272346
0.374587 0.0219143
0.376839 0.0235371
0.379079 0.0236564
0.38178 0.020534
0.384712 0.0192756
0.386663 0.0180483
0.389313 0.0190043
0.39167 0.0190786
0.394428 0.0185373
0.397811 0.0167075
0.400019 0.0192374
0.402781 0.017321
0.405015 0.0167526
0.40766 0.0168455
0.410865 0.0144877
0.413244 0.0149314
0.416084 0.013697
0.418986 0.0137275
0.421544 0.0128881
0.424534 0.0127121
0.42751 0.0107731
0.430034 0.0127406
0.432751 0.0118137
0.436344 0.0109414
0.438896 0.0111492
0.44171 0.0101835
0.444585 0.00941297
0.447784 0.00881873
0.45034 0.00867799
0.453413 0.00829849
0.456575 0.00761257
0.459787 0.00801528
0.462622 0.00759378
0.465862 0.00762743
0.468802 0.00704377
0.471915 0.006924
0.475472 0.0066251
0.478779 0.00680893
0.481919 0.0065093
0.484939 0.00595638
0.488502 0.00591292
0.491034 0.00571139
0.494348 0.00512485
0.497688 0.00510314
0.500527 0.00541036
0.504331 0.00510105
0.507364 0.0048694
0.510774 0.00453005
0.514275 0.00437147
0.517978 0.00421367
0.521294 0.00401423
0.524822 0.00377195
0.527973 0.00373124
0.531698 0.00364378
0.535226 0.00349128
0.539103 0.00344157
0.543 0.003386
0.546011 0.0031219
0.549827 0.00296649
0.55369 0.00305054
0.557166 0.00281467
0.560475 0.00291991
0.564609 0.00271837
0.56859 0.00268987
0.572441 0.00257246
0.5763 0.00239826
0.580121 0.0023341
0.583625 0.00233303
0.587525 0.00210306
0.591428 0.00207589
0.595301 0.0019722
0.599624 0.00199991
0.603294 0.00194806
0.60771 0.00176349
0.611568 0.00179704
0.615779 0.00173427
0.619303 0.00165027
0.623194 0.00155296
0.627636 0.00152874
0.631826 0.00146579
0.635971 0.00134851
0.64039 0.00144052
0.644956 0.00137687
0.649302 0.00130966
0.653461 0.00125925
0.657644 0.00118983
0.662026 0.00116135
0.666685 0.00110278
0.670916 0.00104609
0.675462 0.00100825
0.679703 0.00103696
0.684292 0.000966615
0.688927 0.000941831
0.693468 0.000877783
0.698026 0.000834989
0.702952 0.000843517
0.707372 0.000772838
0.712317 0.000775633
0.716936 0.000736628
0.721869 0.000749088
0.726964 0.00067963
0.73163 0.000638084
0.736224 0.000633412
0.74119 0.000635442
0.746118 0.000594772
0.751313 0.000572817
0.756133 0.000578235
0.761156 0.000542599
0.766095 0.000527471
0.771205 0.000495253
0.776456 0.000497778
0.781432 0.000456744
0.786733 0.000433581
0.791574 0.00044587
0.797255 0.00041864
0.802676 0.000403727
0.808005 0.000390745
0.813482 0.000379277
0.818759 0.000375274
0.824173 0.000353294
0.829708 0.000346066
0.834919 0.000327182
0.840568 0.000308511
0.846479 0.000320368
0.851948 0.000296033
0.857592 0.000279739
0.863369 0.000275096
0.869182 0.000268694
0.874831 0.000256166
0.880682 0.00025344
0.886294 0.000234418
0.892352 0.000230086
0.898399 0.000218844
0.904229 0.000215882
0.910231 0.000209723
0.916513 0.000195135
0.922651 0.000188633
0.92895 0.000184311
0.935092 0.000178167
0.940995 0.000173268
0.947406 0.000167455
0.953652 0.000158818
0.960017 0.000151746
0.966595 0.00015025
0.972908 0.000146617
0.979222 0.000135863
0.985855 0.000134616
0.992666 0.000135504
0.998881 0.000127722
1.00551 0.000121113
1.01216 0.000117773
1.01908 0.000112884
1.02599 0.000108406
1.03271 0.000103849
1.03948 9.99063e-05
1.04641 9.86147e-05
1.05346 9.48631e-05
1.06036 9.02334e-05
1.0676 8.79778e-05
1.07471 8.4544e-05
1.08175 8.03239e-05
1.08895 7.87093e-05
1.09637 7.6095e-05
1.10369 7.243e-05
1.11092 7.12826e-05
1.1181 6.82531e-05
1.12573 6.70974e-05
1.1332 6.38812e-05
1.14081 6.21688e-05
1.14829 5.81735e-05
1.15605 5.68705e-05
1.16374 5.49149e-05
1.1717 5.32139e-05
1.17935 5.13912e-05
1.18713 4.97564e-05
1.195 4.76407e-05
1.20281 4.60395e-05
1.21088 4.40825e-05
1.21904 4.29899e-05
1.22715 4.12402e-05
1.23533 4.03946e-05
1.24354 3.88801e-05
1.25174 3.69875e-05
1.26013 3.65857e-05
