# in Mpc/h Units 
# (k P_nu(k))
# a= 0.469298
# nk = 757
0.020944 2828.77
0.0296192 1518.71
0.036276 936.928
0.0418879 632.02
0.0468321 470.374
0.051302 375.636
0.0592384 264.569
0.0628319 227.914
0.0662306 189.774
0.0694632 168.437
0.072552 152.149
0.0755145 118.739
0.0783651 105.413
0.0837758 96.2303
0.0863541 72.5707
0.0888577 62.5541
0.0912926 60.0283
0.0936642 60.0272
0.0959772 47.3423
0.0982358 43.0804
0.102604 40.0783
0.10472 33.6957
0.106794 30.7052
0.108828 27.3771
0.112787 27.0335
0.114715 24.9701
0.118477 23.5886
0.120314 22.8236
0.122123 20.7097
0.123906 18.8234
0.125664 16.4798
0.127397 16.737
0.129107 14.9635
0.132461 11.3299
0.134107 13.9819
0.135732 13.1293
0.137339 12.3146
0.138926 12.876
0.140496 10.4178
0.142049 9.87413
0.145104 4.93562
0.146608 8.80454
0.148096 8.59565
0.14957 8.33031
0.151029 8.32612
0.152474 8.1079
0.153906 7.39237
0.15673 6.50402
0.158123 6.41368
0.159504 6.21
0.160874 5.61988
0.163577 6.27725
0.164913 5.05659
0.167552 4.80171
0.168856 4.45343
0.170149 4.9291
0.171434 4.59056
0.172708 4.3585
0.173974 3.8729
0.17523 4.15828
0.177715 4.76766
0.178945 3.14505
0.180167 3.71285
0.18138 3.92917
0.182585 3.00474
0.183782 3.238
0.184972 3.40109
0.187328 2.83701
0.188496 3.40582
0.190347 2.67996
0.191954 3.08859
0.193094 2.47845
0.194226 2.65532
0.196472 2.55462
0.197585 2.63529
0.199006 2.71057
0.201976 2.52301
0.203059 1.97058
0.205208 1.96154
0.206274 2.18198
0.207335 1.8789
0.20839 2.10433
0.210326 1.93657
0.211524 2.15846
0.213587 1.47877
0.214612 1.54919
0.215631 1.64934
0.216957 1.57633
0.218661 1.38694
0.219662 1.68718
0.223129 1.28108
0.224599 1.21767
0.22618 1.39476
0.22751 1.51157
0.229429 1.1462
0.230383 1.27833
0.231604 1.22725
0.23416 1.05456
0.235095 1.02535
0.236954 1.2083
0.238108 1.1062
0.239975 1.05186
0.241537 0.90389
0.242444 0.926798
0.244844 0.84829
0.246417 0.810932
0.248401 0.870695
0.249576 0.737521
0.251327 0.67727
0.252777 0.80484
0.254191 0.809315
0.25601 0.786737
0.258214 0.66684
0.2594 0.65575
0.26075 0.492572
0.262904 0.619494
0.265657 0.631425
0.266722 0.510045
0.268622 0.528797
0.269844 0.640234
0.271964 0.563456
0.273543 0.544993
0.275842 0.474724
0.277853 0.628525
0.279641 0.503111
0.28148 0.53688
0.282936 0.43971
0.285198 0.489921
0.286404 0.4156
0.288084 0.427594
0.291553 0.385818
0.292736 0.429418
0.294335 0.392425
0.296659 0.348169
0.298323 0.320623
0.300394 0.354514
0.302928 0.315737
0.304588 0.318711
0.305974 0.346006
0.308578 0.304266
0.310884 0.278011
0.312408 0.257446
0.314799 0.267139
0.317265 0.288578
0.319597 0.240212
0.320771 0.230522
0.3227 0.240926
0.32574 0.238997
0.32795 0.227821
0.330224 0.233518
0.331726 0.206928
0.333831 0.21012
0.336246 0.197784
0.338319 0.206557
0.341157 0.195855
0.343593 0.160973
0.346262 0.159912
0.347842 0.148325
0.350326 0.171901
0.352828 0.138281
