# in Mpc/h Units 
# (k P_nu(k))
# a= 0.299226
# nk = 757
0.020944 971.696
0.0296192 491.034
0.036276 291.939
0.0418879 192.935
0.0468321 140.877
0.051302 110.35
0.0592384 75.4168
0.0628319 64.0367
0.0662306 53.3798
0.0694632 46.5608
0.072552 41.323
0.0755145 32.9654
0.0783651 28.8944
0.0837758 24.8299
0.0863541 19.4487
0.0888577 16.8416
0.0912926 15.6854
0.0936642 15.0998
0.0959772 12.3766
0.0982358 11.178
0.102604 10.072
0.10472 8.64994
0.106794 7.91392
0.108828 7.11853
0.112787 6.80972
0.114715 6.27531
0.118477 5.82386
0.120314 5.609
0.122123 5.14953
0.123906 4.70823
0.125664 4.21494
0.127397 4.17603
0.129107 3.78633
0.132461 3.00656
0.134107 3.41177
0.135732 3.21518
0.137339 3.03006
0.138926 3.07467
0.140496 2.58318
0.142049 2.43281
0.145104 1.51649
0.146608 2.13804
0.148096 2.07271
0.14957 1.9731
0.151029 1.93192
0.152474 1.89516
0.153906 1.74455
0.15673 1.5703
0.158123 1.50431
0.159504 1.43502
0.160874 1.34692
0.163577 1.41155
0.164913 1.20915
0.167552 1.11969
0.168856 1.07191
0.170149 1.1224
0.171434 1.06519
0.172708 1.01352
0.173974 0.904825
0.17523 0.943186
0.177715 1.04088
0.178945 0.770047
0.180167 0.866496
0.18138 0.888027
0.182585 0.741781
0.183782 0.768403
0.184972 0.769386
0.187328 0.672235
0.188496 0.769745
0.190347 0.637832
0.191954 0.694272
0.193094 0.580493
0.194226 0.601259
0.196472 0.591155
0.197585 0.593763
0.199006 0.596376
0.201976 0.554031
0.203059 0.462893
0.205208 0.448442
0.206274 0.474503
0.207335 0.425879
0.20839 0.461051
0.210326 0.426041
0.211524 0.451365
0.213587 0.345091
0.214612 0.346695
0.215631 0.36005
0.216957 0.342079
0.218661 0.321766
0.219662 0.354044
0.223129 0.287666
0.224599 0.272113
0.22618 0.298399
0.22751 0.311765
0.229429 0.242085
0.230383 0.27391
0.231604 0.264075
0.23416 0.235084
0.235095 0.220994
0.236954 0.24698
0.238108 0.23297
0.239975 0.225016
0.241537 0.200278
0.242444 0.194863
0.244844 0.18763
0.246417 0.176873
0.248401 0.187095
0.249576 0.162305
0.251327 0.150696
0.252777 0.166774
0.254191 0.170958
0.25601 0.166625
0.258214 0.139428
0.2594 0.141023
0.26075 0.113309
0.262904 0.133478
0.265657 0.129491
0.266722 0.113286
0.268622 0.115604
0.269844 0.12804
0.271964 0.114901
0.273543 0.11179
0.275842 0.0994754
0.277853 0.128189
0.279641 0.102775
0.28148 0.109387
0.282936 0.0908158
0.285198 0.0995119
0.286404 0.0881003
0.288084 0.0870036
0.291553 0.0787744
0.292736 0.0875731
0.294335 0.0789268
0.296659 0.0713678
0.298323 0.0669836
0.300394 0.0699581
0.302928 0.0650059
0.304588 0.0660458
0.305974 0.0694785
0.308578 0.0616933
0.310884 0.0569718
0.312408 0.0530588
0.314799 0.0537879
0.317265 0.0573289
0.319597 0.0492999
0.320771 0.0471482
0.3227 0.0493111
0.32574 0.0478138
0.32795 0.0450213
0.330224 0.044827
0.331726 0.042246
0.333831 0.0410802
0.336246 0.0387917
0.338319 0.0389097
0.341157 0.0378214
0.343593 0.0323007
0.346262 0.0313914
0.347842 0.0301648
0.350326 0.0333937
0.352828 0.0270806
0.354442 0.0273997
0.356776 0.0284513
0.359142 0.0270577
0.361681 0.0264903
0.363857 0.0260901
0.366441 0.0233047
0.368657 0.0245192
0.371486 0.0254427
0.374587 0.0204903
0.376839 0.022005
0.379079 0.0221182
0.38178 0.0192315
0.384712 0.018015
0.386663 0.0168802
0.389313 0.0177691
0.39167 0.0178226
0.394428 0.017319
0.397811 0.0156175
0.400019 0.0179411
0.402781 0.0161777
0.405015 0.0156396
0.40766 0.0157095
0.410865 0.0135277
0.413244 0.0139311
0.416084 0.0127954
0.418986 0.0128203
0.421544 0.0120382
0.424534 0.0118683
0.42751 0.0100633
0.430034 0.0118655
0.432751 0.0110196
0.436344 0.0102373
0.438896 0.0103831
0.44171 0.00950359
0.444585 0.00877505
0.447784 0.00822587
0.45034 0.00809616
0.453413 0.00774007
0.456575 0.00710386
0.459787 0.00748151
0.462622 0.00708168
0.465862 0.00711197
0.468802 0.0065649
0.471915 0.00645907
0.475472 0.00618007
0.478779 0.00634269
0.481919 0.00606577
0.484939 0.00555059
0.488502 0.00551268
0.491034 0.00532334
0.494348 0.00477742
0.497688 0.00475969
0.500527 0.0050398
0.504331 0.00475378
0.507364 0.00453344
0.510774 0.00422102
0.514275 0.00407226
0.517978 0.0039269
0.521294 0.00373786
0.524822 0.00351532
0.527973 0.00347561
0.531698 0.00339056
0.535226 0.00325072
0.539103 0.00320533
0.543 0.00315414
0.546011 0.00290611
0.549827 0.00276132
0.55369 0.00284068
0.557166 0.00261789
0.560475 0.00271718
0.564609 0.00252837
0.56859 0.00250409
0.572441 0.00239615
0.5763 0.00223278
0.580121 0.00216916
0.583625 0.00217142
0.587525 0.0019558
0.591428 0.00193174
0.595301 0.00183293
0.599624 0.00185787
0.603294 0.00181079
0.60771 0.00164064
0.611568 0.00166929
0.615779 0.00161031
0.619303 0.00153259
0.623194 0.00144416
0.627636 0.00141974
0.631826 0.00136298
0.635971 0.00125205
0.64039 0.00133708
0.644956 0.00127946
0.649302 0.00121497
0.653461 0.00116809
0.657644 0.00110475
0.662026 0.00107863
0.666685 0.0010241
0.670916 0.000970823
0.675462 0.000935802
0.679703 0.000961977
0.684292 0.000895999
0.688927 0.000872656
0.693468 0.000812439
0.698026 0.0007746
0.702952 0.000782568
0.707372 0.000716045
0.712317 0.000718774
0.716936 0.000684193
0.721869 0.00069478
0.726964 0.000629602
0.73163 0.000591499
0.736224 0.000587354
0.74119 0.000588847
0.746118 0.000551074
0.751313 0.000531116
0.756133 0.000535929
0.761156 0.000502329
0.766095 0.00048849
0.771205 0.00045865
0.776456 0.000460712
0.781432 0.000423188
0.786733 0.000401232
0.791574 0.000412827
0.797255 0.000387577
0.802676 0.000373993
0.808005 0.000361163
0.813482 0.000351025
0.818759 0.000347
0.824173 0.000327159
0.829708 0.000320301
0.834919 0.000302589
0.840568 0.000285391
0.846479 0.000296065
0.851948 0.00027355
0.857592 0.000258705
0.863369 0.0002542
0.869182 0.000248538
0.874831 0.000236653
0.880682 0.000234126
0.886294 0.000216547
0.892352 0.000212382
0.898399 0.000201914
0.904229 0.00019961
0.910231 0.000193755
0.916513 0.000180066
0.922651 0.000174102
0.92895 0.000170181
0.935092 0.000164331
0.940995 0.000159897
0.947406 0.000154551
0.953652 0.000146478
0.960017 0.000139911
0.966595 0.000138633
0.972908 0.000135214
0.979222 0.000125363
0.985855 0.000124079
0.992666 0.000124865
0.998881 0.000117681
1.00551 0.00011169
1.01216 0.000108636
1.01908 0.000103987
1.02599 9.98825e-05
1.03271 9.57445e-05
1.03948 9.19606e-05
1.04641 9.08986e-05
1.05346 8.72481e-05
1.06036 8.30309e-05
1.0676 8.09402e-05
1.07471 7.77816e-05
1.08175 7.3908e-05
1.08895 7.23827e-05
1.09637 7.00226e-05
1.10369 6.6647e-05
1.11092 6.56007e-05
1.1181 6.2798e-05
1.12573 6.17531e-05
1.1332 5.87052e-05
1.14081 5.71619e-05
1.14829 5.3458e-05
1.15605 5.2292e-05
1.16374 5.04563e-05
1.1717 4.89137e-05
1.17935 4.72473e-05
1.18713 4.57329e-05
1.195 4.37786e-05
1.20281 4.22783e-05
1.21088 4.05355e-05
1.21904 3.94696e-05
1.22715 3.78402e-05
1.23533 3.71224e-05
1.24354 3.56725e-05
1.25174 3.39705e-05
1.26013 3.35455e-05
1.26845 3.20268e-05
1.27706 3.08082e-05
1.28545 2.97969e-05
1.29387 2.88975e-05
1.3027 2.80399e-05
1.31143 2.68282e-05
1.3202 2.58927e-05
1.32891 2.47786e-05
1.33775 2.41465e-05
1.34663 2.27867e-05
1.35548 2.22796e-05
1.3645 2.16859e-05
1.37362 2.09205e-05
1.38289 2.01784e-05
1.39214 1.94795e-05
1.40146 1.88625e-05
1.41076 1.80498e-05
1.42016 1.74918e-05
1.42955 1.70502e-05
1.43897 1.61569e-05
1.44856 1.57606e-05
1.45815 1.54465e-05
1.46783 1.48727e-05
1.47755 1.42654e-05
1.48753 1.3364e-05
1.4975 1.30157e-05
1.50759 1.2583e-05
1.51744 1.23608e-05
1.52762 1.18653e-05
1.53782 1.13714e-05
1.54798 1.1135e-05
1.55817 1.08258e-05
1.56867 1.02578e-05
1.579 1.00471e-05
1.58955 9.56133e-06
1.60018 9.24768e-06
1.61084 8.94594e-06
1.62148 8.67019e-06
1.63242 8.27853e-06
1.64322 8.07197e-06
1.65411 7.7573e-06
1.66512 7.61116e-06
1.67627 7.34253e-06
1.68736 6.99546e-06
1.69863 6.68733e-06
1.70994 6.5072e-06
1.72135 6.32376e-06
1.73279 6.08262e-06
1.74428 5.87967e-06
1.75588 5.64762e-06
1.76756 5.50971e-06
1.77941 5.3816e-06
1.79124 5.10547e-06
1.80325 4.92099e-06
1.81507 4.76848e-06
1.82722 4.55785e-06
1.83948 4.4437e-06
1.85166 4.30319e-06
1.86408 4.1349e-06
1.87633 3.98393e-06
1.88886 3.8221e-06
1.90144 3.72893e-06
1.914 3.60509e-06
1.92679 3.44266e-06
1.93957 3.3714e-06
1.95256 3.23269e-06
1.96563 3.09197e-06
1.97869 2.98537e-06
1.99179 2.92592e-06
2.00509 2.8467e-06
2.01846 2.69477e-06
2.03193 2.64889e-06
2.04528 2.53557e-06
2.05892 2.47161e-06
2.07279 2.37536e-06
2.0865 2.27535e-06
2.10039 2.20299e-06
2.11443 2.12622e-06
2.12845 2.04705e-06
2.14263 1.98466e-06
2.15695 1.92007e-06
2.17119 1.85553e-06
2.18567 1.78596e-06
2.20036 1.72005e-06
2.21494 1.65587e-06
2.22958 1.60219e-06
2.24445 1.56379e-06
2.25936 1.50021e-06
2.27439 1.45148e-06
2.28969 1.40499e-06
2.30493 1.35888e-06
2.32027 1.30837e-06
2.33573 1.26371e-06
2.35122 1.22672e-06
2.3669 1.18449e-06
2.38266 1.1361e-06
2.39847 1.09917e-06
2.41442 1.06637e-06
2.43055 1.02334e-06
2.44673 9.91139e-07
2.4629 9.56141e-07
2.47932 9.21263e-07
2.4959 8.95967e-07
2.51254 8.64525e-07
2.52927 8.31103e-07
2.54604 8.06022e-07
2.56299 7.79285e-07
2.58009 7.49492e-07
2.5973 7.28071e-07
2.61455 7.00514e-07
2.63195 6.77863e-07
2.64948 6.52743e-07
2.66707 6.32863e-07
2.68485 6.11632e-07
2.70286 5.86817e-07
2.72085 5.69667e-07
2.73892 5.51765e-07
2.75712 5.32687e-07
2.77543 5.13822e-07
2.79389 4.95431e-07
2.81251 4.75528e-07
2.83127 4.60205e-07
2.85007 4.47401e-07
2.86897 4.32159e-07
2.88818 4.17552e-07
2.90739 4.04914e-07
2.92669 3.90041e-07
2.94616 3.76025e-07
2.96573 3.65171e-07
2.98548 3.51734e-07
3.00539 3.37614e-07
3.02539 3.29771e-07
3.04557 3.18236e-07
3.06592 3.06843e-07
3.0863 2.96918e-07
3.10684 2.85389e-07
3.12756 2.75883e-07
3.1484 2.67132e-07
3.16935 2.57433e-07
3.19042 2.49347e-07
3.21172 2.40527e-07
3.2331 2.32746e-07
3.25451 2.2378e-07
3.27615 2.16681e-07
3.2979 2.10094e-07
3.31984 2.03077e-07
3.34198 1.95467e-07
3.3643 1.89262e-07
3.38673 1.82467e-07
3.40918 1.76622e-07
3.43196 1.7006e-07
3.45493 1.65559e-07
3.47788 1.59464e-07
3.50098 1.54324e-07
3.52428 1.48411e-07
3.54776 1.43615e-07
3.5713 1.38767e-07
3.59506 1.3324e-07
3.61902 1.29842e-07
3.64313 1.25232e-07
3.66736 1.21061e-07
3.69182 1.16928e-07
3.71639 1.12596e-07
3.7411 1.09085e-07
3.76602 1.04946e-07
3.7911 1.01844e-07
3.81637 9.8571e-08
3.8418 9.49615e-08
3.8673 9.18844e-08
3.89298 8.89621e-08
3.91895 8.57659e-08
3.94503 8.3176e-08
3.97125 7.99773e-08
3.99772 7.70656e-08
4.02443 7.46167e-08
4.05121 7.24155e-08
4.07809 6.95625e-08
4.10526 6.71196e-08
4.13259 6.49326e-08
4.16008 6.28504e-08
4.18785 6.06844e-08
4.21573 5.8598e-08
4.24371 5.66056e-08
4.27197 5.48127e-08
4.30044 5.28472e-08
4.32905 5.10692e-08
4.35788 4.94425e-08
4.38688 4.77605e-08
4.41605 4.61935e-08
4.44546 4.44734e-08
4.47509 4.29908e-08
4.50493 4.14857e-08
4.53494 4.00887e-08
4.56506 3.86991e-08
4.59545 3.74068e-08
4.62609 3.61779e-08
4.65691 3.49078e-08
4.68789 3.38274e-08
4.71906 3.26393e-08
4.75048 3.16292e-08
4.78209 3.04719e-08
4.8139 2.943e-08
4.84595 2.84739e-08
4.87821 2.75659e-08
4.91071 2.65599e-08
4.94338 2.56479e-08
4.97629 2.47836e-08
5.00945 2.39987e-08
5.04276 2.32188e-08
5.07626 2.24131e-08
5.1101 2.16302e-08
5.14418 2.09464e-08
5.1784 2.01998e-08
5.21287 1.95454e-08
5.24757 1.89087e-08
5.2825 1.82364e-08
5.31768 1.76649e-08
5.35308 1.70711e-08
5.38871 1.64857e-08
5.42459 1.59053e-08
5.46071 1.54182e-08
5.49705 1.48945e-08
5.53363 1.44085e-08
5.57046 1.39046e-08
5.60749 1.34631e-08
5.64482 1.30065e-08
5.68244 1.25703e-08
5.72029 1.21491e-08
5.7584 1.17572e-08
5.79671 1.13857e-08
5.83528 1.09892e-08
5.87416 1.06076e-08
5.91325 1.02717e-08
5.95258 9.9673e-09
5.99221 9.62093e-09
6.03213 9.30461e-09
6.07232 8.99999e-09
6.11272 8.70775e-09
6.15341 8.42597e-09
6.1944 8.14096e-09
6.23563 7.87685e-09
6.27716 7.61255e-09
6.31895 7.3747e-09
6.36099 7.13498e-09
6.40334 6.89816e-09
6.44597 6.68006e-09
6.48883 6.45463e-09
6.53202 6.24641e-09
6.57553 6.04826e-09
6.61931 5.85165e-09
6.66339 5.65301e-09
6.70776 5.47334e-09
6.7524 5.30446e-09
6.79737 5.12921e-09
6.84263 4.96395e-09
6.88816 4.79312e-09
6.93399 4.64662e-09
6.98015 4.49865e-09
7.02663 4.35474e-09
7.0734 4.2136e-09
7.12047 4.07931e-09
7.16789 3.94394e-09
7.21564 3.81601e-09
7.26365 3.68864e-09
7.312 3.57625e-09
