# in Mpc/h Units 
# (k P_nu(k))
# a= 0.39801
# nk = 757
0.020944 1941.49
0.0296192 1020.28
0.036276 621.238
0.0418879 416.105
0.0468321 307.598
0.051302 243.929
0.0592384 169.951
0.0628319 145.603
0.0662306 121.336
0.0694632 106.98
0.072552 96.0183
0.0755145 75.5766
0.0783651 66.7682
0.0837758 59.5718
0.0863541 45.5917
0.0888577 39.3838
0.0912926 37.3488
0.0936642 36.7952
0.0959772 29.4721
0.0982358 26.7322
0.102604 24.5788
0.10472 20.827
0.106794 19.0111
0.108828 17.0054
0.112787 16.6005
0.114715 15.3062
0.118477 14.3674
0.120314 13.8835
0.122123 12.6572
0.123906 11.5249
0.125664 10.1793
0.127397 10.2394
0.129107 9.20177
0.132461 7.09647
0.134107 8.47697
0.135732 7.97388
0.137339 7.49721
0.138926 7.75124
0.140496 6.35763
0.142049 6.00879
0.145104 3.29147
0.146608 5.33029
0.148096 5.19292
0.14957 4.99258
0.151029 4.94661
0.152474 4.83936
0.153906 4.42735
0.15673 3.93522
0.158123 3.83014
0.159504 3.68212
0.160874 3.38846
0.163577 3.68957
0.164913 3.04592
0.167552 2.8623
0.168856 2.68928
0.170149 2.90967
0.171434 2.73139
0.172708 2.59516
0.173974 2.30395
0.17523 2.44659
0.177715 2.77123
0.178945 1.90893
0.180167 2.2154
0.18138 2.31499
0.182585 1.83553
0.183782 1.94555
0.184972 2.00123
0.187328 1.70015
0.188496 2.00926
0.190347 1.61098
0.191954 1.81759
0.193094 1.47817
0.194226 1.56302
0.196472 1.52042
0.197585 1.55193
0.199006 1.58167
0.201976 1.47198
0.203059 1.17934
0.205208 1.16099
0.206274 1.26513
0.207335 1.10724
0.20839 1.2265
0.210326 1.12907
0.211524 1.23296
0.213587 0.880806
0.214612 0.908502
0.215631 0.957657
0.216957 0.912983
0.218661 0.827259
0.219662 0.965131
0.223129 0.75282
0.224599 0.712869
0.22618 0.804786
0.22751 0.859725
0.229429 0.654782
0.230383 0.737735
0.231604 0.70961
0.23416 0.618558
0.235095 0.591237
0.236954 0.683869
0.238108 0.63353
0.239975 0.60684
0.241537 0.528417
0.242444 0.528692
0.244844 0.495211
0.246417 0.469707
0.248401 0.502964
0.249576 0.42802
0.251327 0.394881
0.252777 0.456677
0.254191 0.464501
0.25601 0.452251
0.258214 0.378386
0.2594 0.378169
0.26075 0.291212
0.262904 0.357515
0.265657 0.357324
0.266722 0.298066
0.268622 0.30732
0.269844 0.359019
0.271964 0.318216
0.273543 0.308858
0.275842 0.270623
0.277853 0.357651
0.279641 0.284737
0.28148 0.30436
0.282936 0.249028
0.285198 0.277332
0.286404 0.239007
0.288084 0.241836
0.291553 0.21799
0.292736 0.243368
0.294335 0.220949
0.296659 0.1968
0.298323 0.182504
0.300394 0.19768
0.302928 0.179132
0.304588 0.181849
0.305974 0.195562
0.308578 0.171636
0.310884 0.15725
