# in Mpc/h Units 
# (k P_nu(k))
# a= 0.239756
# nk = 757
0.020944 553.509
0.0296192 270.99
0.036276 158.058
0.0418879 103.293
0.0468321 74.6772
0.051302 57.9394
0.0592384 39.0077
0.0628319 32.9072
0.0662306 27.4123
0.0694632 23.7291
0.072552 20.8821
0.0755145 16.8059
0.0783651 14.6485
0.0837758 12.2595
0.0863541 9.7517
0.0888577 8.45215
0.0912926 7.77939
0.0936642 7.37479
0.0959772 6.13304
0.0982358 5.52544
0.102604 4.90589
0.10472 4.25353
0.106794 3.89632
0.108828 3.51848
0.112787 3.31581
0.114715 3.05804
0.118477 2.8142
0.120314 2.70199
0.122123 2.4914
0.123906 2.28581
0.125664 2.0642
0.127397 2.02473
0.129107 1.84716
0.132461 1.49515
0.134107 1.64012
0.135732 1.54647
0.137339 1.45835
0.138926 1.46073
0.140496 1.24871
0.142049 1.17401
0.145104 0.789953
0.146608 1.02437
0.148096 0.988953
0.14957 0.936954
0.151029 0.911037
0.152474 0.892711
0.153906 0.825468
0.15673 0.74747
0.158123 0.710791
0.159504 0.676084
0.160874 0.640364
0.163577 0.654937
0.164913 0.574163
0.167552 0.527754
0.168856 0.510278
0.170149 0.524055
0.171434 0.50036
0.172708 0.476703
0.173974 0.429016
0.17523 0.441456
0.177715 0.476779
0.178945 0.370258
0.180167 0.407221
0.18138 0.412295
0.182585 0.355436
0.183782 0.363198
0.184972 0.358711
0.187328 0.318866
0.188496 0.356217
0.190347 0.302169
0.191954 0.320926
0.193094 0.274343
0.194226 0.280332
0.196472 0.276173
0.197585 0.274712
0.199006 0.273348
0.201976 0.25344
0.203059 0.217759
0.205208 0.209057
0.206274 0.217308
0.207335 0.198201
0.20839 0.210749
0.210326 0.195502
0.211524 0.203278
0.213587 0.162448
0.214612 0.160609
0.215631 0.165194
0.216957 0.156733
0.218661 0.150033
0.219662 0.159733
0.223129 0.133128
0.224599 0.126181
0.22618 0.135322
0.22751 0.139351
0.229429 0.110619
0.230383 0.124306
0.231604 0.120006
0.23416 0.108211
0.235095 0.101346
0.236954 0.110446
0.238108 0.105279
0.239975 0.102013
0.241537 0.0921388
