# in Mpc/h Units 
# D1 = 0.750971 
# k P N P(z=0)
0.020944 13598.5 6 24112.6
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0.0296192 10974.9 12 19460.5
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0.036276 8923.81 8 15823.5
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0.0418879 7265.04 6 12882.2
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0.0468321 6422.72 24 11388.6
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0.051302 6050.9 24 10729.3
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0.0592384 5566.1 12 9869.71
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0.0628319 5488.52 30 9732.14
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0.0662306 4833.02 24 8569.81
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0.0694632 4889.33 24 8669.67
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0.072552 4918.57 8 8721.52
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0.0755145 3818.75 24 6771.34
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0.0783651 3752.17 48 6653.29
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0.0837758 4530.75 6 8033.84
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0.0863541 3213.67 48 5698.41
0 0 0 0
0 0 0 0
0 0 0 0
0.0888577 2833.02 36 5023.45
0 0 0 0
0 0 0 0
0 0 0 0
0.0912926 3155.43 24 5595.15
0 0 0 0
0 0 0 0
0 0 0 0
0.0936642 3722.5 24 6600.66
0 0 0 0
0 0 0 0
0 0 0 0
0.0959772 2694.38 48 4777.63
0 0 0 0
0 0 0 0
0.0982358 2655.41 24 4708.53
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0.102604 2861.33 24 5073.66
0 0 0 0
0 0 0 0
0.10472 2408.76 30 4271.18
0 0 0 0
0 0 0 0
0.106794 2244.8 72 3980.43
0 0 0 0
0 0 0 0
0.108828 2049.02 32 3633.28
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0.112787 2288.46 72 4057.85
0 0 0 0
0 0 0 0
0.114715 2290.05 48 4060.67
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0.118477 2365.03 12 4193.62
0 0 0 0
0.120314 2351.39 48 4169.44
0 0 0 0
0.122123 2128.4 48 3774.05
0 0 0 0
0.123906 2006.95 48 3558.7
0 0 0 0
0 0 0 0
0.125664 1700.21 30 3014.78
0 0 0 0
0.127397 1883.31 24 3339.45
0 0 0 0
0.129107 1703.89 72 3021.3
0 0 0 0
0 0 0 0
0.132461 1238.62 24 2196.29
0 0 0 0
0.134107 1894.25 96 3358.85
0 0 0 0
0.135732 1794.52 48 3182.02
0 0 0 0
0.137339 1677.35 24 2974.24
0 0 0 0
0.138926 1895.46 24 3361
0.140496 1497.74 72 2655.76
0 0 0 0
0.142049 1488.54 48 2639.45
0 0 0 0
0 0 0 0
0.145104 393.873 8 698.409
0 0 0 0
0.146608 1457.19 54 2583.86
0.148096 1447.37 84 2566.45
0 0 0 0
0.14957 1535.05 48 2721.93
0.151029 1689.49 24 2995.77
0 0 0 0
0.152474 1573.55 72 2790.18
0.153906 1453.19 96 2576.78
0 0 0 0
0 0 0 0
0.15673 1225.66 48 2173.31
0.158123 1378.48 48 2444.29
0.159504 1457.42 24 2584.27
0 0 0 0
0.160874 1155.97 72 2049.75
0 0 0 0
0.163577 1568.42 72 2781.09
0 0 0 0
0.164913 1122.54 96 1990.47
0 0 0 0
0.167552 1158.42 6 2054.09
0.168856 1040.19 96 1844.45
0.170149 1340.27 96 2376.53
0.171434 1209.31 24 2144.33
0.172708 1166.83 48 2069
0 0 0 0
0.173974 1111.73 96 1971.29
0.17523 1276.07 48 2262.7
0 0 0 0
0.177715 1525.22 36 2704.49
0.178945 858.861 48 1522.92
0.180167 1084.17 120 1922.44
