# in Mpc/h Units 
# (k P_nu(k))
# a= 0.695154
# nk = 757
0.020944 4122.72
0.0296192 1971.75
0.036276 1123.75
0.0418879 703.387
0.0468321 494.549
0.051302 378.695
0.0592384 247.911
0.0628319 208.494
0.0662306 164.561
0.0694632 144.608
0.072552 129.122
0.0755145 93.1493
0.0783651 81.8582
0.0837758 78.2651
0.0863541 53.3599
0.0888577 44.1068
0.0912926 43.9042
0.0936642 46.2408
0.0959772 32.8158
0.0982358 29.799
0.102604 27.9816
0.10472 22.3235
0.106794 19.7559
0.108828 17.0683
0.112787 17.0512
0.114715 15.8411
0.118477 14.8522
0.120314 14.1658
0.122123 12.3549
0.123906 11.0562
0.125664 9.11263
0.127397 9.56701
0.129107 8.28403
0.132461 5.61476
0.134107 8.01172
0.135732 7.34357
0.137339 6.67853
0.138926 7.2468
0.140496 5.51212
0.142049 5.26063
0.145104 1.48723
0.146608 4.64067
0.148096 4.48887
0.14957 4.53329
0.151029 4.73943
0.152474 4.3721
0.153906 3.90803
0.15673 3.16498
0.158123 3.36914
0.159504 3.40513
0.160874 2.72473
0.163577 3.41155
0.164913 2.41959
0.167552 2.36729
0.168856 2.06548
0.170149 2.55003
0.171434 2.25997
0.172708 2.12533
0.173974 1.94566
0.17523 2.17068
0.177715 2.50695
0.178945 1.38213
0.180167 1.71432
0.18138 1.90723
0.182585 1.19213
0.183782 1.40981
0.184972 1.66628
0.187328 1.27091
0.188496 1.56314
0.190347 1.14249
0.191954 1.41169
0.193094 1.09622
0.194226 1.24345
0.196472 1.10048
0.197585 1.17798
0.199006 1.24869
0.201976 1.13711
0.203059 0.804979
0.205208 0.827682
0.206274 1.02678
0.207335 0.819335
0.20839 0.924641
0.210326 0.865997
0.211524 1.05992
0.213587 0.617759
0.214612 0.664065
0.215631 0.73682
0.216957 0.707598
0.218661 0.531683
0.219662 0.788463
0.223129 0.524791
0.224599 0.514733
0.22618 0.602314
0.22751 0.694673
0.229429 0.534155
0.230383 0.55201
0.231604 0.518455
0.23416 0.413025
0.235095 0.446288
0.236954 0.547074
