# in Mpc/h Units 
# (k P_nu(k))
# a= 0.254534
# nk = 757
0.020944 650.275
0.0296192 317.935
0.036276 186.592
0.0418879 122.368
0.0468321 88.7303
0.051302 69.0333
0.0592384 46.6724
0.0628319 39.4442
0.0662306 32.8667
0.0694632 28.509
0.072552 25.1446
0.0755145 20.1931
0.0783651 17.627
0.0837758 14.8526
0.0863541 11.7697
0.0888577 10.1993
0.0912926 9.41592
0.0936642 8.96164
0.0959772 7.42599
0.0982358 6.6939
0.102604 5.96656
0.10472 5.16064
0.106794 4.72603
0.108828 4.26351
0.112787 4.03348
0.114715 3.7191
0.118477 3.43017
0.120314 3.29624
0.122123 3.03588
0.123906 2.78279
0.125664 2.5074
0.127397 2.46573
0.129107 2.24615
0.132461 1.80906
0.134107 2.00195
0.135732 1.88737
0.137339 1.77958
0.138926 1.78885
0.140496 1.52219
0.142049 1.43169
0.145104 0.945303
0.146608 1.25158
0.148096 1.20966
0.14957 1.14727
0.151029 1.1174
0.152474 1.09554
0.153906 1.01175
0.15673 0.915017
0.158123 0.871458
0.159504 0.829409
0.160874 0.784057
0.163577 0.806801
0.164913 0.703424
0.167552 0.647544
0.168856 0.624592
0.170149 0.644503
0.171434 0.614505
0.172708 0.585196
0.173974 0.525414
0.17523 0.54247
0.177715 0.589388
0.178945 0.451975
0.180167 0.500124
0.18138 0.507792
0.182585 0.434497
0.183782 0.445396
0.184972 0.441347
0.187328 0.390625
0.188496 0.439267
0.190347 0.370388
0.191954 0.395832
0.193094 0.336388
0.194226 0.344895
0.196472 0.339733
0.197585 0.338735
0.199006 0.337865
0.201976 0.31342
0.203059 0.267417
0.205208 0.257268
0.206274 0.268612
0.207335 0.243995
0.20839 0.260653
0.210326 0.241581
0.211524 0.252348
0.213587 0.199418
0.214612 0.197941
0.215631 0.204082
0.216957 0.193692
0.218661 0.184697
0.219662 0.198212
0.223129 0.164145
0.224599 0.15546
0.22618 0.167706
0.22751 0.17334
0.229429 0.136733
0.230383 0.154044
0.231604 0.148652
0.23416 0.133624
0.235095 0.125196
0.236954 0.137348
0.238108 0.130582
0.239975 0.126432
0.241537 0.113793
0.242444 0.109753
0.244844 0.106643
0.246417 0.100497
0.248401 0.105314
0.249576 0.0925924
0.251327 0.086255
0.252777 0.0934403
0.254191 0.0957264
0.25601 0.0932938
0.258214 0.0787046
0.2594 0.0796274
0.26075 0.0654527
0.262904 0.0753785
0.265657 0.0721868
0.266722 0.0645449
0.268622 0.0654343
0.269844 0.0707759
0.271964 0.0639459
0.273543 0.0622113
0.275842 0.0558652
0.277853 0.0704287
0.279641 0.0570451
0.28148 0.0603802
0.282936 0.050813
0.285198 0.0549143
0.286404 0.0492822
0.288084 0.048182
0.291553 0.0438224
0.292736 0.0484039
0.294335 0.0435912
0.296659 0.0397879
0.298323 0.0375682
0.300394 0.038542
0.302928 0.0361922
0.304588 0.0366768
0.305974 0.0380873
0.308578 0.0341741
0.310884 0.0317231
0.312408 0.0296463
0.314799 0.029849
0.317265 0.0314896
0.319597 0.0274587
0.320771 0.02618
0.3227 0.0273102
0.32574 0.0263498
0.32795 0.0248051
0.330224 0.0244277
0.331726 0.0233602
0.333831 0.0225978
0.336246 0.0213388
0.338319 0.0211543
0.341157 0.020652
0.343593 0.0179472
0.346262 0.017342
0.347842 0.0167922
0.350326 0.0182211
0.352828 0.014988
0.354442 0.0150241
0.356776 0.0155212
0.359142 0.0147057
0.361681 0.0145095
0.363857 0.014291
0.366441 0.0128013
0.368657 0.0133922
0.371486 0.0137506
0.374587 0.0111902
0.376839 0.0119779
0.379079 0.0120366
0.38178 0.0106118
0.384712 0.00981529
0.386663 0.00924009
0.389313 0.00968725
0.39167 0.00964494
0.394428 0.00938436
0.397811 0.00850224
0.400019 0.00955872
0.402781 0.00873084
0.405015 0.00840697
0.40766 0.0083711
0.410865 0.00729299
0.413244 0.00745479
0.416084 0.0069209
0.418986 0.00692397
0.421544 0.00651049
0.424534 0.00638895
0.42751 0.00545623
0.430034 0.00625043
0.432751 0.00588597
0.436344 0.00559526
0.438896 0.00547398
0.44171 0.00509417
0.444585 0.00467188
0.447784 0.0044091
0.45034 0.00433606
0.453413 0.00413811
0.456575 0.00381365
0.459787 0.00401934
0.462622 0.00377906
0.465862 0.00379023
0.468802 0.00349761
0.471915 0.00345394
0.475472 0.00330611
0.478779 0.00335029
0.481919 0.00321558
0.484939 0.00294684
0.488502 0.00293591
0.491034 0.00282536
0.494348 0.00254663
0.497688 0.00254367
0.500527 0.00266136
0.504331 0.00251755
0.507364 0.00238422
0.510774 0.00223862
0.514275 0.00215605
0.517978 0.00208361
0.521294 0.00197226
0.524822 0.00186606
0.527973 0.00183951
0.531698 0.00177546
0.535226 0.00171519
0.539103 0.00169346
0.543 0.00166427
0.546011 0.00153101
0.549827 0.00145346
0.55369 0.00149559
0.557166 0.00136816
0.560475 0.0014234
0.564609 0.00132093
0.56859 0.00131256
0.572441 0.00126513
0.5763 0.00117364
0.580121 0.00112374
0.583625 0.00113641
0.587525 0.00102076
0.591428 0.00101266
0.595301 0.000950918
0.599624 0.000959014
0.603294 0.000938674
0.60771 0.000859072
0.611568 0.000861854
0.615779 0.000826585
0.619303 0.000789605
0.623194 0.000753331
0.627636 0.000732021
0.631826 0.00071053
0.635971 0.000646019
0.64039 0.000685188
0.644956 0.000661192
0.649302 0.000619701
0.653461 0.00059566
0.657644 0.000568531
0.662026 0.000556023
0.666685 0.000526239
0.670916 0.000498978
0.675462 0.000480563
0.679703 0.000490693
0.684292 0.000455155
0.688927 0.000440358
0.693468 0.000407531
0.698026 0.000396589
0.702952 0.000399758
0.707372 0.000362713
0.712317 0.000364023
0.716936 0.000353062
0.721869 0.000353164
0.726964 0.000318222
0.73163 0.000300465
0.736224 0.000298638
0.74119 0.000297591
0.746118 0.000278699
0.751313 0.000269389
0.756133 0.000271514
0.761156 0.000252449
0.766095 0.00024633
0.771205 0.000231191
0.776456 0.000230932
0.781432 0.000214008
0.786733 0.000201204
0.791574 0.000207412
0.797255 0.000194942
0.802676 0.000188787
0.808005 0.000179254
0.813482 0.000175597
0.818759 0.000172346
0.824173 0.000164339
0.829708 0.00015975
0.834919 0.000150853
0.840568 0.000142851
0.846479 0.000145834
0.851948 0.000134725
0.857592 0.00012865
0.863369 0.000125593
0.869182 0.0001235
0.874831 0.000116723
