# in Mpc/h Units 
# (k P_nu(k))
# a= 0.882189
# nk = 757
0.020944 6225.81
0.0296192 3075.86
0.036276 1789.15
0.0418879 1132.8
0.0468321 805.163
0.051302 623.709
0.0592384 415.39
0.0628319 353.425
0.0662306 278.336
0.0694632 247.624
0.072552 222.791
0.0755145 159.112
0.0783651 141.079
0.0837758 139.306
0.0863541 93.1063
0.0888577 76.5044
0.0912926 77.8567
0.0936642 84.1787
0.0959772 58.1034
0.0982358 53.3139
0.102604 50.6525
0.10472 40.2576
0.106794 35.5085
0.108828 30.6634
0.112787 30.8412
0.114715 29.1823
0.118477 27.4192
0.120314 26.0612
0.122123 22.5546
0.123906 20.3125
0.125664 16.4814
0.127397 17.51
0.129107 15.1802
0.132461 10.1367
0.134107 15.0233
0.135732 13.7017
0.137339 12.3289
0.138926 13.4749
0.140496 10.2372
0.142049 9.83516
0.145104 2.30609
0.146608 8.71284
0.148096 8.37243
0.14957 8.64577
0.151029 9.28175
0.152474 8.33479
0.153906 7.4635
0.15673 5.87871
0.158123 6.50049
0.159504 6.73568
0.160874 5.09793
0.163577 6.66266
0.164913 4.57125
0.167552 4.48327
0.168856 3.91028
0.170149 5.00024
0.171434 4.37221
0.172708 4.11197
0.173974 3.86335
0.17523 4.36008
0.177715 4.95019
0.178945 2.67147
0.180167 3.30529
0.18138 3.72228
0.182585 2.164
0.183782 2.67114
0.184972 3.31631
0.187328 2.50217
0.188496 3.01445
0.190347 2.19625
0.191954 2.73018
0.193094 2.13891
0.194226 2.48636
0.196472 2.1452
0.197585 2.30158
0.199006 2.45503
0.201976 2.21916
0.203059 1.56448
0.205208 1.59691
0.206274 2.0853
0.207335 1.63433
0.20839 1.80292
0.210326 1.74059
0.211524 2.19446
0.213587 1.26817
0.214612 1.31867
0.215631 1.47848
0.216957 1.42664
0.218661 1.03554
0.219662 1.61296
0.223129 1.04838
0.224599 1.04439
0.22618 1.20384
0.22751 1.42226
0.229429 1.11296
0.230383 1.1315
0.231604 1.04778
0.23416 0.820667
0.235095 0.920005
0.236954 1.11702
0.238108 0.991214
0.239975 0.87559
0.241537 0.720152
0.242444 0.885427
0.244844 0.692968
0.246417 0.700275
0.248401 0.712672
0.249576 0.683593
0.251327 0.577091
0.252777 0.755684
0.254191 0.664395
0.25601 0.633886
0.258214 0.672905
0.2594 0.554492
0.26075 0.366451
0.262904 0.525704
0.265657 0.566226
0.266722 0.380222
0.268622 0.416127
0.269844 0.58155
0.271964 0.490876
0.273543 0.451703
0.275842 0.414509
0.277853 0.444633
0.279641 0.433512
0.28148 0.431669
0.282936 0.403527
0.285198 0.39618
0.286404 0.320334
0.288084 0.352624
0.291553 0.325887
0.292736 0.326945
0.294335 0.314026
0.296659 0.309483
0.298323 0.271978
0.300394 0.313309
0.302928 0.252105
0.304588 0.225902
0.305974 0.237915
0.308578 0.246454
0.310884 0.231494
0.312408 0.22783
0.314799 0.232626
0.317265 0.233777
0.319597 0.20006
0.320771 0.179967
0.3227 0.187542
0.32574 0.186829
0.32795 0.195528
0.330224 0.185933
0.331726 0.154009
0.333831 0.169261
0.336246 0.169364
0.338319 0.169877
0.341157 0.163652
0.343593 0.140581
0.346262 0.140717
0.347842 0.125467
0.350326 0.1373
0.352828 0.121606
0.354442 0.132578
0.356776 0.117094
0.359142 0.120745
0.361681 0.104291
0.363857 0.102333
0.366441 0.0997385
0.368657 0.0986104
0.371486 0.0942953
0.374587 0.0879475
0.376839 0.0904007
0.379079 0.0842338
0.38178 0.0697559
0.384712 0.0861637
0.386663 0.075392
0.389313 0.0803932
0.39167 0.0762425
0.394428 0.0779493
0.397811 0.0719322
0.400019 0.0752732
0.402781 0.0673927
0.405015 0.0640888
0.40766 0.0638898
0.410865 0.0557846
0.413244 0.0576148
0.416084 0.0542426
0.418986 0.0571671
0.421544 0.0542277
0.424534 0.0513853
0.42751 0.0501309
0.430034 0.0461356
0.432751 0.0478287
0.436344 0.0405614
0.438896 0.0445428
0.44171 0.0388026
0.444585 0.0407526
0.447784 0.0400855
0.45034 0.0359536
0.453413 0.0351839
0.456575 0.0339667
0.459787 0.0347271
0.462622 0.0329302
0.465862 0.0325621
0.468802 0.0324726
0.471915 0.0311597
0.475472 0.0275711
0.478779 0.0285065
0.481919 0.0292133
0.484939 0.0260749
0.488502 0.0240239
0.491034 0.0240385
0.494348 0.0239859
0.497688 0.0228584
0.500527 0.0233783
0.504331 0.0208565
0.507364 0.0215026
0.510774 0.0226744
0.514275 0.0191603
0.517978 0.018822
0.521294 0.0192951
0.524822 0.0185362
0.527973 0.0169318
0.531698 0.0172502
0.535226 0.0165447
0.539103 0.0148057
0.543 0.0142427
0.546011 0.0148187
0.549827 0.0141893
0.55369 0.0136496
0.557166 0.0142494
0.560475 0.0128414
0.564609 0.0118863
0.56859 0.011655
0.572441 0.0109123
0.5763 0.0112489
0.580121 0.0110548
0.583625 0.011065
0.587525 0.0102731
0.591428 0.00982136
0.595301 0.00980472
0.599624 0.00916253
0.603294 0.00934453
0.60771 0.00836456
0.611568 0.0086572
0.615779 0.00810675
0.619303 0.00794171
0.623194 0.00781444
0.627636 0.00765455
0.631826 0.0071473
0.635971 0.00698862
0.64039 0.00691327
0.644956 0.00611005
0.649302 0.00627178
0.653461 0.00644588
0.657644 0.00589209
0.662026 0.005711
0.666685 0.0055498
0.670916 0.00525999
0.675462 0.00567178
0.679703 0.00498068
0.684292 0.00513655
0.688927 0.00472039
0.693468 0.00437854
0.698026 0.00452536
0.702952 0.00430204
0.707372 0.00415417
0.712317 0.00397606
0.716936 0.00390211
0.721869 0.00376963
0.726964 0.00349354
0.73163 0.00363955
0.736224 0.00350648
0.74119 0.0033841
0.746118 0.00322711
0.751313 0.00309691
0.756133 0.00300421
0.761156 0.00281866
0.766095 0.00282703
0.771205 0.00277142
0.776456 0.00254628
0.781432 0.00260059
0.786733 0.00254344
0.791574 0.00243402
0.797255 0.0023943
0.802676 0.00221923
0.808005 0.00220823
0.813482 0.00210605
0.818759 0.0020236
0.824173 0.00190538
0.829708 0.00193021
0.834919 0.0018532
0.840568 0.00179081
0.846479 0.00169764
0.851948 0.00173507
0.857592 0.001606
0.863369 0.00161056
0.869182 0.00150323
0.874831 0.00146063
0.880682 0.00141744
0.886294 0.00138705
0.892352 0.00136285
0.898399 0.00133498
0.904229 0.00123717
0.910231 0.00122356
0.916513 0.00118315
0.922651 0.0011265
0.92895 0.0011243
0.935092 0.00107003
0.940995 0.00105643
0.947406 0.000984405
0.953652 0.00096074
0.960017 0.000946322
