# in Mpc/h Units 
# (k P_nu(k))
# a= 0.196245
# nk = 757
0.020944 331.249
0.0296192 155.592
0.036276 89.2792
0.0418879 57.7619
0.0468321 41.393
0.051302 31.8494
0.0592384 21.1605
0.0628319 17.7533
0.0662306 14.7719
0.0694632 12.7068
0.072552 11.1012
0.0755145 8.99425
0.0783651 7.8034
0.0837758 6.39099
0.0863541 5.14492
0.0888577 4.46032
0.0912926 4.06795
0.0936642 3.81034
0.0959772 3.20312
0.0982358 2.88043
0.102604 2.52636
0.10472 2.20724
0.106794 2.02336
0.108828 1.83281
0.112787 1.70572
0.114715 1.57491
0.118477 1.43916
0.120314 1.37777
0.122123 1.27429
0.123906 1.17265
0.125664 1.06593
0.127397 1.03751
0.129107 0.951147
0.132461 0.781064
0.134107 0.834901
0.135732 0.78721
0.137339 0.742326
0.138926 0.736029
0.140496 0.638059
0.142049 0.599303
0.145104 0.425668
0.146608 0.519674
0.148096 0.499903
0.14957 0.472344
0.151029 0.456926
0.152474 0.446708
0.153906 0.414537
0.15673 0.376619
0.158123 0.356675
0.159504 0.338887
0.160874 0.322605
0.163577 0.323931
0.164913 0.288949
0.167552 0.264476
0.168856 0.257161
0.170149 0.260542
0.171434 0.249747
0.172708 0.238233
0.173974 0.216183
0.17523 0.220198
0.177715 0.233413
0.178945 0.188174
0.180167 0.203125
0.18138 0.203816
0.182585 0.179802
0.183782 0.181888
0.184972 0.178178
0.187328 0.160321
0.188496 0.17544
0.190347 0.151619
0.191954 0.158002
0.193094 0.137616
0.194226 0.13919
0.196472 0.136922
0.197585 0.135289
0.199006 0.133696
0.201976 0.123732
0.203059 0.108601
0.205208 0.103632
0.206274 0.106343
0.207335 0.0981479
0.20839 0.102815
0.210326 0.0957151
0.211524 0.0981628
0.213587 0.0810498
0.214612 0.0793132
0.215631 0.0809579
0.216957 0.0767965
0.218661 0.0741903
0.219662 0.0772791
0.223129 0.0656032
0.224599 0.0623356
0.22618 0.0656545
0.22751 0.0668719
0.229429 0.0542722
0.230383 0.0603178
0.231604 0.0582894
0.23416 0.0530529
0.235095 0.0497368
0.236954 0.0531157
0.238108 0.050981
0.239975 0.0494543
0.241537 0.0451818
0.242444 0.0433013
0.244844 0.0423713
0.246417 0.0400208
0.248401 0.0412862
0.249576 0.0370649
0.251327 0.0346966
0.252777 0.0365593
0.254191 0.0372659
0.25601 0.0362842
0.258214 0.031164
0.2594 0.0313981
0.26075 0.0266716
