# in Mpc/h Units 
# D1 = 0.0132914 
# k P N P(z=0)
0.020944 4.43789 6 25121
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0.0296192 3.51935 12 19921.6
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0.036276 2.88306 8 16319.8
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0.0418879 2.48194 6 14049.2
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0.0468321 2.23508 24 12651.8
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0.051302 2.0792 24 11769.5
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0.0592384 1.88953 12 10695.9
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0.0628319 1.81357 30 10265.8
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0.0662306 1.73379 24 9814.27
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0.0694632 1.65462 24 9366.1
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0.072552 1.57365 8 8907.78
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0.0755145 1.48118 24 8384.33
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0.0783651 1.40058 48 7928.07
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0.0837758 1.25011 6 7076.34
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0.0863541 1.16951 48 6620.08
0 0 0 0
0 0 0 0
0 0 0 0
0.0888577 1.10339 36 6245.84
0 0 0 0
0 0 0 0
0 0 0 0
0.0912926 1.04802 24 5932.42
0 0 0 0
0 0 0 0
0 0 0 0
0.0936642 1.00156 24 5669.43
0 0 0 0
0 0 0 0
0 0 0 0
0.0959772 0.953028 48 5394.69
0 0 0 0
0 0 0 0
0.0982358 0.915284 24 5181.04
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0.102604 0.859516 24 4865.36
0 0 0 0
0 0 0 0
0.10472 0.835268 30 4728.1
0 0 0 0
0 0 0 0
0.106794 0.815728 72 4617.49
0 0 0 0
0 0 0 0
0.108828 0.797269 32 4513
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0.112787 0.77704 72 4398.5
0 0 0 0
0 0 0 0
0.114715 0.765973 48 4335.85
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0.118477 0.747216 12 4229.67
0 0 0 0
0.120314 0.738125 48 4178.22
0 0 0 0
0.122123 0.725651 48 4107.61
0 0 0 0
0.123906 0.712935 48 4035.63
0 0 0 0
0 0 0 0
0.125664 0.700479 30 3965.12
0 0 0 0
0.127397 0.688427 24 3896.9
0 0 0 0
0.129107 0.67356 72 3812.74
0 0 0 0
0 0 0 0
0.132461 0.642219 24 3635.33
0 0 0 0
0.134107 0.634837 96 3593.55
0 0 0 0
0.135732 0.620594 48 3512.92
0 0 0 0
0.137339 0.6059 24 3429.75
0 0 0 0
0.138926 0.592006 24 3351.1
0.140496 0.5742 72 3250.31
0 0 0 0
0.142049 0.559579 48 3167.54
0 0 0 0
0 0 0 0
0.145104 0.525092 8 2972.32
0 0 0 0
0.146608 0.519672 54 2941.64
0.148096 0.507305 84 2871.64
0 0 0 0
0.14957 0.495892 48 2807.03
0.151029 0.483803 24 2738.6
0 0 0 0
0.152474 0.476224 72 2695.71
0.153906 0.464464 96 2629.13
0 0 0 0
0 0 0 0
0.15673 0.448584 48 2539.25
0.158123 0.43869 48 2483.24
0.159504 0.431277 24 2441.28
0 0 0 0
0.160874 0.42462 72 2403.59
0 0 0 0
0.163577 0.41583 72 2353.84
0 0 0 0
0.164913 0.409459 96 2317.78
0 0 0 0
0.167552 0.395503 6 2238.78
0.168856 0.396918 96 2246.79
0.170149 0.394083 96 2230.74
0.171434 0.391212 24 2214.49
0.172708 0.387954 48 2196.04
0 0 0 0
0.173974 0.381675 96 2160.5
0.17523 0.380294 48 2152.69
0 0 0 0
0.177715 0.378746 36 2143.92
0.178945 0.371625 48 2103.61
0.180167 0.371795 120 2104.57
0.18138 0.369629 56 2092.31
0.182585 0.365261 24 2067.59
0.183782 0.362443 96 2051.64
0.184972 0.358397 48 2028.73
0 0 0 0
0.187328 0.350498 24 1984.02
0.188496 0.352178 102 1993.53
0.190347 0.342894 120 1940.98
0.191954 0.338981 48 1918.83
0.193094 0.332677 48 1883.15
0.194226 0.330326 120 1869.84
0 0 0 0
0.196472 0.324177 24 1835.03
0.197585 0.320459 144 1813.98
0.199006 0.316109 168 1789.36
0 0 0 0
0.201976 0.305469 48 1729.13
0.203059 0.29888 96 1691.84
0.205208 0.290874 24 1646.51
0.206274 0.289045 48 1636.16
0.207335 0.284491 108 1610.39
0.20839 0.28206 72 1596.62
0.210326 0.27604 198 1562.55
0.211524 0.273358 48 1547.36
0.213587 0.264065 72 1494.76
0.214612 0.260477 96 1474.45
0.215631 0.260119 72 1472.43
0.216957 0.254874 104 1442.74
0.218661 0.250817 72 1419.77
0.219662 0.250322 144 1416.97
0 0 0 0
0.223129 0.241497 192 1367.01
0.224599 0.237901 48 1346.66
0.22618 0.236811 192 1340.49
0.22751 0.234906 72 1329.7
0.229429 0.22785 48 1289.77
