# in Mpc/h Units 
# (k P_nu(k))
# a= 0.104427
# nk = 757
0.020944 60.3274
0.0296192 25.4086
0.036276 13.8127
0.0418879 8.63656
0.0468321 6.01459
0.051302 4.51045
0.0592384 2.87799
0.0628319 2.37598
0.0662306 1.96483
0.0694632 1.66135
0.072552 1.4227
0.0755145 1.16831
0.0783651 1.00095
0.0837758 0.776415
0.0863541 0.641613
0.0888577 0.555354
0.0912926 0.495763
0.0936642 0.451309
0.0959772 0.387997
0.0982358 0.347406
0.102604 0.295265
0.10472 0.262521
0.106794 0.240779
0.108828 0.219562
0.112787 0.197949
0.114715 0.183384
0.118477 0.164547
0.120314 0.156213
0.122123 0.145352
0.123906 0.134745
0.125664 0.124239
0.127397 0.118845
0.129107 0.110085
0.132461 0.0932521
0.134107 0.0940501
0.135732 0.0885444
0.137339 0.0833597
0.138926 0.0806609
0.140496 0.0722977
0.142049 0.0678215
0.145104 0.0536257
0.146608 0.0578307
0.148096 0.0551255
0.14957 0.051932
0.151029 0.0496725
0.152474 0.0480859
0.153906 0.045005
0.15673 0.0409896
0.158123 0.038679
0.159504 0.0367733
0.160874 0.0351891
0.163577 0.0339366
0.164913 0.0313671
0.167552 0.0286297
0.168856 0.0279824
0.170149 0.0276249
0.171434 0.0266426
0.172708 0.025521
0.173974 0.0237214
0.17523 0.023607
0.177715 0.0238312
0.178945 0.0208854
0.180167 0.0215401
0.18138 0.0212344
0.182585 0.0196167
0.183782 0.0194393
0.184972 0.0188268
0.187328 0.0173339
0.188496 0.0180306
0.190347 0.0162535
0.191954 0.0162524
0.193094 0.014815
0.194226 0.0146677
0.196472 0.0142375
0.197585 0.0139034
0.199006 0.0135441
0.201976 0.0124754
0.203059 0.0114599
0.205208 0.0108219
0.206274 0.0108127
0.207335 0.0102256
0.20839 0.0103443
0.210326 0.00970521
0.211524 0.00967467
0.213587 0.00853587
0.214612 0.00823859
0.215631 0.00825664
0.216957 0.00785626
0.218661 0.00763603
0.219662 0.0076588
0.223129 0.00674835
0.224599 0.00645843
0.22618 0.00652824
0.22751 0.00649207
0.229429 0.00561822
0.230383 0.00598358
0.231604 0.00579752
0.23416 0.00537678
0.235095 0.00510825
0.236954 0.00520136
0.238108 0.00505154
0.239975 0.0048945
0.241537 0.0045853
0.242444 0.00440431
0.244844 0.00430062
0.246417 0.00409841
0.248401 0.00409649
0.249576 0.00382004
0.251327 0.00361355
0.252777 0.00365068
0.254191 0.00365664
0.25601 0.00354702
0.258214 0.00317724
0.2594 0.003154
0.26075 0.00284058
0.262904 0.00296326
0.265657 0.00276037
0.266722 0.0026325
0.268622 0.00258536
0.269844 0.0026106
0.271964 0.00242959
0.273543 0.00235189
0.275842 0.00218579
0.277853 0.00242044
0.279641 0.00211231
0.28148 0.00214793
0.282936 0.00194583
0.285198 0.00196356
0.286404 0.00185116
0.288084 0.00177397
0.291553 0.0016483
0.292736 0.00173133
0.294335 0.00159295
0.296659 0.00150249
0.298323 0.00144592
0.300394 0.00140999
0.302928 0.00135394
0.304588 0.0013451
0.305974 0.00133316
