# in Mpc/h Units 
# (k P_nu(k))
# a= 0.504515
# nk = 757
0.020944 2493.29
0.0296192 1203.93
0.036276 692.23
0.0418879 439.16
0.0468321 310.871
0.051302 238.331
0.0592384 156.703
0.0628319 131.305
0.0662306 105.411
0.0694632 91.7832
0.072552 81.5141
0.0755145 60.7771
0.0783651 53.0754
0.0837758 48.4024
0.0863541 34.64
0.0888577 29.1043
0.0912926 28.0577
0.0936642 28.3881
0.0959772 21.2922
0.0982358 19.1608
0.102604 17.6834
0.10472 14.3949
0.106794 12.8743
0.108828 11.2332
0.112787 11.0595
0.114715 10.12
0.118477 9.45032
0.120314 9.06081
0.122123 8.04397
0.123906 7.2007
0.125664 6.11604
0.127397 6.27432
0.129107 5.49063
0.132461 3.91117
0.134107 5.13407
0.135732 4.75711
0.137339 4.39709
0.138926 4.66809
0.140496 3.63636
0.142049 3.43808
0.145104 1.36547
0.146608 3.02305
0.148096 2.94036
0.14957 2.87651
0.151029 2.90649
0.152474 2.78067
0.153906 2.49879
0.15673 2.11998
0.158123 2.1355
0.159504 2.08612
0.160874 1.8084
0.163577 2.103
0.164913 1.60013
0.167552 1.53362
0.168856 1.37529
0.170149 1.58758
0.171434 1.44571
0.172708 1.36247
0.173974 1.20818
0.17523 1.31925
0.177715 1.53109
0.178945 0.919259
0.180167 1.11777
0.18138 1.2074
0.182585 0.850923
0.183782 0.945575
0.184972 1.03397
0.187328 0.822375
0.188496 1.01253
0.190347 0.761715
0.191954 0.910076
0.193094 0.709005
0.194226 0.776685
0.196472 0.722582
0.197585 0.758415
0.199006 0.790212
0.201976 0.726885
0.203059 0.537653
0.205208 0.543001
0.206274 0.627788
0.207335 0.521263
0.20839 0.592994
0.210326 0.54247
0.211524 0.627178
0.213587 0.393028
0.214612 0.422698
0.215631 0.457405
0.216957 0.437353
0.218661 0.359714
0.219662 0.474895
0.223129 0.337875
0.224599 0.322487
0.22618 0.377092
0.22751 0.418457
0.229429 0.314113
0.230383 0.341047
0.231604 0.324695
0.23416 0.269024
0.235095 0.270687
0.236954 0.327717
0.238108 0.292394
0.239975 0.272129
0.241537 0.227104
0.242444 0.244407
0.244844 0.211821
0.246417 0.205083
0.248401 0.219223
0.249576 0.18468
0.251327 0.167078
0.252777 0.207821
0.254191 0.202716
0.25601 0.195384
0.258214 0.170292
0.2594 0.16089
0.26075 0.115011
0.262904 0.150433
0.265657 0.157736
0.266722 0.119488
0.268622 0.124557
0.269844 0.160609
0.271964 0.138802
0.273543 0.132687
0.275842 0.114063
0.277853 0.14894
0.279641 0.120917
0.28148 0.127579
0.282936 0.105197
0.285198 0.11569
0.286404 0.0951901
0.288084 0.100582
0.291553 0.0904283
0.292736 0.0993169
0.294335 0.0916094
0.296659 0.0807513
0.298323 0.0731793
0.300394 0.0832858
0.302928 0.0714464
0.304588 0.0707745
0.305974 0.0775649
0.308578 0.0686402
0.310884 0.0622643
0.312408 0.0575832
0.314799 0.0602501
0.317265 0.0644699
0.319597 0.0528399
0.320771 0.0502865
0.3227 0.0521689
0.32574 0.0523309
0.32795 0.0504514
0.330224 0.0519185
0.331726 0.0439361
0.333831 0.0463217
0.336246 0.0433013
0.338319 0.0459796
0.341157 0.0426431
0.343593 0.0346118
0.346262 0.0346002
0.347842 0.0312488
0.350326 0.0365223
0.352828 0.0297237
0.354442 0.0313846
0.356776 0.0315863
0.359142 0.0310271
0.361681 0.0280976
0.363857 0.027511
0.366441 0.02484
0.368657 0.0263941
0.371486 0.0273277
0.374587 0.0225354
0.376839 0.0234813
0.379079 0.0230215
0.38178 0.0183465
0.384712 0.0207493
0.386663 0.0181662
0.389313 0.01897
0.39167 0.0194099
0.394428 0.0191421
0.397811 0.0169105
0.400019 0.0200379
0.402781 0.0172261
0.405015 0.0166445
0.40766 0.0173631
0.410865 0.0144979
0.413244 0.015119
0.416084 0.0133944
0.418986 0.0139264
0.421544 0.0130285
0.424534 0.0126452
0.42751 0.0111819
0.430034 0.0129935
0.432751 0.011946
0.436344 0.00953115
0.438896 0.0117234
0.44171 0.00977192
0.444585 0.00982207
0.447784 0.00935588
0.45034 0.00865848
0.453413 0.00835267
0.456575 0.00753905
0.459787 0.00793485
0.462622 0.00766663
0.465862 0.00770363
0.468802 0.00762487
0.471915 0.00679699
0.475472 0.00648845
0.478779 0.0068517
0.481919 0.00656067
0.484939 0.00608509
0.488502 0.00580172
0.491034 0.00563904
0.494348 0.00531981
0.497688 0.0050312
0.500527 0.00543308
0.504331 0.00485004
0.507364 0.00484551
0.510774 0.00464708
0.514275 0.0044694
0.517978 0.00417656
0.521294 0.00415352
0.524822 0.00373948
0.527973 0.00374416
0.531698 0.00369146
0.535226 0.00358288
0.539103 0.00336826
0.543 0.00320778
0.546011 0.00322597
0.549827 0.00300009
0.55369 0.00291616
0.557166 0.0029101
0.560475 0.00287724
0.564609 0.00275535
0.56859 0.00249367
0.572441 0.00244776
0.5763 0.00230221
0.580121 0.00233082
0.583625 0.0022126
0.587525 0.00216114
0.591428 0.00201946
0.595301 0.00199128
0.599624 0.00198208
0.603294 0.00187389
0.60771 0.00174429
0.611568 0.00185182
0.615779 0.00168916
0.619303 0.00165121
0.623194 0.00153273
0.627636 0.00152014
0.631826 0.00147016
0.635971 0.00138221
0.64039 0.00143897
0.644956 0.0013091
0.649302 0.00131003
0.653461 0.00127068
0.657644 0.00119741
0.662026 0.001161
0.666685 0.00105968
0.670916 0.00111698
0.675462 0.00106557
0.679703 0.00102387
0.684292 0.000998241
0.688927 0.000930074
0.693468 0.000897194
0.698026 0.000845165
0.702952 0.000834593
0.707372 0.000806106
0.712317 0.000800559
0.716936 0.00074936
0.721869 0.000730574
0.726964 0.000701545
0.73163 0.000666532
0.736224 0.000640778
0.74119 0.000623617
0.746118 0.000608628
0.751313 0.000557563
0.756133 0.000585644
0.761156 0.000558299
0.766095 0.000542198
0.771205 0.000516401
0.776456 0.000510884
0.781432 0.000472271
0.786733 0.000457413
0.791574 0.000450149
0.797255 0.000433545
0.802676 0.000407288
0.808005 0.000415952
0.813482 0.000390313
0.818759 0.000393723
0.824173 0.000354187
0.829708 0.000350508
0.834919 0.000348936
0.840568 0.000326953
0.846479 0.000318819
0.851948 0.000302776
0.857592 0.000290768
0.863369 0.000294161
0.869182 0.00027291
0.874831 0.000267962
0.880682 0.000260667
0.886294 0.0002527
0.892352 0.00024249
0.898399 0.00024348
0.904229 0.000221429
0.910231 0.0002157
0.916513 0.000205721
0.922651 0.000199468
0.92895 0.000196781
0.935092 0.000184702
0.940995 0.000180027
0.947406 0.000177935
0.953652 0.00016908
0.960017 0.000160226
0.966595 0.000162463
0.972908 0.000152408
0.979222 0.000146641
0.985855 0.000144664
0.992666 0.000139401
0.998881 0.000132458
1.00551 0.000125215
1.01216 0.000126401
1.01908 0.000123362
1.02599 0.000116657
1.03271 0.000112776
1.03948 0.000110477
1.04641 0.000103945
1.05346 0.000103038
1.06036 9.84203e-05
1.0676 9.5879e-05
1.07471 9.31943e-05
1.08175 8.72227e-05
1.08895 8.58711e-05
1.09637 8.62255e-05
1.10369 8.11982e-05
1.11092 7.74718e-05
1.1181 7.64658e-05
1.12573 7.1891e-05
1.1332 7.03472e-05
1.14081 6.94957e-05
1.14829 6.51093e-05
1.15605 6.52661e-05
1.16374 6.14928e-05
1.1717 5.931e-05
1.17935 5.62775e-05
1.18713 5.50789e-05
1.195 5.26465e-05
1.20281 5.15698e-05
1.21088 5.0251e-05
1.21904 4.86388e-05
1.22715 4.65506e-05
1.23533 4.46164e-05
1.24354 4.39692e-05
1.25174 4.15611e-05
1.26013 4.01059e-05
1.26845 3.96318e-05
1.27706 3.8215e-05
1.28545 3.70763e-05
