# in Mpc/h Units 
# (k P_nu(k))
# a= 0.771801
# nk = 757
0.020944 5863.26
0.0296192 3009.03
0.036276 1797.06
0.0418879 1164.61
0.0468321 841.503
0.051302 659.239
0.0592384 447.814
0.0628319 382.607
0.0662306 306.21
0.0694632 272.474
0.072552 245.926
0.0755145 179.506
0.0783651 159.27
0.0837758 154.754
0.0863541 106.442
0.0888577 88.6128
0.0912926 88.8325
0.0936642 94.2136
0.0959772 67.2447
0.0982358 61.4635
0.102604 58.3093
0.10472 46.8007
0.106794 41.6108
0.108828 36.1341
0.112787 36.3731
0.114715 34.0063
0.118477 32.1064
0.120314 30.7149
0.122123 26.8705
0.123906 24.1545
0.125664 19.9492
0.127397 21.0149
0.129107 18.2671
0.132461 12.4564
0.134107 17.8454
0.135732 16.3943
0.137339 14.9282
0.138926 16.2375
0.140496 12.3944
0.142049 11.8618
0.145104 3.32156
0.146608 10.538
0.148096 10.2037
0.14957 10.3518
0.151029 10.8833
0.152474 10.0246
0.153906 8.98211
0.15673 7.2765
0.158123 7.7962
0.159504 7.91982
0.160874 6.30092
0.163577 7.95748
0.164913 5.6315
0.167552 5.52494
0.168856 4.83097
0.170149 5.99976
0.171434 5.31565
0.172708 5.00674
0.173974 4.60565
0.17523 5.15525
0.177715 5.95303
0.178945 3.27774
0.180167 4.0684
0.18138 4.53979
0.182585 2.80879
0.183782 3.34838
0.184972 3.99299
0.187328 3.04726
0.188496 3.74012
0.190347 2.73624
0.191954 3.38978
0.193094 2.63735
0.194226 3.00865
0.196472 2.65701
0.197585 2.84823
0.199006 3.02607
0.201976 2.75937
0.203059 1.95291
0.205208 2.00889
0.206274 2.51874
0.207335 2.00398
0.20839 2.25504
0.210326 2.12745
0.211524 2.6214
0.213587 1.52618
0.214612 1.63237
0.215631 1.81658
0.216957 1.74805
0.218661 1.30556
0.219662 1.95805
0.223129 1.29944
0.224599 1.27951
0.22618 1.49572
0.22751 1.73604
0.229429 1.34068
0.230383 1.38163
0.231604 1.29498
0.23416 1.029
0.235095 1.12168
0.236954 1.37589
0.238108 1.21103
0.239975 1.08826
0.241537 0.892622
0.242444 1.06115
0.244844 0.849274
0.246417 0.852528
0.248401 0.883484
0.249576 0.804271
0.251327 0.699413
0.252777 0.910871
0.254191 0.825779
0.25601 0.789971
0.258214 0.78826
0.2594 0.674779
0.26075 0.45487
0.262904 0.636689
0.265657 0.68757
0.266722 0.47453
0.268622 0.50987
0.269844 0.707403
0.271964 0.602102
0.273543 0.560721
0.275842 0.500434
0.277853 0.579666
0.279641 0.526592
0.28148 0.535941
0.282936 0.479928
0.285198 0.489793
0.286404 0.39572
0.288084 0.432667
0.291553 0.397964
0.292736 0.412932
0.294335 0.391116
0.296659 0.368838
0.298323 0.327813
0.300394 0.379161
0.302928 0.309886
0.304588 0.287137
0.305974 0.30864
0.308578 0.302216
0.310884 0.279794
0.312408 0.269046
