# in Mpc/h Units 
# (k P_nu(k))
# a= 0.64893
# nk = 757
0.020944 4262.91
0.0296192 2138.07
0.036276 1258.65
0.0418879 809.173
0.0468321 580.12
0.051302 450.682
0.0592384 302.327
0.0628319 256.255
0.0662306 205.386
0.0694632 181.168
0.072552 162.538
0.0755145 119.593
0.0783651 105.437
0.0837758 99.9703
0.0863541 69.8167
0.0888577 58.3518
0.0912926 57.5792
0.0936642 59.9229
0.0959772 43.6316
0.0982358 39.6098
0.102604 37.2038
0.10472 29.9923
0.106794 26.7299
0.108828 23.2401
0.112787 23.225
0.114715 21.4852
0.118477 20.2192
0.120314 19.3728
0.122123 17.0456
0.123906 15.2778
0.125664 12.7606
0.127397 13.31
0.129107 11.5839
0.132461 8.01651
0.134107 11.1224
0.135732 10.2543
0.137339 9.40036
0.138926 10.1436
0.140496 7.78215
0.142049 7.41103
0.145104 2.38709
0.146608 6.55964
0.148096 6.3711
0.14957 6.365
0.151029 6.57623
0.152474 6.16279
0.153906 5.52249
0.15673 4.56142
0.158123 4.76064
0.159504 4.75458
0.160874 3.92645
0.163577 4.8001
0.164913 3.49052
0.167552 3.40227
0.168856 2.99346
0.170149 3.61504
0.171434 3.23704
0.172708 3.04889
0.173974 2.75729
0.17523 3.05844
0.177715 3.55535
0.178945 2.01048
0.180167 2.48571
0.18138 2.74224
0.182585 1.78843
0.183782 2.06947
0.184972 2.38179
0.187328 1.84133
0.188496 2.27698
0.190347 1.67782
0.191954 2.05765
0.193094 1.59597
0.194226 1.79041
0.196472 1.6137
0.197585 1.71993
0.199006 1.81587
0.201976 1.66295
0.203059 1.19058
0.205208 1.22154
0.206274 1.47946
0.207335 1.19542
0.20839 1.35858
0.210326 1.26043
0.211524 1.51595
0.213587 0.899894
0.214612 0.973755
0.215631 1.073
0.216957 1.0298
0.218661 0.795674
0.219662 1.13993
0.223129 0.774722
0.224599 0.753044
0.22618 0.884975
0.22751 1.00894
0.229429 0.769239
0.230383 0.807175
0.231604 0.76258
0.23416 0.615242
0.235095 0.650064
0.236954 0.797701
0.238108 0.702287
0.239975 0.640443
0.241537 0.526713
0.242444 0.602879
0.244844 0.496142
0.246417 0.491872
0.248401 0.517371
0.249576 0.452237
0.251327 0.401391
0.252777 0.51607
0.254191 0.482182
0.25601 0.462384
0.258214 0.434804
0.2594 0.387341
0.26075 0.266826
0.262904 0.363575
0.265657 0.390179
0.266722 0.278586
0.268622 0.29484
0.269844 0.400495
0.271964 0.342902
0.273543 0.32296
0.275842 0.282091
0.277853 0.34695
0.279641 0.298069
0.28148 0.308595
0.282936 0.265862
0.285198 0.280886
0.286404 0.227684
0.288084 0.246305
0.291553 0.224572
0.292736 0.239513
0.294335 0.224111
0.296659 0.203916
0.298323 0.182814
0.300394 0.211065
0.302928 0.175588
0.304588 0.167857
0.305974 0.182787
0.308578 0.170306
0.310884 0.155821
0.312408 0.146861
0.314799 0.153755
0.317265 0.160499
0.319597 0.13318
0.320771 0.123908
0.3227 0.128483
0.32574 0.130109
0.32795 0.129321
0.330224 0.13047
0.331726 0.107208
0.333831 0.117995
0.336246 0.111454
0.338319 0.117807
0.341157 0.10929
0.343593 0.0907127
0.346262 0.0907892
0.347842 0.0809393
0.350326 0.0929177
0.352828 0.0786507
0.354442 0.0841165
0.356776 0.0806337
0.359142 0.0806638
0.361681 0.0710899
0.363857 0.0695891
0.366441 0.0644563
0.368657 0.0672773
0.371486 0.0675312
0.374587 0.0586097
0.376839 0.0604353
0.379079 0.058084
0.38178 0.045861
0.384712 0.056076
0.386663 0.0480435
0.389313 0.0507057
0.39167 0.0507201
0.394428 0.0511828
0.397811 0.0455001
0.400019 0.0517755
0.402781 0.044925
0.405015 0.0428041
0.40766 0.0444394
0.410865 0.03748
0.413244 0.0391699
0.416084 0.0351571
0.418986 0.0374242
0.421544 0.0352139
0.424534 0.0335532
0.42751 0.0313339
0.430034 0.0323893
0.432751 0.0316839
0.436344 0.0251038
0.438896 0.0306067
0.44171 0.0254881
0.444585 0.0266836
0.447784 0.0259815
0.45034 0.0232858
0.453413 0.0225581
0.456575 0.0206892
0.459787 0.0221145
0.462622 0.0210018
0.465862 0.0210116
0.468802 0.0212174
0.471915 0.0189348
0.475472 0.0176493
0.478779 0.0184998
0.481919 0.018157
0.484939 0.0167125
0.488502 0.0156091
0.491034 0.0154219
0.494348 0.015154
0.497688 0.0142
0.500527 0.0151772
0.504331 0.0131987
0.507364 0.0133717
0.510774 0.0135618
0.514275 0.0125313
0.517978 0.0118102
0.521294 0.0119294
0.524822 0.0108248
0.527973 0.0104912
0.531698 0.0105181
0.535226 0.010238
0.539103 0.00933699
0.543 0.00892374
0.546011 0.00927227
0.549827 0.00864542
0.55369 0.00822726
0.557166 0.00847902
0.560475 0.00817878
0.564609 0.00772731
0.56859 0.00703326
0.572441 0.00683797
0.5763 0.00663045
0.580121 0.00667792
0.583625 0.00647599
0.587525 0.0063622
0.591428 0.00584503
0.595301 0.00589309
0.599624 0.00564829
0.603294 0.0054604
0.60771 0.00500699
0.611568 0.00535469
0.615779 0.00484052
0.619303 0.00474192
0.623194 0.00451817
0.627636 0.00443186
0.631826 0.00431999
0.635971 0.00406662
0.64039 0.00418718
0.644956 0.00368367
0.649302 0.00382061
0.653461 0.00378904
0.657644 0.00352023
0.662026 0.0034652
0.666685 0.00320765
0.670916 0.0033157
0.675462 0.00330737
0.679703 0.00298322
0.684292 0.00299754
0.688927 0.00275699
0.693468 0.00257351
0.698026 0.00253764
0.702952 0.00247541
0.707372 0.00236653
0.712317 0.00237066
0.716936 0.00233679
0.721869 0.0021953
0.726964 0.00202809
0.73163 0.00204594
0.736224 0.00200993
0.74119 0.00186303
0.746118 0.00183853
0.751313 0.00172706
0.756133 0.00177455
0.761156 0.00166208
0.766095 0.0016315
0.771205 0.00158703
0.776456 0.00150241
0.781432 0.00148632
0.786733 0.00142307
0.791574 0.00137895
0.797255 0.00133632
0.802676 0.00126786
0.808005 0.0012609
0.813482 0.00119257
0.818759 0.00120445
0.824173 0.00109221
0.829708 0.00109425
0.834919 0.00106545
0.840568 0.00102348
0.846479 0.000958725
0.851948 0.000948163
0.857592 0.000905409
0.863369 0.000915228
0.869182 0.000850295
0.874831 0.000838099
0.880682 0.000807813
0.886294 0.000794013
0.892352 0.000747972
0.898399 0.000774728
0.904229 0.000700929
0.910231 0.000697021
0.916513 0.000663544
0.922651 0.000634831
0.92895 0.000628739
0.935092 0.000581469
0.940995 0.000571619
0.947406 0.000559276
0.953652 0.000542915
0.960017 0.000517146
0.966595 0.000504026
0.972908 0.000482507
0.979222 0.000460275
0.985855 0.000456385
0.992666 0.00044318
0.998881 0.000436396
1.00551 0.000396454
1.01216 0.000400285
1.01908 0.000386879
1.02599 0.000370188
1.03271 0.000361136
1.03948 0.000342664
1.04641 0.000334721
1.05346 0.000321659
1.06036 0.000315752
1.0676 0.000306099
1.07471 0.00029377
1.08175 0.000284512
1.08895 0.000275853
1.09637 0.000266868
1.10369 0.000266778
1.11092 0.000246749
1.1181 0.000244602
1.12573 0.000238985
1.1332 0.000228896
1.14081 0.000224821
1.14829 0.000214451
1.15605 0.000205181
1.16374 0.000199291
1.1717 0.000196239
1.17935 0.000186815
1.18713 0.000176969
1.195 0.000174691
1.20281 0.000169644
1.21088 0.000165346
1.21904 0.000157717
1.22715 0.000153996
1.23533 0.000146682
1.24354 0.000142792
1.25174 0.000136913
1.26013 0.000132905
1.26845 0.000128404
1.27706 0.000125998
1.28545 0.000122449
1.29387 0.000117506
1.3027 0.000113883
1.31143 0.00011063
1.3202 0.000106402
1.32891 0.00010162
1.33775 9.8687e-05
1.34663 9.52101e-05
1.35548 9.28337e-05
1.3645 8.93361e-05
1.37362 8.81068e-05
1.38289 8.43603e-05
1.39214 8.02351e-05
1.40146 7.87995e-05
1.41076 7.53929e-05
1.42016 7.33995e-05
1.42955 7.13023e-05
1.43897 6.77575e-05
1.44856 6.69211e-05
1.45815 6.37775e-05
1.46783 6.22707e-05
1.47755 5.98084e-05
1.48753 5.76265e-05
1.4975 5.53522e-05
1.50759 5.3217e-05
1.51744 5.21445e-05
1.52762 5.05283e-05
1.53782 4.84848e-05
1.54798 4.77446e-05
1.55817 4.59039e-05
1.56867 4.39121e-05
1.579 4.3306e-05
1.58955 4.08778e-05
1.60018 3.9595e-05
1.61084 3.93847e-05
1.62148 3.71222e-05
1.63242 3.60611e-05
1.64322 3.47837e-05
1.65411 3.41049e-05
1.66512 3.26462e-05
1.67627 3.19441e-05
1.68736 3.08658e-05
1.69863 2.9374e-05
1.70994 2.81947e-05
1.72135 2.73426e-05
1.73279 2.6655e-05
1.74428 2.55094e-05
1.75588 2.50386e-05
1.76756 2.37441e-05
1.77941 2.30927e-05
1.79124 2.27281e-05
1.80325 2.17357e-05
1.81507 2.08522e-05
1.82722 2.02403e-05
1.83948 1.97329e-05
1.85166 1.86889e-05
1.86408 1.82007e-05
1.87633 1.74583e-05
1.88886 1.71508e-05
1.90144 1.6386e-05
1.914 1.59396e-05
1.92679 1.52983e-05
1.93957 1.48628e-05
1.95256 1.41293e-05
1.96563 1.38922e-05
1.97869 1.33303e-05
1.99179 1.29574e-05
2.00509 1.23983e-05
2.01846 1.21404e-05
2.03193 1.15672e-05
2.04528 1.12633e-05
2.05892 1.08247e-05
2.07279 1.04951e-05
2.0865 1.02384e-05
2.10039 9.80521e-06
2.11443 9.48408e-06
2.12845 9.17001e-06
2.14263 8.82053e-06
2.15695 8.59477e-06
2.17119 8.19723e-06
2.18567 7.94831e-06
2.20036 7.65027e-06
2.21494 7.43423e-06
2.22958 7.15358e-06
2.24445 6.8856e-06
2.25936 6.65028e-06
2.27439 6.4194e-06
2.28969 6.22329e-06
2.30493 6.01411e-06
2.32027 5.74346e-06
2.33573 5.55465e-06
2.35122 5.34804e-06
2.3669 5.19058e-06
2.38266 4.99114e-06
2.39847 4.81799e-06
2.41442 4.67496e-06
2.43055 4.49717e-06
2.44673 4.30701e-06
2.4629 4.17032e-06
2.47932 4.05971e-06
2.4959 3.89252e-06
2.51254 3.76423e-06
2.52927 3.58972e-06
2.54604 3.50863e-06
2.56299 3.34294e-06
2.58009 3.23898e-06
2.5973 3.12613e-06
2.61455 3.0081e-06
2.63195 2.91011e-06
2.64948 2.78947e-06
2.66707 2.69711e-06
2.68485 2.62286e-06
2.70286 2.5292e-06
2.72085 2.4284e-06
2.73892 2.33881e-06
2.75712 2.2518e-06
2.77543 2.18641e-06
2.79389 2.09703e-06
2.81251 2.02609e-06
2.83127 1.95745e-06
2.85007 1.88342e-06
2.86897 1.81205e-06
2.88818 1.75804e-06
2.90739 1.68984e-06
2.92669 1.62521e-06
2.94616 1.56306e-06
2.96573 1.51574e-06
2.98548 1.45531e-06
3.00539 1.40709e-06
3.02539 1.35127e-06
3.04557 1.3051e-06
3.06592 1.25746e-06
3.0863 1.21532e-06
3.10684 1.16768e-06
3.12756 1.12539e-06
3.1484 1.08909e-06
3.16935 1.05069e-06
3.19042 1.00279e-06
3.21172 9.73103e-07
3.2331 9.39028e-07
3.25451 9.00042e-07
3.27615 8.64459e-07
3.2979 8.33848e-07
3.31984 8.05511e-07
3.34198 7.75255e-07
3.3643 7.5282e-07
3.38673 7.20837e-07
3.40918 6.911e-07
3.43196 6.67719e-07
3.45493 6.43432e-07
3.47788 6.1839e-07
3.50098 5.99724e-07
3.52428 5.74835e-07
3.54776 5.55777e-07
3.5713 5.338e-07
3.59506 5.12764e-07
3.61902 4.9252e-07
3.64313 4.7694e-07
3.66736 4.59382e-07
3.69182 4.41398e-07
3.71639 4.24487e-07
3.7411 4.11274e-07
3.76602 3.94846e-07
3.7911 3.79748e-07
3.81637 3.65847e-07
3.8418 3.52281e-07
3.8673 3.39614e-07
3.89298 3.2703e-07
3.91895 3.14208e-07
3.94503 3.03325e-07
3.97125 2.91875e-07
3.99772 2.80848e-07
4.02443 2.69629e-07
4.05121 2.58547e-07
4.07809 2.49975e-07
4.10526 2.40452e-07
4.13259 2.3138e-07
