# in Mpc/h Units 
# (k P_nu(k))
# a= 0.373571
# nk = 757
0.020944 1681.43
0.0296192 868.955
0.036276 526.788
0.0418879 351.956
0.0468321 259.542
0.051302 205.3
0.0592384 142.449
0.0628319 121.802
0.0662306 101.522
0.0694632 89.2948
0.072552 79.9417
0.0755145 63.1281
0.0783651 55.6705
0.0837758 49.2364
0.0863541 37.8943
0.0888577 32.756
0.0912926 30.931
0.0936642 30.3081
0.0959772 24.4124
0.0982358 22.1167
0.102604 20.2438
0.10472 17.2068
0.106794 15.7161
0.108828 14.076
0.112787 13.6777
0.114715 12.6079
0.118477 11.8046
0.120314 11.3998
0.122123 10.4096
0.123906 9.48635
0.125664 8.40522
0.127397 8.42491
0.129107 7.58737
0.132461 5.89043
0.134107 6.95367
0.135732 6.54398
0.137339 6.15671
0.138926 6.33995
0.140496 5.22753
0.142049 4.93613
0.145104 2.79119
0.146608 4.36965
0.148096 4.25282
0.14957 4.07796
0.151029 4.02812
0.152474 3.94563
0.153906 3.61428
0.15673 3.22364
0.158123 3.12385
0.159504 2.99675
0.160874 2.77275
0.163577 2.99138
0.164913 2.4923
0.167552 2.33308
0.168856 2.20189
0.170149 2.36326
0.171434 2.22472
0.172708 2.11412
0.173974 1.87794
0.17523 1.98587
0.177715 2.23784
0.178945 1.56663
0.180167 1.80599
0.18138 1.87792
0.182585 1.50874
0.183782 1.58967
0.184972 1.62408
0.187328 1.38889
0.188496 1.63054
0.190347 1.31715
0.191954 1.47376
0.193094 1.20557
0.194226 1.26852
0.196472 1.2379
0.197585 1.25868
0.199006 1.2785
0.201976 1.18944
0.203059 0.962448
0.205208 0.943577
0.206274 1.02087
0.207335 0.898772
0.20839 0.990655
0.210326 0.912659
0.211524 0.989346
0.213587 0.717964
0.214612 0.736105
0.215631 0.773105
0.216957 0.736453
0.218661 0.673913
0.219662 0.774891
0.223129 0.610317
0.224599 0.577381
0.22618 0.647892
0.22751 0.688539
0.229429 0.526037
0.230383 0.594125
0.231604 0.57174
0.23416 0.500988
0.235095 0.476429
0.236954 0.546951
0.238108 0.508886
0.239975 0.488484
0.241537 0.427633
0.242444 0.424479
0.244844 0.40062
0.246417 0.379152
0.248401 0.405167
0.249576 0.346011
0.251327 0.319739
0.252777 0.365909
0.254191 0.373234
0.25601 0.363596
0.258214 0.303569
0.2594 0.304655
0.26075 0.236873
0.262904 0.288163
0.265657 0.285903
0.266722 0.241263
0.268622 0.248218
0.269844 0.286208
0.271964 0.254366
0.273543 0.247142
0.275842 0.217185
0.277853 0.285985
0.279641 0.227738
0.28148 0.243346
0.282936 0.199468
0.285198 0.22164
0.286404 0.192162
0.288084 0.193297
0.291553 0.174311
0.292736 0.194575
0.294335 0.176329
0.296659 0.157486
0.298323 0.146427
0.300394 0.157324
0.302928 0.143419
0.304588 0.145744
0.305974 0.156033
0.308578 0.137101
0.310884 0.125825
0.312408 0.116675
0.314799 0.119618
0.317265 0.128828
0.319597 0.108736
0.320771 0.104414
0.3227 0.109314
0.32574 0.107001
0.32795 0.101096
0.330224 0.102331
0.331726 0.0938232
0.333831 0.0926351
0.336246 0.087401
0.338319 0.0894197
0.341157 0.0859992
0.343593 0.0717662
0.346262 0.0704906
0.347842 0.0666713
0.350326 0.0758053
0.352828 0.0607724
0.354442 0.0623627
0.356776 0.0649126
0.359142 0.0622762
0.361681 0.0598975
0.363857 0.0589569
0.366441 0.0526487
0.368657 0.0557739
0.371486 0.0584976
0.374587 0.0468674
0.376839 0.0502126
0.379079 0.0503449
0.38178 0.0427591
0.384712 0.0416091
0.386663 0.0384865
0.389313 0.0405596
0.39167 0.041154
0.394428 0.0399865
0.397811 0.0358355
0.400019 0.0422042
0.402781 0.0373763
0.405015 0.0363174
0.40766 0.0370077
0.410865 0.0314224
0.413244 0.0326274
0.416084 0.0295234
0.418986 0.0297652
0.421544 0.0278995
0.424534 0.0276085
0.42751 0.0233939
0.430034 0.028398
0.432751 0.0259203
0.436344 0.0230402
0.438896 0.0249327
0.44171 0.022177
0.444585 0.0208592
0.447784 0.0194926
0.45034 0.0190357
0.453413 0.0182733
0.456575 0.0166635
0.459787 0.0174812
0.462622 0.0167501
0.465862 0.0168552
0.468802 0.0157576
0.471915 0.0152
0.475472 0.0145649
0.478779 0.0151876
0.481919 0.0144786
0.484939 0.0132806
0.488502 0.0130897
0.491034 0.0126648
0.494348 0.0114133
0.497688 0.0112529
0.500527 0.0120834
0.504331 0.0113002
0.507364 0.0109354
0.510774 0.0101229
0.514275 0.00980061
0.517978 0.00937671
0.521294 0.00904691
0.524822 0.00839635
0.527973 0.00837061
0.531698 0.00824638
0.535226 0.0078835
0.539103 0.00772372
0.543 0.00754658
0.546011 0.007077
0.549827 0.00671417
0.55369 0.00683513
0.557166 0.00642676
0.560475 0.0066042
0.564609 0.00620417
0.56859 0.00602533
0.572441 0.00575979
0.5763 0.00539405
0.580121 0.00535968
0.583625 0.00524644
0.587525 0.00481347
0.591428 0.00470428
0.595301 0.00453367
0.599624 0.00461217
0.603294 0.00445159
0.60771 0.00401917
0.611568 0.00416298
0.615779 0.0040071
0.619303 0.00382564
0.623194 0.00355493
0.627636 0.00354538
0.631826 0.00336477
0.635971 0.00315145
0.64039 0.00335545
0.644956 0.00316239
