# in Mpc/h Units 
# (k P_nu(k))
# a= 0.392998
# nk = 757
0.020944 1895.75
0.0296192 986.557
0.036276 600.564
0.0418879 402.168
0.0468321 297.206
0.051302 235.606
0.0592384 164.033
0.0628319 140.488
0.0662306 117.079
0.0694632 103.182
0.072552 92.5591
0.0755145 72.9079
0.0783651 64.3884
0.0837758 57.3401
0.0863541 43.9403
0.0888577 37.9616
0.0912926 35.9696
0.0936642 35.3987
0.0959772 28.3871
0.0982358 25.7397
0.102604 23.6458
0.10472 20.0498
0.106794 18.3043
0.108828 16.3775
0.112787 15.9716
0.114715 14.7264
0.118477 13.816
0.120314 13.3492
0.122123 12.1732
0.123906 11.0861
0.125664 9.79751
0.127397 9.84841
0.129107 8.8551
0.132461 6.83706
0.134107 8.14931
0.135732 7.66593
0.137339 7.20825
0.138926 7.44837
0.140496 6.11503
0.142049 5.77844
0.145104 3.18553
0.146608 5.12369
0.148096 4.99069
0.14957 4.79543
0.151029 4.74799
0.152474 4.6467
0.153906 4.25179
0.15673 3.78223
0.158123 3.67746
0.159504 3.53397
0.160874 3.25606
0.163577 3.53856
0.164913 2.92743
0.167552 2.74854
0.168856 2.58433
0.170149 2.79153
0.171434 2.62218
0.172708 2.4912
0.173974 2.21184
0.17523 2.34688
0.177715 2.65615
0.178945 1.83514
0.180167 2.12716
0.18138 2.22005
0.182585 1.76564
0.183782 1.86877
0.184972 1.91986
0.187328 1.63303
0.188496 1.92756
0.190347 1.54788
0.191954 1.74333
0.193094 1.41944
0.194226 1.49935
0.196472 1.45936
0.197585 1.48848
0.199006 1.51607
0.201976 1.41075
0.203059 1.13272
0.205208 1.11402
0.206274 1.21221
0.207335 1.06215
0.20839 1.17529
0.210326 1.08223
0.211524 1.18004
0.213587 0.845568
0.214612 0.871212
0.215631 0.91761
0.216957 0.874731
0.218661 0.794219
0.219662 0.923911
0.223129 0.722023
0.224599 0.683444
0.22618 0.770754
0.22751 0.822556
0.229429 0.626823
0.230383 0.70664
0.231604 0.679691
0.23416 0.59316
0.235095 0.566342
0.236954 0.654131
0.238108 0.606489
0.239975 0.581108
0.241537 0.506661
0.242444 0.506028
0.244844 0.474745
0.246417 0.450061
0.248401 0.481739
0.249576 0.410276
0.251327 0.37866
0.252777 0.436923
0.254191 0.444644
0.25601 0.433029
0.258214 0.36211
0.2594 0.362196
0.26075 0.279464
0.262904 0.342505
0.265657 0.341785
0.266722 0.285777
0.268622 0.294529
0.269844 0.343143
0.271964 0.304291
0.273543 0.295446
0.275842 0.258988
0.277853 0.342032
0.279641 0.272351
0.28148 0.291078
0.282936 0.238245
0.285198 0.265216
0.286404 0.228806
0.288084 0.231271
0.291553 0.20848
0.292736 0.232724
0.294335 0.211264
0.296659 0.188261
0.298323 0.174657
0.300394 0.188906
0.302928 0.171362
0.304588 0.174004
0.305974 0.186966
0.308578 0.164096
0.310884 0.150418
0.312408 0.13938
0.314799 0.143288
0.317265 0.154552
0.319597 0.129955
0.320771 0.124851
0.3227 0.130683
0.32574 0.128264
0.32795 0.121358
0.330224 0.123266
0.331726 0.1122
0.333831 0.111351
0.336246 0.105014
0.338319 0.107958
0.341157 0.103511
0.343593 0.0859946
0.346262 0.0846903
0.347842 0.0797631
0.350326 0.091171
0.352828 0.0730372
0.354442 0.0752027
0.356776 0.078214
0.359142 0.0752274
0.361681 0.07199
0.363857 0.0708443
0.366441 0.0633046
0.368657 0.0671512
0.371486 0.0705213
0.374587 0.056544
0.376839 0.0604798
0.379079 0.0605702
0.38178 0.051135
0.384712 0.0503892
0.386663 0.0464107
0.389313 0.0488896
0.39167 0.0497296
0.394428 0.048352
0.397811 0.0432769
0.400019 0.0511776
0.402781 0.045152
0.405015 0.0439039
0.40766 0.044893
0.410865 0.0380217
0.413244 0.039535
0.416084 0.0356653
0.418986 0.0360442
0.421544 0.0337783
0.424534 0.0334224
0.42751 0.0283784
0.430034 0.0345523
0.432751 0.031456
0.436344 0.0276396
0.438896 0.0303958
0.44171 0.0268454
0.444585 0.0253979
0.447784 0.0237517
0.45034 0.0231126
