# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1)
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
# t_i   stands for theta_i(k,z) with above normalization
# t_tot stands for (sum_i [rho_i+p_i] theta_i)/(sum_i [rho_i+p_i]))(k,z)
# 1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ur        6:d_ncdm[0]              7:d_ncdm[1]              8:d_ncdm[2]              9:d_tot                 10:phi     11:psi                   12:h                     13:h_prime               14:eta                   15:eta_prime     16:t_g                   17:t_b                   18:t_ur        19:t_ncdm[0]             20:t_ncdm[1]             21:t_ncdm[2]             22:t_tot
1.011761769593335306e-05 -1.611126965169006793e-05 -1.208350342862293742e-05 -1.208350384894543615e-05 -1.611126151488355887e-05 -1.219948101133248636e-05 6.122875537309108163e-01 5.968156130779224133e-01 2.416700769789087230e-05 3.235981972228477214e-08 9.999995644881359835e-01 -2.950762606179244063e-10 -1.542825551424843855e-13 -1.325931829402272990e-16 -1.643377136248361859e-13 -6.045211105190319862e-15
1.059444632767677823e-05 -1.766564816835711262e-05 -1.324929767000025300e-05 -1.324929817533878457e-05 -1.766563838577145867e-05 -1.337646437508082029e-05 6.122875220871971669e-01 5.968155920715013663e-01 2.649859635067756914e-05 3.548183525103407927e-08 9.999995224707668440e-01 -3.235445488084223954e-10 -1.854883756077509584e-13 -1.594120346505928363e-16 -1.975773195184969033e-13 -7.267940035295857073e-15
1.109374720050336827e-05 -1.936998875112939318e-05 -1.452756555517134728e-05 -1.452756616272196123e-05 -1.936997698988063930e-05 -1.466700085136501460e-05 6.122874869313877921e-01 5.968155686746925426e-01 2.905513232544392247e-05 3.890505692615962979e-08 9.999994763996731262e-01 -3.547594488556329011e-10 -2.230060024592892596e-13 -1.916554091841345671e-16 -2.375400943444036570e-13 -8.737982737500626300e-15
1.161657939850683900e-05 -2.123875915270262389e-05 -1.592915832224445382e-05 -1.592915905268095096e-05 -2.123874501257989300e-05 -1.608204581588822607e-05 6.122874481361033627e-01 5.968155427987937856e-01 3.185831810536190193e-05 4.265854451523907605e-08 9.999994258837320293e-01 -3.889858430770010317e-10 -2.681120870185957762e-13 -2.304204458995548770e-16 -2.855858881718380693e-13 -1.050536180238932996e-14
1.216405191887645591e-05 -2.328782289064700004e-05 -1.746597411865708546e-05 -1.746597499683490902e-05 -2.328780589049106822e-05 -1.763361159919692444e-05 6.122874055783416036e-01 5.968155143996179968e-01 3.493194999366981804e-05 4.677416139020433626e-08 9.999993704941237960e-01 -4.265142947765686035e-10 -3.223414970193792399e-13 -2.770262579228669856e-16 -3.433495998456435411e-13 -1.263021750626746283e-14
1.273732602422886106e-05 -2.553457388870279806e-05 -1.915105899947908304e-05 -1.915106005528097264e-05 -2.553455345003424870e-05 -1.933486945380190832e-05 6.122873590069172201e-01 5.968154833507071100e-01 3.830212011056194528e-05 5.128684502987320578e-08 9.999993097606402204e-01 -4.676633850093310106e-10 -3.875395467995975430e-13 -3.330587622232188412e-16 -4.127968058560363432e-13 -1.518485424009521694e-14
1.333761770580169991e-05 -2.799808410283012681e-05 -2.099871766778391548e-05 -2.099871893713695315e-05 -2.799805953016483009e-05 -2.120026135674838084e-05 6.122873079123125617e-01 5.968154492833220859e-01 4.199743787427390629e-05 5.623490362885418662e-08 9.999992431677211524e-01 -5.127824483271655744e-10 -4.659247887750153428e-13 -4.004246527137337833e-16 -4.962906459973490194e-13 -1.825620088051337032e-14
1.396620026273410281e-05 -3.069926541188343518e-05 -2.302463491770245722e-05 -2.302463644380037998e-05 -3.069923586906695914e-05 -2.324562261745788063e-05 6.122872518866010472e-01 5.968154119387252265e-01 4.604927288760075996e-05 6.166034124844653297e-08 9.999991701500573482e-01 -5.622544590399373842e-10 -5.601645055596763636e-13 -4.814162718560799817e-16 -5.966722337093049940e-13 -2.194876874640685505e-14
1.462440700290484961e-05 -3.366104710459388177e-05 -2.524600877977362903e-05 -2.524601061454672245e-05 -3.366101158634901525e-05 -2.548831630001609005e-05 6.122871905395333991e-01 5.968153710529886524e-01 5.049202122909344489e-05 6.760921439153261757e-08 9.999990900878218403e-01 -6.164993744868510607e-10 -6.734654710857624290e-13 -5.787895754542316918e-16 -7.173573326117841094e-13 -2.638820786395343568e-14
1.531363407105715846e-05 -3.690857047259603482e-05 -2.768169650191981376e-05 -2.768169870780236137e-05 -3.690852777031684926e-05 -2.794738060408096176e-05 6.122871231967976779e-01 5.968153261522177733e-01 5.536339741560472274e-05 7.413202301551561442e-08 9.999990023013607399e-01 -6.759776605013529233e-10 -8.096830677667291271e-13 -6.958580380549457883e-16 -8.624525838639063879e-13 -3.172558247332146674e-14
