# in Mpc/h Units 
# (k P_nu(k))
# a= 0.60935
# nk = 757
0.020944 4881.86
0.0296192 2704.21
0.036276 1700.72
0.0418879 1159.04
0.0468321 871.021
0.051302 703.014
0.0592384 503.272
0.0628319 437.529
0.0662306 363.514
0.0694632 326.191
0.072552 297.459
0.0755145 228.953
0.0783651 204.879
0.0837758 193.936
0.0863541 142.803
0.0888577 122.541
0.0912926 119.991
0.0936642 123.038
0.0959772 94.477
0.0982358 86.5245
0.102604 81.9096
0.10472 68.0992
0.106794 61.8547
0.108828 54.9033
0.112787 55.1004
0.114715 51.2056
0.118477 48.7942
0.120314 47.2466
0.122123 42.5259
0.123906 38.6074
0.125664 33.2986
0.127397 34.3443
0.129107 30.491
0.132461 22.4386
0.134107 29.1696
0.135732 27.2874
0.137339 25.454
0.138926 27.064
0.140496 21.4926
0.142049 20.4825
0.145104 8.67828
0.146608 18.398
0.148096 17.984
0.14957 17.7071
0.151029 18.0033
0.152474 17.309
0.153906 15.7133
0.15673 13.5479
0.158123 13.717
0.159504 13.4883
0.160874 11.787
0.163577 13.7526
0.164913 10.634
0.167552 10.2644
0.168856 9.33507
0.170149 10.7455
0.171434 9.86531
0.172708 9.35989
0.173974 8.3917
0.17523 9.16044
0.177715 10.6248
0.178945 6.57393
0.180167 7.9371
0.18138 8.57128
0.182585 6.14668
0.183782 6.83364
0.184972 7.47104
0.187328 6.0569
0.188496 7.38977
0.190347 5.66813
0.191954 6.73234
0.193094 5.32753
0.194226 5.83256
0.196472 5.48241
0.197585 5.74724
0.199006 5.99388
0.201976 5.57
0.203059 4.19313
0.205208 4.24556
0.206274 4.90419
0.207335 4.1141
0.20839 4.65353
0.210326 4.30486
0.211524 4.96909
0.213587 3.20253
0.214612 3.41444
0.215631 3.69652
0.216957 3.54673
0.218661 2.95926
0.219662 3.86928
0.223129 2.81275
0.224599 2.70337
0.22618 3.14451
0.22751 3.49103
0.229429 2.65601
0.230383 2.8904
0.231604 2.76225
0.23416 2.31723
0.235095 2.33604
0.236954 2.81644
0.238108 2.53553
0.239975 2.37494
0.241537 2.00378
0.242444 2.15668
0.244844 1.89044
0.246417 1.83914
0.248401 1.96603
0.249576 1.68275
0.251327 1.52785
0.252777 1.88797
0.254191 1.84465
0.25601 1.7866
0.258214 1.5826
0.2594 1.49544
0.26075 1.08185
0.262904 1.4137
0.265657 1.48255
0.266722 1.13455
0.268622 1.18879
0.269844 1.52114
0.271964 1.32518
0.273543 1.26992
0.275842 1.10709
0.277853 1.43243
0.279641 1.17912
0.28148 1.24628
0.282936 1.04101
0.285198 1.14056
0.286404 0.947662
0.288084 1.00021
0.291553 0.909195
0.292736 0.996888
0.294335 0.921968
0.296659 0.825535
0.298323 0.752224
0.300394 0.852864
0.302928 0.738087
0.304588 0.730515
0.305974 0.797799
0.308578 0.717957
0.310884 0.656651
0.312408 0.612443
0.314799 0.641209
0.317265 0.685759
0.319597 0.569226
0.320771 0.540429
0.3227 0.563686
0.32574 0.567174
0.32795 0.551206
0.330224 0.564825
0.331726 0.482573
0.333831 0.510184
0.336246 0.480904
0.338319 0.508511
0.341157 0.477009
0.343593 0.392769
0.346262 0.39325
0.347842 0.357788
0.350326 0.416101
0.352828 0.342478
0.354442 0.362147
0.356776 0.363219
0.359142 0.35844
0.361681 0.3268
0.363857 0.32128
0.366441 0.292619
0.368657 0.310352
0.371486 0.321002
0.374587 0.268072
0.376839 0.280835
0.379079 0.275797
0.38178 0.222346
0.384712 0.251654
0.386663 0.221593
0.389313 0.233335
0.39167 0.23792
0.394428 0.236394
0.397811 0.210577
0.400019 0.247691
0.402781 0.215121
0.405015 0.207814
0.40766 0.216664
0.410865 0.18252
0.413244 0.191065
0.416084 0.170855
0.418986 0.178686
0.421544 0.168032
0.424534 0.163377
0.42751 0.146326
0.430034 0.166529
0.432751 0.155914
0.436344 0.126409
0.438896 0.153221
0.44171 0.129193
0.444585 0.130602
0.447784 0.12531
0.45034 0.116092
0.453413 0.112483
0.456575 0.10243
0.459787 0.108682
0.462622 0.10477
0.465862 0.105598
0.468802 0.10474
0.471915 0.0945518
0.475472 0.0901036
0.478779 0.095235
0.481919 0.0920389
0.484939 0.0853872
0.488502 0.0815759
0.491034 0.0798208
0.494348 0.076052
0.497688 0.0723154
0.500527 0.0781045
0.504331 0.0697944
0.507364 0.0700237
0.510774 0.0681884
0.514275 0.065165
0.517978 0.0614168
0.521294 0.0613709
0.524822 0.0557027
0.527973 0.0554651
0.531698 0.0551423
0.535226 0.053669
0.539103 0.050404
0.543 0.0483382
0.546011 0.0489217
0.549827 0.0457718
0.55369 0.0445402
0.557166 0.0447975
0.560475 0.0442836
0.564609 0.0423558
0.56859 0.0387187
0.572441 0.0379567
0.5763 0.0361166
0.580121 0.0366038
0.583625 0.0351304
0.587525 0.0343736
0.591428 0.0321467
0.595301 0.0319825
0.599624 0.0316532
0.603294 0.0302421
0.60771 0.0280747
0.611568 0.0299438
0.615779 0.0274191
0.619303 0.0268459
0.623194 0.0251938
0.627636 0.0250019
0.631826 0.0243034
0.635971 0.0229222
0.64039 0.0239217
0.644956 0.021659
0.649302 0.0219537
0.653461 0.0214878
0.657644 0.0202316
0.662026 0.019781
0.666685 0.0182136
0.670916 0.0190895
0.675462 0.0185043
0.679703 0.0175516
0.684292 0.0172978
0.688927 0.0161488
0.693468 0.0154492
0.698026 0.0147903
0.702952 0.0146244
0.707372 0.0141022
0.712317 0.014109
0.716936 0.0134714
0.721869 0.0130298
0.726964 0.0123947
0.73163 0.0120244
0.736224 0.0116951
0.74119 0.0112334
0.746118 0.0110387
0.751313 0.0102352
0.756133 0.0107133
0.761156 0.0101887
0.766095 0.00995467
0.771205 0.00957326
0.776456 0.00937814
0.781432 0.00887866
0.786733 0.00859008
0.791574 0.00844259
0.797255 0.00816228
0.802676 0.00773485
0.808005 0.00784862
0.813482 0.00740899
0.818759 0.00751382
0.824173 0.00678696
0.829708 0.00676501
0.834919 0.0067043
0.840568 0.00635975
0.846479 0.00613482
0.851948 0.00591456
0.857592 0.00569586
0.863369 0.00578062
0.869182 0.00538779
0.874831 0.00531442
0.880682 0.00516411
0.886294 0.00505103
0.892352 0.0048193
0.898399 0.00491553
0.904229 0.00447706
0.910231 0.00440924
0.916513 0.0042068
0.922651 0.00407665
0.92895 0.00403584
0.935092 0.00377262
0.940995 0.0036967
0.947406 0.00365828
0.953652 0.0035096
0.960017 0.00334105
0.966595 0.00335139
0.972908 0.00317644
0.979222 0.00305693
0.985855 0.00303476
0.992666 0.00293447
0.998881 0.00282801
1.00551 0.00264297
1.01216 0.00268555
1.01908 0.00262142
1.02599 0.00249151
1.03271 0.00242462
1.03948 0.00234918
1.04641 0.00225527
1.05346 0.00221019
1.06036 0.00214212
1.0676 0.00208279
1.07471 0.00202489
1.08175 0.00193252
1.08895 0.00188682
1.09637 0.00187639
1.10369 0.0018249
1.11092 0.00171708
1.1181 0.00169994
1.12573 0.00162189
1.1332 0.00158717
1.14081 0.00157118
1.14829 0.00147959
1.15605 0.00146429
1.16374 0.00139788
1.1717 0.00135694
1.17935 0.00129603
1.18713 0.00125368
1.195 0.00122087
1.20281 0.00119133
1.21088 0.00117352
1.21904 0.0011315
1.22715 0.00109291
1.23533 0.00104323
1.24354 0.00102329
1.25174 0.000978961
1.26013 0.000949919
1.26845 0.000935397
1.27706 0.000905979
1.28545 0.000879787
1.29387 0.000853082
1.3027 0.000819544
1.31143 0.000797089
1.3202 0.00077683
1.32891 0.000740856
1.33775 0.000716515
1.34663 0.00070113
1.35548 0.000674037
1.3645 0.000654465
1.37362 0.000650748
1.38289 0.000618865
1.39214 0.000589104
1.40146 0.000580164
1.41076 0.000557839
1.42016 0.000546267
1.42955 0.000534446
