# in Mpc/h Units 
# D1 = 1 
# k P N P(z=0)
0.020944 24205.5 6 24205.5
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0.0296192 19607.9 12 19607.9
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0.036276 15900.5 8 15900.5
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0.0418879 12784.5 6 12784.5
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0.0468321 11228.9 24 11228.9
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0.051302 10603.3 24 10603.3
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0.0592384 9722.19 12 9722.19
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0.0628319 9804.02 30 9804.02
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0.0662306 8380.61 24 8380.61
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0.0694632 8658.28 24 8658.28
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0.072552 8683.57 8 8683.57
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0.0755145 6558.15 24 6558.15
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0.0783651 6513.94 48 6513.94
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0.0837758 8236.16 6 8236.16
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0.0863541 5560.78 48 5560.78
0 0 0 0
0 0 0 0
0 0 0 0
0.0888577 4759.68 36 4759.68
0 0 0 0
0 0 0 0
0 0 0 0
0.0912926 5570.43 24 5570.43
0 0 0 0
0 0 0 0
0 0 0 0
0.0936642 6975.3 24 6975.3
0 0 0 0
0 0 0 0
0 0 0 0
0.0959772 4659.69 48 4659.69
0 0 0 0
0 0 0 0
0.0982358 4719.43 24 4719.43
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0.102604 5071.16 24 5071.16
0 0 0 0
0 0 0 0
0.10472 4291.67 30 4291.67
0 0 0 0
0 0 0 0
0.106794 3939.59 72 3939.59
0 0 0 0
0 0 0 0
0.108828 3602.79 32 3602.79
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0.112787 3944.79 72 3944.79
0 0 0 0
0 0 0 0
0.114715 4230.95 48 4230.95
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0.118477 4273.23 12 4273.23
0 0 0 0
0.120314 4148.31 48 4148.31
0 0 0 0
0.122123 3674 48 3674
0 0 0 0
0.123906 3564.81 48 3564.81
0 0 0 0
0 0 0 0
0.125664 2891.06 30 2891.06
0 0 0 0
0.127397 3224.66 24 3224.66
0 0 0 0
0.129107 2984.4 72 2984.4
0 0 0 0
0 0 0 0
0.132461 2165.95 24 2165.95
0 0 0 0
0.134107 3438.21 96 3438.21
0 0 0 0
0.135732 3214.27 48 3214.27
0 0 0 0
0.137339 2896.66 24 2896.66
0 0 0 0
0.138926 3221.34 24 3221.34
0.140496 2632.07 72 2632.07
0 0 0 0
0.142049 2634.73 48 2634.73
0 0 0 0
0 0 0 0
0.145104 541.974 8 541.974
0 0 0 0
0.146608 2573.28 54 2573.28
0.148096 2485.15 84 2485.15
0 0 0 0
0.14957 2777.98 48 2777.98
0.151029 3281.7 24 3281.7
0 0 0 0
0.152474 2828.3 72 2828.3
0.153906 2653.1 96 2653.1
0 0 0 0
0 0 0 0
0.15673 2090.82 48 2090.82
0.158123 2565.23 48 2565.23
0.159504 2858.4 24 2858.4
0 0 0 0
0.160874 1968.39 72 1968.39
0 0 0 0
0.163577 2882.11 72 2882.11
0 0 0 0
0.164913 1965.47 96 1965.47
0 0 0 0
0.167552 1950.74 6 1950.74
0.168856 1840.05 96 1840.05
0.170149 2497.82 96 2497.82
0.171434 2207.91 24 2207.91
0.172708 2109.93 48 2109.93
0 0 0 0
0.173974 2128.88 96 2128.88
0.17523 2510.31 48 2510.31
0 0 0 0
0.177715 2780.53 36 2780.53
0.178945 1604.98 48 1604.98
0.180167 1942.73 120 1942.73
0.18138 2232.72 56 2232.72
0.182585 1189.69 24 1189.69
0.183782 1605.18 96 1605.18
0.184972 2202.92 48 2202.92
0 0 0 0
0.187328 1754.49 24 1754.49
0.188496 2002.06 102 2002.06
0.190347 1541.47 120 1541.47
0.191954 1925.79 48 1925.79
0.193094 1575.33 48 1575.33
0.194226 1950.6 120 1950.6
0 0 0 0
0.196472 1712.15 24 1712.15
0.197585 1828.23 144 1828.23
0.199006 2004.6 168 2004.6
0 0 0 0
0.201976 1870.63 48 1870.63
0.203059 1403.81 96 1403.81
0.205208 1394.21 24 1394.21
0.206274 2022.47 48 2022.47
0.207335 1591.38 108 1591.38
0.20839 1677.56 72 1677.56
0.210326 1781.17 198 1781.17
0.211524 2351.04 48 2351.04
0.213587 1477.5 72 1477.5
0.214612 1395.69 96 1395.69
0.215631 1589.72 72 1589.72
0.216957 1595.27 104 1595.27
0.218661 1203.79 72 1203.79
0.219662 1894.36 144 1894.36
0 0 0 0
0.223129 1314.11 192 1314.11
0.224599 1338.74 48 1338.74
0.22618 1512.33 192 1512.33
0.22751 1868.43 72 1868.43
0.229429 1538.25 48 1538.25
0.230383 1605.84 78 1605.84
0.231604 1474.49 168 1474.49
0.23416 1191.49 144 1191.49
0.235095 1370.55 144 1370.55
0.236954 1651.51 12 1651.51
0.238108 1557.62 192 1557.62
0.239975 1380.09 168 1380.09
0.241537 1190.72 48 1190.72
