# in Mpc/h Units 
# (k P_nu(k))
# a= 0.268636
# nk = 757
0.020944 740.606
0.0296192 368.571
0.036276 217.112
0.0418879 142.742
0.0468321 103.708
0.051302 80.8556
0.0592384 54.8569
0.0628319 46.4313
0.0662306 38.695
0.0694632 33.6248
0.072552 29.7191
0.0755145 23.8137
0.0783651 20.8144
0.0837758 17.6514
0.0863541 13.9352
0.0888577 12.0736
0.0912926 11.1774
0.0936642 10.6769
0.0959772 8.81668
0.0982358 7.95251
0.102604 7.11328
0.10472 6.13851
0.106794 5.61955
0.108828 5.06501
0.112787 4.80931
0.114715 4.4333
0.118477 4.09709
0.120314 3.94008
0.122123 3.62532
0.123906 3.32025
0.125664 2.98553
0.127397 2.94303
0.129107 2.67671
0.132461 2.14639
0.134107 2.39404
0.135732 2.25678
0.137339 2.12795
0.138926 2.14515
0.140496 1.81789
0.142049 1.71045
0.145104 1.10921
0.146608 1.49794
0.148096 1.44921
0.14957 1.37593
0.151029 1.34241
0.152474 1.31659
0.153906 1.21466
0.15673 1.09688
0.158123 1.04658
0.159504 0.996551
0.160874 0.940183
0.163577 0.973103
0.164913 0.843497
0.167552 0.777796
0.168856 0.748732
0.170149 0.77618
0.171434 0.738892
0.172708 0.703566
0.173974 0.630393
0.17523 0.652888
0.177715 0.712871
0.178945 0.540551
0.180167 0.60141
0.18138 0.612496
0.182585 0.520026
0.183782 0.534854
0.184972 0.531627
0.187328 0.468668
0.188496 0.530134
0.190347 0.444486
0.191954 0.477863
0.193094 0.403898
0.194226 0.415495
0.196472 0.409143
0.197585 0.408878
0.199006 0.408708
0.201976 0.37932
0.203059 0.321458
0.205208 0.309928
0.206274 0.324988
0.207335 0.294082
0.20839 0.315561
0.210326 0.292154
0.211524 0.306526
0.213587 0.23972
0.214612 0.238817
0.215631 0.246822
0.216957 0.234312
0.218661 0.222521
0.219662 0.240658
0.223129 0.19811
0.224599 0.187537
0.22618 0.203399
0.22751 0.210934
0.229429 0.165485
0.230383 0.186767
0.231604 0.180209
0.23416 0.161485
0.235095 0.151395
0.236954 0.167099
0.238108 0.158492
0.239975 0.153361
0.241537 0.137525
0.242444 0.13297
0.244844 0.12886
0.246417 0.121433
0.248401 0.127664
0.249576 0.11173
0.251327 0.103969
0.252777 0.11341
0.254191 0.116237
0.25601 0.113288
0.258214 0.0952668
0.2594 0.0964215
0.26075 0.0786609
0.262904 0.091267
0.265657 0.0877544
0.266722 0.077925
0.268622 0.0791786
0.269844 0.0862829
0.271964 0.0777828
0.273543 0.0756751
0.275842 0.0677588
0.277853 0.0860883
0.279641 0.0694595
0.28148 0.0736694
0.282936 0.0617016
0.285198 0.0670043
0.286404 0.0598719
0.288084 0.0587141
0.291553 0.0533137
0.292736 0.0590325
0.294335 0.0531539
0.296659 0.0483691
0.298323 0.0455853
0.300394 0.0470279
0.302928 0.0440245
0.304588 0.0446586
0.305974 0.0465729
0.308578 0.04164
0.310884 0.0385824
0.312408 0.0360184
0.314799 0.0363419
0.317265 0.038477
0.319597 0.0333987
0.320771 0.0318721
0.3227 0.0332804
0.32574 0.0321613
0.32795 0.0302718
0.330224 0.0299133
0.331726 0.0284829
0.333831 0.0275921
0.336246 0.0260538
0.338319 0.0259208
0.341157 0.025277
0.343593 0.0218421
0.346262 0.0211414
0.347842 0.0204277
0.350326 0.0223118
0.352828 0.018259
0.354442 0.0183598
0.356776 0.0190005
0.359142 0.0180209
0.361681 0.0177429
0.363857 0.0174757
0.366441 0.015636
0.368657 0.0163895
0.371486 0.0168891
0.374587 0.0136901
0.376839 0.0146763
0.379079 0.0147517
0.38178 0.0129493
0.384712 0.0120142
0.386663 0.0112969
0.389313 0.0118621
0.39167 0.0118382
0.394428 0.0115129
0.397811 0.0104149
0.400019 0.0117946
0.402781 0.010728
0.405015 0.0103426
0.40766 0.0103265
0.410865 0.00896198
0.413244 0.00918418
0.416084 0.00849657
0.418986 0.00850323
0.421544 0.00799206
0.424534 0.00785524
0.42751 0.00668991
0.430034 0.00773936
0.432751 0.00725514
0.436344 0.00685054
0.438896 0.00677466
0.44171 0.00627318
0.444585 0.00576249
0.447784 0.0054249
0.45034 0.00533904
0.453413 0.00509762
0.456575 0.00469191
0.459787 0.00494543
0.462622 0.00465865
0.465862 0.00467425
0.468802 0.0043114
0.471915 0.00425526
0.475472 0.00407231
0.478779 0.00414418
0.481919 0.00397252
0.484939 0.00363791
0.488502 0.00362138
0.491034 0.0034894
0.494348 0.00313919
0.497688 0.00313429
0.500527 0.00329233
0.504331 0.00311214
0.507364 0.00295294
0.510774 0.00276463
0.514275 0.00266409
0.517978 0.00257331
0.521294 0.00243938
0.524822 0.0023042
0.527973 0.0022729
0.531698 0.00220198
0.535226 0.00212125
0.539103 0.00209388
0.543 0.00205972
0.546011 0.00189423
0.549827 0.00179892
0.55369 0.00185206
0.557166 0.00169733
0.560475 0.00176522
0.564609 0.00163906
0.56859 0.00162832
0.572441 0.00156513
0.5763 0.00145405
0.580121 0.0013985
0.583625 0.00141045
0.587525 0.00126702
0.591428 0.00125533
0.595301 0.00118268
0.599624 0.00119493
0.603294 0.00116822
0.60771 0.00106518
0.611568 0.00107369
0.615779 0.00103202
0.619303 0.000984315
0.623194 0.000935254
0.627636 0.00091218
0.631826 0.000882372
0.635971 0.000804393
