# in Mpc/h Units 
# (k P_nu(k))
# a= 0.0168179
# nk = 757
0.020944 0.231865
0.0296192 0.0764602
0.036276 0.0361571
0.0418879 0.0208753
0.0468321 0.0136716
0.051302 0.00973315
0.0592384 0.00573544
0.0628319 0.00458996
0.0662306 0.00371951
0.0694632 0.00305339
0.072552 0.00252937
0.0755145 0.00208809
0.0783651 0.00175017
0.0837758 0.00125715
0.0863541 0.00106189
0.0888577 0.000910457
0.0912926 0.00079044
0.0936642 0.000693922
0.0959772 0.000606917
0.0982358 0.000538599
0.102604 0.000436992
0.10472 0.000395027
0.106794 0.000360608
0.108828 0.000329955
0.112787 0.000284679
0.114715 0.000264309
0.118477 0.000230638
0.120314 0.000215953
0.122123 0.000201399
0.123906 0.000187886
0.125664 0.000175399
0.127397 0.000164379
0.129107 0.000153443
0.132461 0.000133349
0.134107 0.000126499
0.135732 0.000118455
0.137339 0.000110903
0.138926 0.000104241
0.140496 9.68543e-05
0.142049 9.07083e-05
0.145104 7.84101e-05
0.146608 7.53117e-05
0.148096 7.09398e-05
0.14957 6.68763e-05
0.151029 6.30741e-05
0.152474 6.00007e-05
0.153906 5.65892e-05
0.15673 5.11803e-05
0.158123 4.84453e-05
0.159504 4.61773e-05
0.160874 4.40717e-05
0.163577 4.07035e-05
0.164913 3.87789e-05
0.167552 3.5524e-05
0.168856 3.45332e-05
0.170149 3.33809e-05
0.171434 3.22411e-05
0.172708 3.10944e-05
0.173974 2.97243e-05
0.17523 2.88865e-05
0.177715 2.74114e-05
0.178945 2.60925e-05
0.180167 2.55645e-05
0.18138 2.48187e-05
0.182585 2.38638e-05
0.183782 2.31609e-05
0.184972 2.23551e-05
0.187328 2.08763e-05
0.188496 2.05354e-05
0.190347 1.92643e-05
0.191954 1.8507e-05
0.193094 1.77158e-05
0.194226 1.72227e-05
0.196472 1.62299e-05
0.197585 1.57253e-05
0.199006 1.51138e-05
0.201976 1.38237e-05
0.203059 1.32399e-05
0.205208 1.24012e-05
0.206274 1.20901e-05
0.207335 1.16648e-05
0.20839 1.13768e-05
0.210326 1.07441e-05
0.211524 1.04233e-05
0.213587 9.69914e-06
0.214612 9.39605e-06
0.215631 9.21967e-06
0.216957 8.83483e-06
0.218661 8.45272e-06
0.219662 8.29427e-06
0.223129 7.53895e-06
0.224599 7.24271e-06
0.22618 7.03975e-06
0.22751 6.84172e-06
0.229429 6.40696e-06
0.230383 6.39663e-06
0.231604 6.21611e-06
0.23416 5.85081e-06
0.235095 5.706e-06
0.236954 5.50215e-06
0.238108 5.39677e-06
0.239975 5.19132e-06
0.241537 4.9897e-06
0.242444 4.86277e-06
0.244844 4.65541e-06
0.246417 4.4906e-06
0.248401 4.32642e-06
0.249576 4.19629e-06
0.251327 4.02628e-06
0.252777 3.90989e-06
0.254191 3.81663e-06
0.25601 3.67655e-06
0.258214 3.44906e-06
0.2594 3.36432e-06
0.26075 3.22336e-06
0.262904 3.11643e-06
0.265657 2.90515e-06
0.266722 2.83762e-06
0.268622 2.7241e-06
0.269844 2.66713e-06
0.271964 2.53392e-06
0.273543 2.44272e-06
0.275842 2.31038e-06
0.277853 2.27415e-06
0.279641 2.14901e-06
0.28148 2.08927e-06
0.282936 1.99861e-06
0.285198 1.92838e-06
0.286404 1.87437e-06
0.288084 1.80348e-06
0.291553 1.68675e-06
0.292736 1.67304e-06
0.294335 1.60446e-06
0.296659 1.52995e-06
0.298323 1.48569e-06
0.300394 1.42999e-06
0.302928 1.36529e-06
0.304588 1.33478e-06
0.305974 1.30084e-06
0.308578 1.24058e-06
0.310884 1.1851e-06
0.312408 1.14747e-06
0.314799 1.10662e-06
0.317265 1.06819e-06
0.319597 1.0115e-06
0.320771 9.84148e-07
0.3227 9.579e-07
0.32574 9.07933e-07
0.32795 8.70461e-07
0.330224 8.35262e-07
0.331726 8.13034e-07
0.333831 7.83197e-07
0.336246 7.46866e-07
0.338319 7.1824e-07
0.341157 6.85375e-07
0.343593 6.53801e-07
0.346262 6.23058e-07
0.347842 6.08315e-07
0.350326 5.88568e-07
0.352828 5.56937e-07
0.354442 5.42324e-07
0.356776 5.25862e-07
0.359142 5.0464e-07
0.361681 4.87139e-07
0.363857 4.72179e-07
0.366441 4.49201e-07
0.368657 4.38964e-07
0.371486 4.21039e-07
0.374587 3.94897e-07
0.376839 3.85564e-07
0.379079 3.74371e-07
0.38178 3.5558e-07
0.384712 3.39388e-07
0.386663 3.28153e-07
0.389313 3.17426e-07
0.39167 3.06779e-07
0.394428 2.94713e-07
0.397811 2.7815e-07
0.400019 2.71269e-07
0.402781 2.60957e-07
0.405015 2.50709e-07
0.40766 2.41373e-07
0.410865 2.29054e-07
0.413244 2.2249e-07
0.416084 2.13169e-07
0.418986 2.06472e-07
0.421544 1.98306e-07
0.424534 1.90224e-07
0.42751 1.80668e-07
0.430034 1.76016e-07
0.432751 1.70214e-07
0.436344 1.62564e-07
0.438896 1.55892e-07
0.44171 1.50142e-07
0.444585 1.4336e-07
0.447784 1.38149e-07
0.45034 1.33189e-07
0.453413 1.27484e-07
0.456575 1.21986e-07
0.459787 1.17943e-07
0.462622 1.12762e-07
0.465862 1.09128e-07
