# in Mpc/h Units 
# (k P_nu(k))
# a= 0.532477
# nk = 757
0.020944 3716.33
0.0296192 2026.57
0.036276 1262.29
0.0418879 855.976
0.0468321 640.078
0.051302 513.833
0.0592384 364.831
0.0628319 315.666
0.0662306 262.595
0.0694632 234.302
0.072552 212.653
0.0755145 164.841
0.0783651 146.899
0.0837758 136.492
0.0863541 101.754
0.0888577 87.5315
0.0912926 84.808
0.0936642 85.8294
0.0959772 66.8389
0.0982358 60.998
0.102604 57.2421
0.10472 47.8556
0.106794 43.5415
0.108828 38.7337
0.112787 38.5639
0.114715 35.7063
0.118477 33.8818
0.120314 32.8017
0.122123 29.6488
0.123906 26.9249
0.125664 23.4046
0.127397 23.9495
0.129107 21.3339
0.132461 15.9279
0.134107 20.1614
0.135732 18.8992
0.137339 17.6854
0.138926 18.6469
0.140496 14.942
0.142049 14.1977
0.145104 6.56649
0.146608 12.7072
0.148096 12.4175
0.14957 12.1213
0.151029 12.2098
0.152474 11.8269
0.153906 10.7581
0.15673 9.37811
0.158123 9.3596
0.159504 9.12387
0.160874 8.12933
0.163577 9.27083
0.164913 7.32197
0.167552 7.00924
0.168856 6.43725
0.170149 7.25975
0.171434 6.71522
0.172708 6.37363
0.173974 5.68145
0.17523 6.15075
0.177715 7.10049
0.178945 4.5357
0.180167 5.41826
0.18138 5.79107
0.182585 4.29643
0.183782 4.69683
0.184972 5.02568
0.187328 4.13334
0.188496 5.0088
0.190347 3.88953
0.191954 4.55226
0.193094 3.6238
0.194226 3.92309
0.196472 3.73454
0.197585 3.8838
0.199006 4.02258
0.201976 3.74226
0.203059 2.86855
0.205208 2.8801
0.206274 3.2607
0.207335 2.77209
0.20839 3.12399
0.210326 2.87925
0.211524 3.26319
0.213587 2.16724
0.214612 2.29355
0.215631 2.46173
0.216957 2.35738
0.218661 2.0223
0.219662 2.5469
0.223129 1.89309
0.224599 1.80773
0.22618 2.08904
0.22751 2.29023
0.229429 1.73706
0.230383 1.91594
0.231604 1.836
0.23416 1.55944
0.235095 1.5413
0.236954 1.83899
0.238108 1.66896
0.239975 1.57617
0.241537 1.34159
0.242444 1.40675
0.244844 1.26154
0.246417 1.21566
0.248401 1.30421
0.249576 1.10681
0.251327 1.01171
0.252777 1.22659
0.254191 1.21805
0.25601 1.1821
0.258214 1.01997
0.2594 0.985784
0.26075 0.726791
0.262904 0.93116
0.265657 0.963149
0.266722 0.75796
0.268622 0.789496
0.269844 0.982758
0.271964 0.86044
0.273543 0.829011
0.275842 0.721047
0.277853 0.948047
0.279641 0.766777
0.28148 0.815262
0.282936 0.672249
0.285198 0.74493
0.286404 0.625003
0.288084 0.651377
0.291553 0.589385
0.292736 0.652302
0.294335 0.599453
0.296659 0.532744
0.298323 0.488052
0.300394 0.547061
0.302928 0.480507
0.304588 0.481268
0.305974 0.524781
0.308578 0.465135
0.310884 0.424797
0.312408 0.394173
