# in Mpc/h Units 
# (k P_nu(k))
# a= 0.542138
# nk = 757
0.020944 2730.98
0.0296192 1302.2
0.036276 741.955
0.0418879 466.408
0.0468321 328.163
0.051302 250.672
0.0592384 163.761
0.0628319 136.986
0.0662306 109.263
0.0694632 95.1668
0.072552 84.5176
0.0755145 62.357
0.0783651 54.4591
0.0837758 50.1684
0.0863541 35.3974
0.0888577 29.5885
0.0912926 28.7233
0.0936642 29.3294
0.0959772 21.6717
0.0982358 19.5209
0.102604 18.0807
0.10472 14.6181
0.106794 13.0295
0.108828 11.3263
0.112787 11.1911
0.114715 10.2586
0.118477 9.58595
0.120314 9.17797
0.122123 8.10659
0.123906 7.24631
0.125664 6.10511
0.127397 6.29945
0.129107 5.49027
0.132461 3.85259
0.134107 5.17138
0.135732 4.7775
0.137339 4.39843
0.138926 4.69841
0.140496 3.62953
0.142049 3.43792
0.145104 1.25607
0.146608 3.02351
0.148096 2.93838
0.14957 2.89466
0.151029 2.9459
0.152474 2.79649
0.153906 2.50718
0.15673 2.1031
0.158123 2.14456
0.159504 2.11002
0.160874 1.79661
0.163577 2.12695
0.164913 1.58845
0.167552 1.53221
0.168856 1.36126
0.170149 1.5982
0.171434 1.44519
0.172708 1.36082
0.173974 1.21367
0.17523 1.33296
0.177715 1.54904
0.178945 0.906373
0.180167 1.11019
0.18138 1.20878
0.182585 0.827442
0.183782 0.93242
0.184972 1.03831
0.187328 0.815431
0.188496 1.00751
0.190347 0.750534
0.191954 0.90632
0.193094 0.703624
0.194226 0.777203
0.196472 0.714094
0.197585 0.754147
0.199006 0.789658
0.201976 0.72471
0.203059 0.528445
0.205208 0.537132
0.206274 0.630968
0.207335 0.518311
0.20839 0.590377
0.210326 0.541716
0.211524 0.635183
0.213587 0.388861
0.214612 0.420291
0.215631 0.457813
0.216957 0.438226
0.218661 0.351836
0.219662 0.478812
0.223129 0.334425
0.224599 0.321038
0.22618 0.376551
0.22751 0.421742
0.229429 0.317976
0.230383 0.340789
0.231604 0.323611
0.23416 0.265351
0.235095 0.271568
0.236954 0.330791
0.238108 0.293249
0.239975 0.270921
0.241537 0.224567
0.242444 0.246963
0.244844 0.209845
0.246417 0.204896
0.248401 0.217927
0.249576 0.185251
0.251327 0.166658
0.252777 0.210033
0.254191 0.201905
0.25601 0.194148
0.258214 0.173232
0.2594 0.160455
0.26075 0.113158
0.262904 0.150019
0.265657 0.158777
0.266722 0.117747
0.268622 0.12321
0.269844 0.162093
0.271964 0.139535
0.273543 0.132716
0.275842 0.114425
0.277853 0.146903
0.279641 0.121154
0.28148 0.127062
0.282936 0.106104
0.285198 0.115279
0.286404 0.0942256
0.288084 0.10044
0.291553 0.0906698
0.292736 0.0987209
0.294335 0.0914544
0.296659 0.0812082
0.298323 0.0733195
0.300394 0.0839567
0.302928 0.0712363
0.304588 0.0698241
0.305974 0.076451
0.308578 0.0685991
0.310884 0.0623199
0.312408 0.0578991
0.314799 0.0606667
0.317265 0.0644231
0.319597 0.0529246
0.320771 0.0500198
0.3227 0.0518382
0.32574 0.0522305
0.32795 0.0507971
0.330224 0.0520469
0.331726 0.0435015
0.333831 0.046621
0.336246 0.0436099
0.338319 0.0463617
0.341157 0.0428789
0.343593 0.034997
0.346262 0.0350018
0.347842 0.0314324
0.350326 0.0365916
0.352828 0.0301492
0.354442 0.0319655
0.356776 0.0317117
0.359142 0.0313128
0.361681 0.0280668
0.363857 0.0274745
0.366441 0.0249681
0.368657 0.0264453
0.371486 0.0271217
0.374587 0.0227043
0.376839 0.0235472
0.379079 0.0229411
0.38178 0.0181558
0.384712 0.0211667
0.386663 0.0183507
0.389313 0.0191949
0.39167 0.0195387
0.394428 0.0194144
0.397811 0.017155
0.400019 0.0201155
0.402781 0.0173065
0.405015 0.0166477
0.40766 0.0173741
0.410865 0.0145365
0.413244 0.0151681
0.416084 0.0134659
0.418986 0.0141242
0.421544 0.0132322
0.424534 0.0127567
0.42751 0.0114698
0.430034 0.0128851
0.432751 0.0120514
0.436344 0.0095324
0.438896 0.011789
0.44171 0.00978412
0.444585 0.00997921
0.447784 0.0095778
0.45034 0.00875684
0.453413 0.00845327
0.456575 0.00765078
0.459787 0.00810636
0.462622 0.00779235
0.465862 0.00782262
0.468802 0.00781451
0.471915 0.00692128
0.475472 0.00657115
0.478779 0.00692854
0.481919 0.006675
0.484939 0.00618968
0.488502 0.00585999
0.491034 0.00572276
0.494348 0.00547166
0.497688 0.0051463
0.500527 0.00554493
0.504331 0.00489553
0.507364 0.00491668
0.510774 0.00479647
0.514275 0.00457354
0.517978 0.00427707
0.521294 0.00427176
0.524822 0.00384568
0.527973 0.00382361
0.531698 0.00378006
0.535226 0.00367722
0.539103 0.00342041
0.543 0.0032594
0.546011 0.00331732
0.549827 0.00308037
0.55369 0.00296863
0.557166 0.00299773
0.560475 0.00294382
0.564609 0.00281271
0.56859 0.00253376
0.572441 0.00249089
0.5763 0.00235683
0.580121 0.00238266
0.583625 0.00227281
0.587525 0.00223582
0.591428 0.00207042
0.595301 0.00205523
0.599624 0.00202399
0.603294 0.00191986
0.60771 0.00178825
0.611568 0.00190598
0.615779 0.00172433
0.619303 0.00168785
0.623194 0.00157828
0.627636 0.00155853
0.631826 0.00151666
0.635971 0.00142223
0.64039 0.00147709
0.644956 0.00133092
0.649302 0.00134553
0.653461 0.00131207
0.657644 0.00123476
0.662026 0.00120278
0.666685 0.00109698
0.670916 0.00115931
0.675462 0.00111536
0.679703 0.00104911
0.684292 0.00103106
0.688927 0.000955721
0.693468 0.000913724
0.698026 0.000871746
0.702952 0.000859045
0.707372 0.00082889
0.712317 0.000826288
0.716936 0.000786422
0.721869 0.000754814
0.726964 0.000719629
0.73163 0.00069473
0.736224 0.000671038
0.74119 0.000640822
0.746118 0.000630066
0.751313 0.000579767
0.756133 0.00060806
0.761156 0.000576221
0.766095 0.000560984
0.771205 0.000538081
0.776456 0.000526174
0.781432 0.000494805
0.786733 0.000476951
0.791574 0.000467154
0.797255 0.000450105
0.802676 0.000424969
0.808005 0.00043109
0.813482 0.000405056
0.818759 0.000410439
0.824173 0.000368307
0.829708 0.000366106
0.834919 0.000363229
0.840568 0.000342498
0.846479 0.000329013
0.851948 0.000315321
0.857592 0.00030358
0.863369 0.000307929
0.869182 0.000285492
0.874831 0.00028075
0.880682 0.000271722
0.886294 0.000265791
0.892352 0.000252023
0.898399 0.000256641
0.904229 0.000232607
0.910231 0.00022805
0.916513 0.000216617
0.922651 0.000209779
0.92895 0.00020701
0.935092 0.000192303
0.940995 0.000187887
0.947406 0.000186079
0.953652 0.000177157
0.960017 0.000168253
0.966595 0.00016928
0.972908 0.000159429
0.979222 0.000153346
0.985855 0.000151782
0.992666 0.00014589
0.998881 0.000139244
1.00551 0.000130701
1.01216 0.000132909
1.01908 0.000129393
1.02599 0.000122282
1.03271 0.00011865
1.03948 0.000115032
1.04641 0.000109897
1.05346 0.00010755
1.06036 0.000103696
1.0676 0.000100431
1.07471 9.75947e-05
1.08175 9.26005e-05
1.08895 9.02233e-05
1.09637 9.0134e-05
1.10369 8.68142e-05
1.11092 8.16545e-05
1.1181 8.07198e-05
1.12573 7.61016e-05
1.1332 7.46656e-05
1.14081 7.38176e-05
1.14829 6.89743e-05
1.15605 6.87901e-05
1.16374 6.51549e-05
1.1717 6.26474e-05
1.17935 5.9737e-05
1.18713 5.79439e-05
1.195 5.60964e-05
1.20281 5.45897e-05
1.21088 5.37443e-05
1.21904 5.18767e-05
1.22715 4.97013e-05
1.23533 4.73059e-05
1.24354 4.63957e-05
1.25174 4.42172e-05
1.26013 4.26801e-05
1.26845 4.21629e-05
1.27706 4.05982e-05
1.28545 3.92675e-05
1.29387 3.79924e-05
1.3027 3.6395e-05
1.31143 3.52814e-05
1.3202 3.43987e-05
1.32891 3.26915e-05
1.33775 3.14514e-05
1.34663 3.08634e-05
1.35548 2.94244e-05
1.3645 2.85527e-05
1.37362 2.83849e-05
1.38289 2.68469e-05
1.39214 2.54554e-05
1.40146 2.50142e-05
1.41076 2.40296e-05
1.42016 2.35197e-05
1.42955 2.30061e-05
1.43897 2.18812e-05
1.44856 2.1078e-05
1.45815 2.02301e-05
1.46783 1.96972e-05
1.47755 1.88517e-05
1.48753 1.82556e-05
1.4975 1.77291e-05
1.50759 1.72267e-05
1.51744 1.68037e-05
1.52762 1.61549e-05
1.53782 1.555e-05
1.54798 1.50219e-05
1.55817 1.48126e-05
1.56867 1.42374e-05
1.579 1.37843e-05
1.58955 1.31676e-05
1.60018 1.26657e-05
1.61084 1.25858e-05
1.62148 1.18063e-05
1.63242 1.154e-05
1.64322 1.11569e-05
1.65411 1.08345e-05
1.66512 1.03738e-05
1.67627 1.0026e-05
1.68736 9.85806e-06
1.69863 9.41125e-06
1.70994 9.0557e-06
1.72135 8.69739e-06
1.73279 8.4928e-06
1.74428 8.15841e-06
1.75588 7.87251e-06
1.76756 7.59927e-06
1.77941 7.40704e-06
1.79124 7.14411e-06
1.80325 6.87997e-06
1.81507 6.72735e-06
1.82722 6.45724e-06
1.83948 6.27556e-06
1.85166 6.00406e-06
1.86408 5.81915e-06
1.87633 5.64389e-06
1.88886 5.46317e-06
1.90144 5.23864e-06
1.914 5.11509e-06
1.92679 4.86782e-06
1.93957 4.73498e-06
1.95256 4.57749e-06
1.96563 4.45488e-06
1.97869 4.28434e-06
1.99179 4.14291e-06
2.00509 3.9726e-06
2.01846 3.88933e-06
2.03193 3.76558e-06
2.04528 3.62072e-06
2.05892 3.48236e-06
2.07279 3.34264e-06
2.0865 3.25613e-06
2.10039 3.11903e-06
2.11443 3.02419e-06
2.12845 2.94913e-06
2.14263 2.82971e-06
2.15695 2.76051e-06
2.17119 2.63801e-06
2.18567 2.55386e-06
2.20036 2.47781e-06
2.21494 2.40191e-06
2.22958 2.28517e-06
2.24445 2.20434e-06
2.25936 2.13884e-06
2.27439 2.07164e-06
2.28969 2.00121e-06
2.30493 1.92829e-06
2.32027 1.87091e-06
2.33573 1.7978e-06
2.35122 1.72616e-06
2.3669 1.67818e-06
2.38266 1.62059e-06
2.39847 1.55811e-06
2.41442 1.51817e-06
2.43055 1.45013e-06
