# in Mpc/h Units 
# D1 = 0.6084 
# k P N P(z=0)
0.020944 8801.27 6 23777.5
0.0296192 7039.78 12 19018.7
0.036276 5732.06 8 15485.7
0.0418879 4710.45 6 12725.8
0.0468321 4179.64 24 11291.7
0.051302 3928.87 24 10614.3
0.0592384 3613.96 12 9763.48
0.0628319 3527.89 30 9530.96
0.0662306 3160.42 24 8538.19
0.0694632 3156.44 24 8527.44
0.072552 3165.37 8 8551.56
0.0755145 2524.04 24 6818.96
0.0783651 2459.95 48 6645.79
0.0837758 2847.15 6 7691.88
0.0863541 2106.58 48 5691.15
0.0888577 1889.15 36 5103.74
0.0912926 2034.88 24 5497.43
0.0936642 2305.81 24 6229.39
0.0959772 1761.37 48 4758.53
0.0982358 1712.79 24 4627.29
0.102604 1826.74 24 4935.14
0.10472 1554.43 30 4199.46
0.106794 1462.79 72 3951.86
0.108828 1341.62 32 3624.52
0.112787 1491.86 72 4030.4
0.114715 1455.19 48 3931.35
0.118477 1506.93 12 4071.14
0.120314 1510.4 48 4080.51
0.122123 1388.19 48 3750.33
0.123906 1300.8 48 3514.25
0.125664 1133.08 30 3061.12
0.127397 1233.41 24 3332.18
0.129107 1118.76 72 3022.44
0.132461 839.712 24 2268.57
0.134107 1207.72 96 3262.78
0.135732 1155.91 48 3122.82
0.137339 1099.63 24 2970.76
0.138926 1228.02 24 3317.62
0.140496 978.807 72 2644.35
0.142049 964.783 48 2606.46
0.145104 343.61 8 928.298
0.146608 943.174 54 2548.08
0.148096 945.936 84 2555.54
0.14957 972.472 48 2627.23
0.151029 1032.22 24 2788.64
0.152474 1000.26 72 2702.29
0.153906 924.659 96 2498.06
0.15673 815.162 48 2202.24
0.158123 868.705 48 2346.89
0.159504 888.064 24 2399.2
0.160874 763.26 72 2062.03
0.163577 971.426 72 2624.41
0.164913 735.611 96 1987.33
0.167552 752.194 6 2032.13
0.168856 683.455 96 1846.42
0.170149 833.776 96 2252.53
0.171434 769.814 24 2079.73
0.172708 743.481 48 2008.59
0.173974 685.468 96 1851.86
0.17523 773.565 48 2089.86
0.177715 939.976 36 2539.44
0.178945 558.339 48 1508.41
0.180167 700.455 120 1892.35
0.18138 783.432 56 2116.52
0.182585 540.187 24 1459.37
0.183782 628.34 96 1697.53
0.184972 723.569 48 1954.8
0.187328 591.66 24 1598.43
0.188496 744.148 102 2010.39
0.190347 573.523 120 1549.43
0.191954 714.107 48 1929.23
0.193094 567.909 48 1534.26
0.194226 642.057 120 1734.58
0.196472 610.77 24 1650.06
0.197585 658.607 144 1779.29
0.199006 707.8 168 1912.19
0.201976 683.599 48 1846.81
0.203059 507.89 96 1372.12
0.205208 536.235 24 1448.69
0.206274 644.815 48 1742.03
0.207335 538.579 108 1455.03
0.20839 622.301 72 1681.21
0.210326 592.051 198 1599.49
0.211524 710.48 48 1919.43
0.213587 450.719 72 1217.66
0.214612 493.589 96 1333.48
0.215631 547.332 72 1478.67
0.216957 535.434 104 1446.53
0.218661 440.896 72 1191.13
0.219662 611.549 144 1652.16
0.223129 451.64 192 1220.15
0.224599 444.877 48 1201.88
0.22618 533.263 192 1440.66
0.22751 610.226 72 1648.59
0.229429 475.736 48 1285.25
0.230383 516.495 78 1395.36
0.231604 499.619 168 1349.77
0.23416 426.574 144 1152.43
0.235095 443.529 144 1198.24
0.236954 553.878 12 1496.36
0.238108 500.584 192 1352.38
0.239975 475.622 168 1284.94
0.241537 404.565 48 1092.97
0.242444 450.931 168 1218.24
0.244844 397.635 144 1074.25
0.246417 397.41 168 1073.64
0.248401 434.263 144 1173.21
0.249576 377.465 48 1019.76
0.251327 348.158 30 940.584
0.252777 445.844 288 1204.49
0.254191 437.304 80 1181.42
0.25601 431.658 288 1166.17
0.258214 398.18 72 1075.72
0.2594 375.244 240 1013.76
0.26075 270.96 96 732.025
0.262904 368.796 168 996.34
0.265657 403.758 216 1090.79
0.266722 305.693 132 825.862
0.268622 328.243 192 886.783
0.269844 435.607 120 1176.84
0.271964 386.52 126 1044.22
0.273543 375.77 288 1015.18
0.275842 334.876 312 904.701
0.277853 440.92 24 1191.19
0.279641 372.307 264 1005.83
0.28148 400.197 192 1081.17
0.282936 340.7 192 920.436
0.285198 381.104 336 1029.59
