# in Mpc/h Units 
# (k P_nu(k))
# a= 0.572184
# nk = 757
0.020944 3073.97
0.0296192 1478.4
0.036276 846.828
0.0418879 533.95
0.0468321 376.76
0.051302 288.638
0.0592384 189.394
0.0628319 158.828
0.0662306 126.639
0.0694632 110.616
0.072552 98.4567
0.0755145 72.4273
0.0783651 63.3856
0.0837758 58.8929
0.0863541 41.3286
0.0888577 34.5057
0.0912926 33.6687
0.0936642 34.5928
0.0959772 25.3938
0.0982358 22.9172
0.102604 21.308
0.10472 17.1898
0.106794 15.3095
0.108828 13.2973
0.112787 13.1818
0.114715 12.1119
0.118477 11.3369
0.120314 10.8527
0.122123 9.56672
0.123906 8.55346
0.125664 7.17969
0.127397 7.43544
0.129107 6.47215
0.132461 4.51225
0.134107 6.13165
0.135732 5.65825
0.137339 5.1998
0.138926 5.57456
0.140496 4.29157
0.142049 4.07146
0.145104 1.41995
0.146608 3.58574
0.148096 3.48368
0.14957 3.4477
0.151029 3.52578
0.152474 3.33178
0.153906 2.98514
0.15673 2.48923
0.158123 2.55813
0.159504 2.5291
0.160874 2.13067
0.163577 2.55034
0.164913 1.88569
0.167552 1.8257
0.168856 1.61501
0.170149 1.91513
0.171434 1.7253
0.172708 1.62435
0.173974 1.45496
0.17523 1.60347
0.177715 1.86422
0.178945 1.07625
0.180167 1.32322
0.18138 1.44749
0.182585 0.974075
0.183782 1.10742
0.184972 1.24714
0.187328 0.973204
0.188496 1.20375
0.190347 0.892565
0.191954 1.08414
0.193094 0.840828
0.194226 0.933556
0.196472 0.851711
0.197585 0.902609
0.199006 0.947893
0.201976 0.86908
0.203059 0.629056
0.205208 0.641724
0.206274 0.761504
0.207335 0.621779
0.20839 0.708183
0.210326 0.651706
0.211524 0.770842
0.213587 0.46618
0.214612 0.504681
0.215631 0.551965
0.216957 0.528776
0.218661 0.418649
0.219662 0.580172
0.223129 0.401096
0.224599 0.386593
0.22618 0.453998
0.22751 0.511494
0.229429 0.386959
0.230383 0.411558
0.231604 0.390171
0.23416 0.318052
0.235095 0.329029
0.236954 0.402032
0.238108 0.355293
0.239975 0.326778
0.241537 0.269964
0.242444 0.300953
0.244844 0.252785
0.246417 0.248129
0.248401 0.262989
0.249576 0.225306
0.251327 0.201885
0.252777 0.256314
0.254191 0.244082
0.25601 0.234422
0.258214 0.212654
0.2594 0.194436
0.26075 0.136012
0.262904 0.181932
0.265657 0.193571
0.266722 0.141683
0.268622 0.148728
0.269844 0.197962
0.271964 0.170063
0.273543 0.161236
0.275842 0.139462
0.277853 0.176784
0.279641 0.147553
0.28148 0.15412
0.282936 0.129918
0.285198 0.139934
0.286404 0.113989
0.288084 0.122141
0.291553 0.110606
0.292736 0.119674
0.294335 0.111201
0.296659 0.0993972
0.298323 0.0895359
0.300394 0.102865
0.302928 0.0866866
0.304588 0.0843247
0.305974 0.0922127
0.308578 0.0836512
0.310884 0.0761231
0.312408 0.071008
0.314799 0.0744233
0.317265 0.0786036
0.319597 0.0647446
0.320771 0.060887
0.3227 0.0630912
0.32574 0.0637139
0.32795 0.0623712
0.330224 0.0636468
0.331726 0.0528363
0.333831 0.0571879
0.336246 0.0535886
0.338319 0.0569347
0.341157 0.0526435
