# in Mpc/h Units 
# (k P_nu(k))
# a= 0.463388
# nk = 757
0.020944 2765.61
0.0296192 1471.07
0.036276 907.331
0.0418879 611.932
0.0468321 455.296
0.051302 363.473
0.0592384 255.82
0.0628319 220.303
0.0662306 183.451
0.0694632 162.753
0.072552 146.934
0.0755145 114.759
0.0783651 101.843
0.0837758 92.7897
0.0863541 70.0719
0.0888577 60.4095
0.0912926 57.9172
0.0936642 57.8501
0.0959772 45.6846
0.0982358 41.556
0.102604 38.6276
0.10472 32.4975
0.106794 29.6181
0.108828 26.4146
0.112787 26.0576
0.114715 24.067
0.118477 22.7238
0.120314 21.9856
0.122123 19.9548
0.123906 18.1394
0.125664 15.8908
0.127397 16.1272
0.129107 14.4261
0.132461 10.9356
0.134107 13.4651
0.135732 12.6448
0.137339 11.8618
0.138926 12.3962
0.140496 10.0385
0.142049 9.51242
0.145104 4.78961
0.146608 8.47842
0.148096 8.27617
0.14957 8.01504
0.151029 8.00443
0.152474 7.79909
0.153906 7.11174
0.15673 6.26323
0.158123 6.16839
0.159504 5.96941
0.160874 5.41049
0.163577 6.03058
0.164913 4.86891
0.167552 4.61929
0.168856 4.2875
0.170149 4.73678
0.171434 4.41475
0.172708 4.19106
0.173974 3.72346
0.17523 3.99465
0.177715 4.57752
0.178945 3.02856
0.180167 3.57135
0.18138 3.77444
0.182585 2.89629
0.183782 3.116
0.184972 3.26801
0.187328 2.72945
0.188496 3.27348
0.190347 2.57965
0.191954 2.9678
0.193094 2.38387
0.194226 2.55115
0.196472 2.45645
0.197585 2.53207
0.199006 2.60278
0.201976 2.42245
0.203059 1.89618
0.205208 1.88547
0.206274 2.09397
0.207335 1.80531
0.20839 2.02012
0.210326 1.85933
0.211524 2.069
0.213587 1.42177
0.214612 1.48802
0.215631 1.58283
0.216957 1.51262
0.218661 1.33413
0.219662 1.61768
0.223129 1.23075
0.224599 1.16909
0.22618 1.33807
0.22751 1.44863
0.229429 1.09861
0.230383 1.22647
0.231604 1.17747
0.23416 1.01308
0.235095 0.983522
0.236954 1.15748
0.238108 1.06062
0.239975 1.00894
0.241537 0.868115
0.242444 0.888136
0.244844 0.814485
0.246417 0.778032
0.248401 0.835309
0.249576 0.707759
0.251327 0.650228
0.252777 0.770962
0.254191 0.775964
0.25601 0.754578
0.258214 0.638665
0.2594 0.628913
0.26075 0.47333
0.262904 0.594313
0.265657 0.604758
0.266722 0.489748
0.268622 0.507564
0.269844 0.612766
0.271964 0.539521
0.273543 0.52211
0.275842 0.454864
0.277853 0.602291
0.279641 0.481924
0.28148 0.514313
0.282936 0.421126
0.285198 0.469319
0.286404 0.398493
0.288084 0.409544
0.291553 0.369473
0.292736 0.41131
0.294335 0.375821
0.296659 0.333447
0.298323 0.307182
0.300394 0.339221
0.302928 0.302469
0.304588 0.305492
0.305974 0.331472
0.308578 0.291297
0.310884 0.266268
0.312408 0.246534
0.314799 0.255657
0.317265 0.276176
0.319597 0.230004
0.320771 0.220814
0.3227 0.230804
0.32574 0.228759
0.32795 0.217924
0.330224 0.223296
0.331726 0.198236
0.333831 0.200913
0.336246 0.189172
0.338319 0.197368
0.341157 0.187275
0.343593 0.153988
0.346262 0.152888
0.347842 0.141939
0.350326 0.164397
0.352828 0.132155
0.354442 0.137556
0.356776 0.142044
0.359142 0.137865
0.361681 0.129568
0.363857 0.127436
0.366441 0.11434
0.368657 0.121678
0.371486 0.12777
0.374587 0.103304
0.376839 0.109676
0.379079 0.109255
0.38178 0.0903896
0.384712 0.0935789
0.386663 0.08477
0.389313 0.0891248
0.39167 0.0911985
0.394428 0.0891182
0.397811 0.0794804
0.400019 0.0946676
0.402781 0.0826689
0.405015 0.0804237
0.40766 0.0830993
0.410865 0.0699851
0.413244 0.0730085
0.416084 0.0653713
0.418986 0.0667775
0.421544 0.0625914
0.424534 0.0617144
0.42751 0.0530835
0.430034 0.064329
0.432751 0.058494
0.436344 0.0494987
0.438896 0.0572213
0.44171 0.049406
0.444585 0.0478279
0.447784 0.0450171
0.45034 0.0431153
0.453413 0.0415762
0.456575 0.0377363
0.459787 0.0395821
0.462622 0.0382762
0.465862 0.0385853
0.468802 0.0370223
0.471915 0.0345107
0.475472 0.033137
0.478779 0.0349204
0.481919 0.0333294
0.484939 0.0307806
0.488502 0.0299796
0.491034 0.0290584
0.494348 0.0266773
0.497688 0.0258629
0.500527 0.0279713
0.504331 0.025727
0.507364 0.0253188
0.510774 0.0236869
0.514275 0.0229775
0.517978 0.0217526
0.521294 0.0213382
0.524822 0.0195187
0.527973 0.0196022
0.531698 0.0193696
0.535226 0.0186533
0.539103 0.0180149
0.543 0.0173893
0.546011 0.0168544
0.549827 0.01588
0.55369 0.0158636
0.557166 0.0153466
0.560475 0.0155203
0.564609 0.0147756
0.56859 0.0138888
0.572441 0.0134435
0.5763 0.0126265
0.580121 0.0127419
0.583625 0.0122303
0.587525 0.0115831
0.591428 0.0111224
0.595301 0.0108604
0.599624 0.0110046
0.603294 0.0105032
0.60771 0.00961927
0.611568 0.0101114
0.615779 0.00953397
0.619303 0.00922177
0.623194 0.00853498
0.627636 0.00854213
0.631826 0.00815011
0.635971 0.0077035
0.64039 0.008121
0.644956 0.00754059
0.649302 0.00744032
0.653461 0.00719104
0.657644 0.00676056
0.662026 0.00655256
0.666685 0.00610074
0.670916 0.00618517
0.675462 0.00590383
0.679703 0.00593113
0.684292 0.00570155
0.688927 0.00544221
0.693468 0.00525092
0.698026 0.00488055
0.702952 0.00486768
0.707372 0.00464938
0.712317 0.00462383
0.716936 0.0042614
0.721869 0.00430156
0.726964 0.00409528
0.73163 0.00383024
0.736224 0.00372067
0.74119 0.0037274
0.746118 0.0035725
0.751313 0.00331787
0.756133 0.00344704
0.761156 0.00331276
0.766095 0.00321414
0.771205 0.0030308
0.776456 0.00305363
0.781432 0.00277592
0.786733 0.00270523
0.791574 0.00270688
0.797255 0.002591
0.802676 0.00244369
0.808005 0.00249274
