# in Mpc/h Units 
# D1 = 0.71459 
# k P N P(z=0)
0.020944 12223 6 23936.6
0.0296192 9795.34 12 19182.5
0.036276 7971.03 8 15609.9
0.0418879 6506.09 6 12741.1
0.0468321 5757.87 24 11275.8
0.051302 5422.36 24 10618.8
0.0592384 4988.03 12 9768.21
0.0628319 4904.82 30 9605.27
0.0662306 4338.94 24 8497.09
0.0694632 4374.52 24 8566.76
0.072552 4397.92 8 8612.58
0.0755145 3437.47 24 6731.7
0.0783651 3370.59 48 6600.73
0.0837758 4024.8 6 7881.88
0.0863541 2887.47 48 5654.62
0.0888577 2557.46 36 5008.36
0.0912926 2822.84 24 5528.05
0.0936642 3293.88 24 6450.5
0.0959772 2419.46 48 4738.1
0.0982358 2374.71 24 4650.47
0.102604 2553.88 24 5001.34
0.10472 2154.77 30 4219.76
0.106794 2012.71 72 3941.55
0.108828 1838.66 32 3600.71
0.112787 2053.86 72 4022.15
0.114715 2038.49 48 3992.05
0.118477 2108.75 12 4129.63
0.120314 2102.32 48 4117.03
0.122123 1910.18 48 3740.78
0.123906 1796.45 48 3518.04
0.125664 1533.25 30 3002.62
0.127397 1692.2 24 3313.89
0.129107 1530.13 72 2996.5
0.132461 1119.38 24 2192.13
0.134107 1688.25 96 3306.16
0.135732 1603.79 48 3140.75
0.137339 1506.57 24 2950.37
0.138926 1700.42 24 3329.99
0.140496 1343.69 72 2631.38
0.142049 1332.58 48 2609.63
0.145104 380.894 8 745.917
0.146608 1304.27 54 2554.19
0.148096 1299.87 84 2545.58
0.14957 1366.63 48 2676.31
0.151029 1488.03 24 2914.05
0.152474 1402.29 72 2746.15
0.153906 1294.6 96 2535.26
0.15673 1105.24 48 2164.43
0.158123 1224.17 48 2397.33
0.159504 1282.27 24 2511.1
0.160874 1040.93 72 2038.49
0.163577 1388.91 72 2719.94
0.164913 1008.23 96 1974.45
0.167552 1039.55 6 2035.78
0.168856 934.215 96 1829.5
0.170149 1187.34 96 2325.21
0.171434 1077.92 24 2110.92
0.172708 1039.85 48 2036.38
0.173974 981.166 96 1921.45
0.17523 1121.38 48 2196.03
0.177715 1350.35 36 2644.44
0.178945 767.253 48 1502.54
0.180167 969.67 120 1898.94
0.18138 1102.84 56 2159.73
0.182585 704.039 24 1378.74
0.183782 853.856 96 1672.13
0.184972 1033.63 48 2024.2
0.187328 826.365 24 1618.3
0.188496 1031.76 102 2020.52
0.190347 784.039 120 1535.41
0.191954 992.606 48 1943.85
0.193094 790.13 48 1547.34
0.194226 913.994 120 1789.9
0.196472 843.227 24 1651.32
0.197585 918.154 144 1798.05
0.199006 995.774 168 1950.06
0.201976 955.076 48 1870.36
0.203059 694.119 96 1359.31
0.205208 737.913 24 1445.08
0.206274 929.177 48 1819.64
0.207335 757.753 108 1483.93
0.20839 867.414 72 1698.68
0.210326 840.726 198 1646.42
0.211524 1044.68 48 2045.83
0.213587 637.816 72 1249.05
0.214612 693.249 96 1357.61
0.215631 779.953 72 1527.41
0.216957 764.922 104 1497.97
0.218661 597.599 72 1170.3
0.219662 888.103 144 1739.2
0.223129 630.591 192 1234.91
0.224599 631.67 48 1237.02
0.22618 755.637 192 1479.79
0.22751 885.859 72 1734.81
0.229429 700.835 48 1372.47
0.230383 739.811 78 1448.8
0.231604 708.863 168 1388.19
0.23416 590.91 144 1157.2
0.235095 641.641 144 1256.55
0.236954 805.986 12 1578.39
0.238108 722.998 192 1415.87
0.239975 673.271 168 1318.49
0.241537 567.504 48 1111.36
0.242444 667.214 168 1306.63
0.244844 563.169 144 1102.87
0.246417 573.344 168 1122.8
0.248401 615.42 144 1205.2
0.249576 558.476 48 1093.68
0.251327 503.51 30 986.04
0.252777 660.109 288 1292.71
0.254191 621.796 80 1217.68
0.25601 611.281 288 1197.09
0.258214 606.125 72 1186.99
0.2594 541.093 240 1059.64
0.26075 378.341 96 740.916
0.262904 534.052 168 1045.85
0.265657 593.078 216 1161.44
0.266722 426.796 132 835.809
0.268622 465.588 192 911.776
0.269844 642.557 120 1258.34
