# in Mpc/h Units 
# D1 = 0.63595 
# k P N P(z=0)
0.020944 9632.35 6 23817
0.0296192 7708.69 12 19060.5
0.036276 6276.75 8 15519.9
0.0418879 5148.06 6 12729.1
0.0468321 4564.55 24 11286.3
0.051302 4293.15 24 10615.3
0.0592384 3949.55 12 9765.67
0.0628319 3862.35 30 9550.06
0.0662306 3448.42 24 8526.57
0.0694632 3452.85 24 8537.52
0.072552 3466.22 8 8570.6
0.0755145 2747.78 24 6794.17
0.0783651 2682.6 48 6633
0.0837758 3132.61 6 7745.7
0.0863541 2297.68 48 5681.24
0.0888577 2053.87 36 5078.4
0.0912926 2227 24 5506.48
0.0936642 2543.55 24 6289.2
0.0959772 1922.63 48 4753.91
0.0982358 1873.7 24 4632.92
0.102604 2003.79 24 4954.57
0.10472 1700.53 30 4204.74
0.106794 1596.89 72 3948.48
0.108828 1462.76 32 3616.84
0.112787 1629.61 72 4029.39
0.114715 1595.79 48 3945.76
0.118477 1652.84 12 4086.81
0.120314 1654.8 48 4091.66
0.122123 1516.18 48 3748.92
0.123906 1421.45 48 3514.68
0.125664 1231.53 30 3045.08
0.127397 1345.84 24 3327.73
0.129107 1219.14 72 3014.45
0.132461 908.013 24 2245.16
0.134107 1323.93 96 3273.56
0.135732 1264.72 48 3127.14
0.137339 1199.39 24 2965.63
0.138926 1344.09 24 3323.4
0.140496 1067.75 72 2640.12
0.142049 1054.2 48 2606.62
0.145104 353.897 8 875.047
0.146608 1031.1 54 2549.5
0.148096 1032.77 84 2553.62
0.14957 1067.95 48 2640.63
0.151029 1140.63 24 2820.32
0.152474 1097.84 72 2714.52
0.153906 1014.24 96 2507.81
0.15673 886.807 48 2192.72
0.158123 954.414 48 2359.89
0.159504 981.425 24 2426.68
0.160874 831.692 72 2056.45
0.163577 1072.1 72 2650.89
0.164913 802.372 96 1983.95
0.167552 822.76 6 2034.36
0.168856 744.675 96 1841.29
0.170149 918.83 96 2271.9
0.171434 844.435 24 2087.95
0.172708 815.243 48 2015.77
0.173974 755.839 96 1868.89
0.17523 855.988 48 2116.52
0.177715 1039.07 36 2569.22
0.178945 608.563 48 1504.73
0.180167 765.95 120 1893.89
0.18138 860.865 56 2128.58
0.182585 581.708 24 1438.33
0.183782 683.799 96 1690.76
0.184972 797.803 48 1972.65
0.187328 647.793 24 1601.74
0.188496 814.61 102 2014.21
0.190347 624.82 120 1544.93
0.191954 782.367 48 1934.48
0.193094 621.819 48 1537.51
0.194226 707.112 120 1748.41
0.196472 667.136 24 1649.56
0.197585 721.777 144 1784.67
0.199006 777.948 168 1923.56
0.201976 750.151 48 1854.83
0.203059 553.152 96 1367.73
0.205208 585.825 24 1448.51
0.206274 712.724 48 1762.28
