# in Mpc/h Units 
# (k P_nu(k))
# a= 0.83333
# nk = 757
0.020944 6261.6
0.0296192 3174.5
0.036276 1879.19
0.0418879 1207.16
0.0468321 867.122
0.051302 676.896
0.0592384 456.79
0.0628319 389.919
0.0662306 309.93
0.0694632 276.023
0.072552 248.986
0.0755145 179.921
0.0783651 159.704
0.0837758 156.663
0.0863541 106.273
0.0888577 87.9496
0.0912926 88.8789
0.0936642 95.2254
0.0959772 66.8725
0.0982358 61.2631
0.102604 58.2274
0.10472 46.5143
0.106794 41.2017
0.108828 35.6839
0.112787 35.9459
0.114715 33.808
0.118477 31.8698
0.120314 30.4035
0.122123 26.4586
0.123906 23.8071
0.125664 19.4893
0.127397 20.6304
0.129107 17.9057
0.132461 12.0789
0.134107 17.623
0.135732 16.1342
0.137339 14.606
0.138926 15.9378
0.140496 12.1301
0.142049 11.6337
0.145104 2.97312
0.146608 10.328
0.148096 9.96528
0.14957 10.2034
0.151029 10.8426
0.152474 9.86257
0.153906 8.83355
0.15673 7.05585
0.158123 7.68346
0.159504 7.8856
0.160874 6.11789
0.163577 7.86912
0.164913 5.47868
0.167552 5.37996
0.168856 4.69336
0.170149 5.92122
0.171434 5.20988
0.172708 4.90423
0.173974 4.56011
0.17523 5.12783
0.177715 5.87637
0.178945 3.196
0.180167 3.9646
0.18138 4.4477
0.182585 2.66357
0.183782 3.23365
0.184972 3.93858
0.187328 2.98555
0.188496 3.63424
0.190347 2.65128
0.191954 3.29407
0.193094 2.571
0.194226 2.9619
0.196472 2.58315
0.197585 2.77299
0.199006 2.95337
0.201976 2.68197
0.203059 1.89135
0.205208 1.94071
0.206274 2.48524
0.207335 1.96084
0.20839 2.18636
0.210326 2.08635
0.211524 2.60337
0.213587 1.50662
0.214612 1.591
0.215631 1.7785
0.216957 1.714
0.218661 1.25884
0.219662 1.93
0.223129 1.26552
0.224599 1.25437
0.22618 1.45707
0.22751 1.70759
0.229429 1.32809
0.230383 1.35749
0.231604 1.26468
0.23416 0.996876
0.235095 1.10397
0.236954 1.34895
0.238108 1.19074
0.239975 1.06031
0.241537 0.870457
0.242444 1.05449
0.244844 0.832895
0.246417 0.8399
0.248401 0.862154
0.249576 0.806228
0.251327 0.690902
0.252777 0.903241
0.254191 0.805319
0.25601 0.769199
0.258214 0.793653
0.2594 0.665146
0.26075 0.443501
0.262904 0.629295
0.265657 0.67943
0.266722 0.461457
0.268622 0.500535
0.269844 0.698646
0.271964 0.592199
0.273543 0.547927
0.275842 0.496057
0.277853 0.552368
0.279641 0.520292
0.28148 0.523623
0.282936 0.479728
0.285198 0.479575
0.286404 0.387447
0.288084 0.425315
0.291553 0.392493
0.292736 0.400133
0.294335 0.381793
0.296659 0.368401
0.298323 0.325543
0.300394 0.375992
0.302928 0.304573
0.304588 0.277137
0.305974 0.294854
0.308578 0.297516
0.310884 0.277519
0.312408 0.270191
0.314799 0.278239
0.317265 0.281908
0.319597 0.239392
0.320771 0.216995
0.3227 0.225839
0.32574 0.226576
0.32795 0.234252
0.330224 0.226356
0.331726 0.18616
0.333831 0.20646
