# in Mpc/h Units 
# (k P_nu(k))
# a= 0.457552
# nk = 757
0.020944 2688.43
0.0296192 1427.67
0.036276 879.695
0.0418879 592.98
0.0468321 440.971
0.051302 351.849
0.0592384 247.435
0.0628319 212.99
0.0662306 177.375
0.0694632 157.28
0.072552 141.925
0.0755145 110.921
0.0783651 98.3992
0.0837758 89.4931
0.0863541 67.6603
0.0888577 58.3411
0.0912926 55.8817
0.0936642 55.7513
0.0959772 44.0814
0.0982358 40.087
0.102604 37.2288
0.10472 31.3392
0.106794 28.5664
0.108828 25.4829
0.112787 25.1169
0.114715 23.1939
0.118477 21.889
0.120314 21.1762
0.122123 19.2274
0.123906 17.4802
0.125664 15.3241
0.127397 15.5403
0.129107 13.9065
0.132461 10.5568
0.134107 12.9657
0.135732 12.1776
0.137339 11.426
0.138926 11.9304
0.140496 9.67114
0.142049 9.16221
0.145104 4.64751
0.146608 8.1631
0.148096 7.96729
0.14957 7.71078
0.151029 7.69505
0.152474 7.50089
0.153906 6.84155
0.15673 6.03039
0.158123 5.93259
0.159504 5.73769
0.160874 5.20782
0.163577 5.79295
0.164913 4.68614
0.167552 4.4422
0.168856 4.12733
0.170149 4.55155
0.171434 4.24483
0.172708 4.02997
0.173974 3.5797
0.17523 3.83718
0.177715 4.39336
0.178945 2.91639
0.180167 3.43471
0.18138 3.62645
0.182585 2.79082
0.183782 2.99847
0.184972 3.13933
0.187328 2.62572
0.188496 3.14558
0.190347 2.48236
0.191954 2.85127
0.193094 2.29241
0.194226 2.45076
0.196472 2.36204
0.197585 2.43274
0.199006 2.4989
0.201976 2.3258
0.203059 1.82407
0.205208 1.81219
0.206274 2.00924
0.207335 1.73447
0.20839 1.93937
0.210326 1.78493
0.211524 1.98298
0.213587 1.36705
0.214612 1.4291
0.215631 1.51895
0.216957 1.45129
0.218661 1.28312
0.219662 1.55062
0.223129 1.18223
0.224599 1.12259
0.22618 1.28352
0.22751 1.38799
0.229429 1.05281
0.230383 1.17645
0.231604 1.12963
0.23416 0.973026
0.235095 0.943249
0.236954 1.10857
0.238108 1.01673
0.239975 0.967788
0.241537 0.833545
0.242444 0.851013
0.244844 0.781938
0.246417 0.74642
0.248401 0.801297
0.249576 0.679039
0.251327 0.62409
0.252777 0.738433
0.254191 0.744004
0.25601 0.7236
0.258214 0.611629
0.2594 0.603175
0.26075 0.454824
0.262904 0.570013
0.265657 0.579152
0.266722 0.470211
0.268622 0.487104
0.269844 0.586423
0.271964 0.516605
0.273543 0.500092
0.275842 0.43583
0.277853 0.577211
0.279641 0.461543
0.28148 0.492676
0.282936 0.403275
0.285198 0.449519
0.286404 0.382136
0.288084 0.39222
0.291553 0.353784
0.292736 0.393992
0.294335 0.359803
0.296659 0.319275
0.298323 0.294283
0.300394 0.324484
0.302928 0.289726
