# in Mpc/h Units 
# (k P_nu(k))
# a= 0.567063
# nk = 757
0.020944 3014.7
0.0296192 1447.84
0.036276 828.599
0.0418879 522.195
0.0468321 368.291
0.051302 282.013
0.0592384 184.913
0.0628319 155.004
0.0662306 123.598
0.0694632 107.908
0.072552 96.0116
0.0755145 70.6631
0.0783651 61.8201
0.0837758 57.3571
0.0863541 40.2869
0.0888577 33.6427
0.0912926 32.7986
0.0936642 33.664
0.0959772 24.7391
0.0982358 22.3191
0.102604 20.7389
0.10472 16.7365
0.106794 14.9078
0.108828 12.9501
0.112787 12.8308
0.114715 11.7845
0.118477 11.0274
0.120314 10.5568
0.122123 9.30899
0.123906 8.32262
0.125664 6.99025
0.127397 7.23486
0.129107 6.29881
0.132461 4.39605
0.134107 5.96167
0.135732 5.50245
0.137339 5.05819
0.138926 5.41956
0.140496 4.17452
0.142049 3.95935
0.145104 1.39166
0.146608 3.48621
0.148096 3.3872
0.14957 3.34961
0.151029 3.42265
0.152474 3.23685
0.153906 2.90037
0.15673 2.42097
0.158123 2.4847
0.159504 2.4545
0.160874 2.07156
0.163577 2.47504
0.164913 1.83305
0.167552 1.77367
0.168856 1.57006
0.170149 1.85875
0.171434 1.67555
0.172708 1.57755
0.173974 1.41198
0.17523 1.55523
0.177715 1.80808
0.178945 1.04611
0.180167 1.28541
0.18138 1.40505
0.182585 0.948219
0.183782 1.07642
0.184972 1.20993
0.187328 0.945146
0.188496 1.16891
0.190347 0.867366
0.191954 1.05255
0.193094 0.816432
0.194226 0.905689
0.196472 0.827265
0.197585 0.876213
0.199006 0.919736
0.201976 0.843408
0.203059 0.611195
0.205208 0.623145
0.206274 0.738197
0.207335 0.603347
0.20839 0.687234
0.210326 0.632095
0.211524 0.746564
0.213587 0.452379
0.214612 0.489647
0.215631 0.535167
0.216957 0.512616
0.218661 0.40679
0.219662 0.562051
0.223129 0.389221
0.224599 0.37489
0.22618 0.440187
0.22751 0.495446
0.229429 0.374596
0.230383 0.398915
0.231604 0.378294
0.23416 0.308669
0.235095 0.318747
0.236954 0.389287
0.238108 0.344196
0.239975 0.31681
0.241537 0.261865
0.242444 0.291263
0.244844 0.245113
0.246417 0.240387
0.248401 0.254942
0.249576 0.218104
0.251327 0.195569
0.252777 0.248006
0.254191 0.236548
0.25601 0.22723
0.258214 0.205545
0.2594 0.188349
0.26075 0.13193
0.262904 0.176209
0.265657 0.187328
0.266722 0.13741
0.268622 0.144162
0.269844 0.191524
0.271964 0.164588
0.273543 0.156131
0.275842 0.134964
0.277853 0.171468
0.279641 0.142815
0.28148 0.149277
0.282936 0.125628
0.285198 0.135519
0.286404 0.11045
0.288084 0.118251
0.291553 0.107026
0.292736 0.115927
0.294335 0.107664
0.296659 0.0961207
0.298323 0.0866179
0.300394 0.0994638
0.302928 0.0839145
0.304588 0.0817362
0.305974 0.0894048
0.308578 0.080948
0.310884 0.0736399
0.312408 0.0686421
0.314799 0.0719437
0.317265 0.0760565
0.319597 0.0626157
0.320771 0.0589355
0.3227 0.0610696
0.32574 0.0616519
0.32795 0.0602849
0.330224 0.0615646
0.331726 0.0511617
0.333831 0.055288
0.336246 0.0517891
0.338319 0.0550338
0.341157 0.0508842
0.343593 0.0416963
0.346262 0.0417097
0.347842 0.0373618
0.350326 0.0433643
0.352828 0.0359872
0.354442 0.0382404
0.356776 0.037612
0.359142 0.0372564
0.361681 0.0332251
0.363857 0.0325205
0.366441 0.0296836
0.368657 0.0313521
0.371486 0.0319765
0.374587 0.0270136
0.376839 0.0279596
0.379079 0.0271427
0.38178 0.0214307
0.384712 0.0253632
0.386663 0.0218924
0.389313 0.0229418
0.39167 0.0232636
0.394428 0.0232151
0.397811 0.0205297
0.400019 0.0239069
0.402781 0.020597
0.405015 0.0197604
0.40766 0.020612
0.410865 0.0172732
0.413244 0.0180332
0.416084 0.0160412
0.418986 0.0169037
0.421544 0.0158525
0.424534 0.0152287
0.42751 0.0138296
0.430034 0.0152131
0.432751 0.0143872
0.436344 0.0113535
0.438896 0.0140366
0.44171 0.0116408
0.444585 0.011966
0.447784 0.0115328
0.45034 0.0104782
0.453413 0.0101214
0.456575 0.00918393
0.459787 0.00976448
0.462622 0.00935532
0.465862 0.00938534
0.468802 0.00941418
0.471915 0.00833099
0.475472 0.0078779
0.478779 0.00829606
0.481919 0.0080267
0.484939 0.00743501
0.488502 0.00701222
0.491034 0.00686864
0.494348 0.00661801
0.497688 0.00621101
0.500527 0.00668207
0.504331 0.00586719
0.507364 0.0059079
0.510774 0.00582319
0.514275 0.00551602
0.517978 0.00516486
0.521294 0.0051723
0.524822 0.00466091
0.527973 0.00460912
0.531698 0.0045694
0.535226 0.00444825
0.539103 0.0041137
0.543 0.00392264
0.546011 0.00401763
0.549827 0.00373105
0.55369 0.00357989
0.557166 0.00363736
0.560475 0.00355797
0.564609 0.0033919
0.56859 0.00305507
0.572441 0.00300024
0.5763 0.00285282
0.580121 0.00288169
0.583625 0.00275888
0.587525 0.00271992
0.591428 0.00250864
0.595301 0.0025012
0.599624 0.00244614
0.603294 0.00232839
0.60771 0.00216413
0.611568 0.00231105
0.615779 0.00208521
0.619303 0.00204182
0.623194 0.00191857
0.627636 0.00189006
0.631826 0.00184346
0.635971 0.00172794
0.64039 0.00179192
0.644956 0.00160444
0.649302 0.0016331
0.653461 0.00159828
0.657644 0.00150093
0.662026 0.00146679
0.666685 0.00133994
0.670916 0.00141305
0.675462 0.00136899
0.679703 0.00127245
0.684292 0.00125709
0.688927 0.00116264
0.693468 0.00110439
0.698026 0.00106244
0.702952 0.00104499
0.707372 0.00100644
0.712317 0.00100561
0.716936 0.000967077
0.721869 0.000920586
0.726964 0.00087176
0.73163 0.000850775
0.736224 0.00082537
0.74119 0.000779859
0.746118 0.000769097
0.751313 0.000710722
0.756133 0.000743094
0.761156 0.00070194
0.766095 0.000684509
0.771205 0.000659197
0.776456 0.00063954
0.781432 0.000608763
0.786733 0.000585367
0.791574 0.000571636
0.797255 0.000551078
0.802676 0.000521759
0.808005 0.000526618
0.813482 0.00049548
0.818759 0.000502772
0.824173 0.00045126
0.829708 0.000449595
0.834919 0.000444343
0.840568 0.000421158
0.846479 0.000401028
0.851948 0.000387087
0.857592 0.000372706
0.863369 0.000378096
0.869182 0.00035074
0.874831 0.000345245
0.880682 0.000333295
0.886294 0.000327136
0.892352 0.000308749
0.898399 0.000316583
0.904229 0.0002866
0.910231 0.000282168
0.916513 0.000267618
0.922651 0.0002587
0.92895 0.00025536
0.935092 0.000236328
0.940995 0.000231234
0.947406 0.000228774
0.953652 0.000218622
0.960017 0.000207763
0.966595 0.000207533
0.972908 0.000196176
0.979222 0.000188498
0.985855 0.000186819
0.992666 0.000179571
0.998881 0.000172536
1.00551 0.000160644
1.01216 0.000163671
1.01908 0.000159131
1.02599 0.000150549
1.03271 0.000146361
1.03948 0.000140924
1.04641 0.000135681
1.05346 0.000131917
1.06036 0.000127925
1.0676 0.00012364
1.07471 0.000120023
1.08175 0.000114779
1.08895 0.000111206
1.09637 0.000110395
1.10369 0.00010785
1.11092 0.000100669
1.1181 9.94638e-05
1.12573 9.44098e-05
1.1332 9.2439e-05
1.14081 9.13575e-05
1.14829 8.55288e-05
1.15605 8.45908e-05
1.16374 8.05198e-05
1.1717 7.76732e-05
1.17935 7.41462e-05
1.18713 7.14299e-05
1.195 6.9609e-05
1.20281 6.75934e-05
1.21088 6.67872e-05
1.21904 6.4196e-05
1.22715 6.17498e-05
1.23533 5.86171e-05
1.24354 5.72868e-05
1.25174 5.48137e-05
1.26013 5.30165e-05
1.26845 5.21877e-05
1.27706 5.0294e-05
1.28545 4.86375e-05
1.29387 4.71728e-05
1.3027 4.51267e-05
1.31143 4.38164e-05
1.3202 4.26719e-05
1.32891 4.05832e-05
1.33775 3.91013e-05
1.34663 3.82469e-05
1.35548 3.66055e-05
1.3645 3.54347e-05
1.37362 3.51605e-05
1.38289 3.34101e-05
1.39214 3.16353e-05
1.40146 3.11061e-05
1.41076 2.98597e-05
1.42016 2.91823e-05
1.42955 2.8554e-05
1.43897 2.71566e-05
1.44856 2.62835e-05
1.45815 2.50596e-05
1.46783 2.45251e-05
1.47755 2.35138e-05
1.48753 2.25886e-05
1.4975 2.18879e-05
1.50759 2.12915e-05
1.51744 2.08605e-05
1.52762 2.00363e-05
1.53782 1.92316e-05
1.54798 1.86958e-05
1.55817 1.83379e-05
1.56867 1.75625e-05
1.579 1.71325e-05
1.58955 1.6293e-05
1.60018 1.56751e-05
1.61084 1.56944e-05
1.62148 1.45904e-05
1.63242 1.42926e-05
1.64322 1.38174e-05
1.65411 1.34983e-05
1.66512 1.28293e-05
1.67627 1.24775e-05
1.68736 1.22326e-05
1.69863 1.16429e-05
1.70994 1.123e-05
1.72135 1.07914e-05
1.73279 1.05229e-05
1.74428 1.01372e-05
1.75588 9.77685e-06
1.76756 9.4109e-06
1.77941 9.14935e-06
1.79124 8.89318e-06
1.80325 8.53112e-06
1.81507 8.27081e-06
1.82722 7.99662e-06
1.83948 7.79857e-06
1.85166 7.40079e-06
1.86408 7.19711e-06
1.87633 6.95707e-06
1.88886 6.78528e-06
1.90144 6.45713e-06
1.914 6.32352e-06
1.92679 6.03728e-06
1.93957 5.85782e-06
1.95256 5.63238e-06
1.96563 5.50126e-06
1.97869 5.28322e-06
1.99179 5.12093e-06
2.00509 4.89916e-06
2.01846 4.80539e-06
2.03193 4.63319e-06
2.04528 4.47347e-06
2.05892 4.31062e-06
2.07279 4.13493e-06
2.0865 4.02274e-06
2.10039 3.84656e-06
2.11443 3.74356e-06
2.12845 3.63469e-06
2.14263 3.48851e-06
2.15695 3.40565e-06
2.17119 3.25038e-06
2.18567 3.15395e-06
2.20036 3.0552e-06
2.21494 2.96908e-06
2.22958 2.82748e-06
2.24445 2.71708e-06
2.25936 2.63466e-06
2.27439 2.54531e-06
2.28969 2.45856e-06
2.30493 2.37864e-06
2.32027 2.30801e-06
2.33573 2.21441e-06
2.35122 2.12633e-06
2.3669 2.06866e-06
2.38266 1.99579e-06
2.39847 1.92159e-06
2.41442 1.86854e-06
2.43055 1.78412e-06
2.44673 1.7333e-06
2.4629 1.67327e-06
2.47932 1.62948e-06
2.4959 1.55838e-06
2.51254 1.50961e-06
2.52927 1.44811e-06
2.54604 1.41093e-06
2.56299 1.35797e-06
2.58009 1.31031e-06
2.5973 1.26597e-06
2.61455 1.21677e-06
2.63195 1.1847e-06
2.64948 1.12967e-06
2.66707 1.09765e-06
2.68485 1.06389e-06
2.70286 1.01913e-06
2.72085 9.86587e-07
2.73892 9.5206e-07
2.75712 9.18427e-07
2.77543 8.89251e-07
2.79389 8.55462e-07
2.81251 8.28544e-07
2.83127 7.94317e-07
2.85007 7.66781e-07
2.86897 7.41426e-07
2.88818 7.13131e-07
2.90739 6.92856e-07
2.92669 6.65774e-07
2.94616 6.40989e-07
2.96573 6.205e-07
2.98548 5.99244e-07
3.00539 5.77789e-07
3.02539 5.54209e-07
3.04557 5.33655e-07
3.06592 5.14918e-07
3.0863 4.98298e-07
3.10684 4.81337e-07
3.12756 4.63627e-07
3.1484 4.48103e-07
3.16935 4.30262e-07
3.19042 4.14628e-07
3.21172 4.00079e-07
3.2331 3.84608e-07
