# in Mpc/h Units 
# (k P_nu(k))
# a= 0.509072
# nk = 757
0.020944 2368.33
0.0296192 1117.7
0.036276 632.992
0.0418879 396.395
0.0468321 277.924
0.051302 211.573
0.0592384 137.505
0.0628319 114.69
0.0662306 91.5002
0.0694632 79.4418
0.072552 70.3815
0.0755145 52.0905
0.0783651 45.3859
0.0837758 41.4011
0.0863541 29.3916
0.0888577 24.5993
0.0912926 23.7468
0.0936642 24.0775
0.0959772 17.9226
0.0982358 16.1081
0.102604 14.8535
0.10472 12.0426
0.106794 10.741
0.108828 9.34771
0.112787 9.19856
0.114715 8.41147
0.118477 7.84341
0.120314 7.51103
0.122123 6.64907
0.123906 5.94307
0.125664 5.02736
0.127397 5.16597
0.129107 4.5099
0.132461 3.18954
0.134107 4.21963
0.135732 3.9033
0.137339 3.6003
0.138926 3.82948
0.140496 2.9711
0.142049 2.80917
0.145104 1.08164
0.146608 2.46655
0.148096 2.3972
0.14957 2.34974
0.151029 2.37846
0.152474 2.26873
0.153906 2.03613
0.15673 1.71918
0.158123 1.73829
0.159504 1.70082
0.160874 1.46536
0.163577 1.71295
0.164913 1.29432
0.167552 1.24224
0.168856 1.11012
0.170149 1.28843
0.171434 1.17016
0.172708 1.10201
0.173974 0.978441
0.17523 1.07015
0.177715 1.2421
0.178945 0.73888
0.180167 0.900587
0.18138 0.975126
0.182585 0.680574
0.183782 0.759418
0.184972 0.834913
0.187328 0.660944
0.188496 0.814642
0.190347 0.610501
0.191954 0.731814
0.193094 0.569242
0.194226 0.625026
0.196472 0.578861
0.197585 0.608745
0.199006 0.63512
0.201976 0.583522
0.203059 0.429447
0.205208 0.434422
0.206274 0.504567
0.207335 0.41748
0.20839 0.475168
0.210326 0.434814
0.211524 0.504673
0.213587 0.313804
0.214612 0.338087
0.215631 0.366505
0.216957 0.35044
0.218661 0.286035
0.219662 0.381057
0.223129 0.269409
0.224599 0.257507
0.22618 0.30137
0.22751 0.335201
0.229429 0.251846
0.230383 0.272356
0.231604 0.259053
0.23416 0.213903
0.235095 0.216238
0.236954 0.262275
0.238108 0.233461
0.239975 0.216735
0.241537 0.180503
0.242444 0.195408
0.244844 0.168295
0.246417 0.163307
0.248401 0.174306
0.249576 0.147153
0.251327 0.132887
0.252777 0.165883
0.254191 0.161143
0.25601 0.155162
0.258214 0.13604
0.2594 0.127814
0.26075 0.0910278
0.262904 0.119447
0.265657 0.125535
0.266722 0.0945376
0.268622 0.0986112
0.269844 0.127844
0.271964 0.110334
0.273543 0.105296
0.275842 0.0905659
0.277853 0.117719
0.279641 0.095928
0.28148 0.101016
0.282936 0.0835635
0.285198 0.0915821
0.286404 0.0752096
0.288084 0.0796419
0.291553 0.0716584
0.292736 0.0785218
0.294335 0.0724941
0.296659 0.0639843
0.298323 0.0579228
0.300394 0.0660051
0.302928 0.0564623
0.304588 0.0557776
0.305974 0.0611011
0.308578 0.0542389
0.310884 0.0492093
0.312408 0.0455503
0.314799 0.047669
0.317265 0.0508996
0.319597 0.0417335
0.320771 0.0396469
0.3227 0.041109
0.32574 0.0412713
0.32795 0.0398646
0.330224 0.0409733
0.331726 0.0345654
0.333831 0.0365902
0.336246 0.0341914
0.338319 0.0363146
0.341157 0.0336462
0.343593 0.027339
0.346262 0.0273231
0.347842 0.0246444
0.350326 0.0287674
0.352828 0.0234801
0.354442 0.0248084
0.356776 0.0248809
0.359142 0.0244652
0.361681 0.0220977
0.363857 0.021633
0.366441 0.0195558
0.368657 0.020766
0.371486 0.0214467
0.374587 0.0177428
0.376839 0.0184637
0.379079 0.0180749
0.38178 0.0143769
0.384712 0.0163729
0.386663 0.0142998
0.389313 0.0149329
0.39167 0.0152598
0.394428 0.0150729
0.397811 0.0133124
0.400019 0.0157356
0.402781 0.0135273
0.405015 0.0130573
0.40766 0.0136197
0.410865 0.0113765
0.413244 0.0118624
0.416084 0.0105118
0.418986 0.0109502
0.421544 0.0102459
0.424534 0.00992836
0.42751 0.00880751
0.430034 0.0101612
0.432751 0.00937436
0.436344 0.00746356
0.438896 0.00919087
0.44171 0.00765188
0.444585 0.00771397
0.447784 0.00735871
0.45034 0.00679196
0.453413 0.00655161
0.456575 0.00591508
0.459787 0.00623439
0.462622 0.00601619
0.465862 0.00604356
0.468802 0.00599249
0.471915 0.00533307
0.475472 0.00508501
0.478779 0.00536764
0.481919 0.00514471
0.484939 0.00477136
0.488502 0.00454209
0.491034 0.00441887
0.494348 0.004179
0.497688 0.0039473
0.500527 0.00426003
0.504331 0.00379381
0.507364 0.00379368
0.510774 0.00364995
0.514275 0.00350477
0.517978 0.00327562
0.521294 0.00325909
0.524822 0.00293387
0.527973 0.00293341
0.531698 0.00289259
0.535226 0.00280858
0.539103 0.00263471
0.543 0.00250952
0.546011 0.00252912
0.549827 0.00235066
0.55369 0.00228114
0.557166 0.00228119
0.560475 0.00225252
0.564609 0.00215577
0.56859 0.0019491
0.572441 0.00191383
0.5763 0.00180151
0.580121 0.001823
0.583625 0.00173216
0.587525 0.001694
0.591428 0.00157998
0.595301 0.00155955
0.599624 0.00154917
0.603294 0.00146531
0.60771 0.00136423
0.611568 0.00144923
0.615779 0.00131973
0.619303 0.00129015
0.623194 0.001199
0.627636 0.0011881
0.631826 0.00115044
0.635971 0.00108076
0.64039 0.00112469
0.644956 0.00102145
0.649302 0.00102377
0.653461 0.000993887
0.657644 0.000936398
0.662026 0.000908513
0.666685 0.00082898
0.670916 0.000874162
