# in Mpc/h Units 
# (k P_nu(k))
# a= 0.392998
# nk = 757
0.020944 1265.24
0.0296192 570.911
0.036276 314.619
0.0418879 193.916
0.0468321 133.983
0.051302 100.517
0.0592384 63.9023
0.0628319 52.6956
0.0662306 42.0803
0.0694632 36.0579
0.072552 31.5775
0.0755145 23.7149
0.0783651 20.4656
0.0837758 17.9073
0.0863541 13.0515
0.0888577 10.9738
0.0912926 10.3521
0.0936642 10.2035
0.0959772 7.82291
0.0982358 6.97992
0.102604 6.30708
0.10472 5.1799
0.106794 4.63619
0.108828 4.05601
0.112787 3.91667
0.114715 3.5589
0.118477 3.28455
0.120314 3.14237
0.122123 2.80761
0.123906 2.51367
0.125664 2.16303
0.127397 2.1831
0.129107 1.9223
0.132461 1.4069
0.134107 1.75093
0.135732 1.6269
0.137339 1.51027
0.138926 1.57501
0.140496 1.24949
0.142049 1.17384
0.145104 0.551521
0.146608 1.02251
0.148096 0.992084
0.14957 0.954954
0.151029 0.948661
0.152474 0.918089
0.153906 0.828385
0.15673 0.716194
0.158123 0.702518
0.159504 0.675328
0.160874 0.605493
0.163577 0.673413
0.164913 0.533603
0.167552 0.50158
0.168856 0.459973
0.170149 0.509889
0.171434 0.470912
0.172708 0.444005
0.173974 0.390056
0.17523 0.418709
0.177715 0.47948
0.178945 0.307753
0.180167 0.365283
0.18138 0.386228
0.182585 0.29039
0.183782 0.312699
0.184972 0.328176
0.187328 0.268957
0.188496 0.324991
0.190347 0.251102
0.191954 0.290407
0.193094 0.229598
0.194226 0.246061
0.196472 0.234534
0.197585 0.241805
0.199006 0.248166
0.201976 0.228488
0.203059 0.175807
0.205208 0.174089
0.206274 0.193828
0.207335 0.165321
0.20839 0.185817
0.210326 0.169294
0.211524 0.18884
0.213587 0.126381
0.214612 0.132903
0.215631 0.141324
0.216957 0.13449
0.218661 0.117109
0.219662 0.143231
0.223129 0.10663
0.224599 0.10061
0.22618 0.115611
0.22751 0.12515
0.229429 0.0935241
0.230383 0.104341
0.231604 0.0997421
0.23416 0.0847376
0.235095 0.0820409
0.236954 0.0968652
