# in Mpc/h Units 
# D1 = 0.0822896 
# k P N P(z=0)
0.020944 151.714 6 22404.6
0.0296192 120.701 12 17824.6
0.036276 98.6157 8 14563.2
0.0418879 84.2711 6 12444.8
0.0468321 75.7354 24 11184.3
0.051302 70.4936 24 10410.2
0.0592384 64.1465 12 9472.9
0.0628319 61.5457 30 9088.82
0.0662306 58.4572 24 8632.73
0.0694632 55.9925 24 8268.75
0.072552 53.7413 8 7936.3
0.0755145 49.4767 24 7306.53
0.0783651 46.8789 48 6922.9
0.0837758 43.3042 6 6394.99
0.0863541 39.3385 48 5809.36
0.0888577 36.9732 36 5460.06
0.0912926 35.5062 24 5243.42
0.0936642 34.563 24 5104.12
0.0959772 32.1462 48 4747.22
0.0982358 30.8137 24 4550.45
0.102604 29.5401 24 4362.36
0.10472 28.0971 30 4149.27
0.106794 27.3556 72 4039.77
0.108828 26.4846 32 3911.14
0.112787 26.3591 72 3892.61
0.114715 25.7702 48 3805.63
0.118477 25.3969 12 3750.52
0.120314 25.216 48 3723.8
0.122123 24.6299 48 3637.24
0.123906 23.9625 48 3538.69
0.125664 23.2088 30 3427.38
0.127397 23.0497 24 3403.89
0.129107 22.3503 72 3300.6
0.132461 20.759 24 3065.6
0.134107 21.3479 96 3152.58
0.135732 20.8683 48 3081.74
0.137339 20.3815 24 3009.86
0.138926 20.2821 24 2995.17
0.140496 19.086 72 2818.55
0.142049 18.5508 48 2739.51
0.145104 16.2619 8 2401.49
0.146608 17.4042 54 2570.18
0.148096 17.0849 84 2523.03
0.14957 16.6232 48 2454.85
0.151029 16.3432 24 2413.49
0.152474 16.2405 72 2398.33
0.153906 15.7242 96 2322.08
0.15673 15.191 48 2243.35
0.158123 14.7678 48 2180.84
0.159504 14.466 24 2136.28
0.160874 14.2406 72 2103
0.163577 14.2988 72 2111.6
0.164913 13.7425 96 2029.44
0.167552 13.2462 6 1956.14
0.168856 13.2703 96 1959.71
0.170149 13.3298 96 1968.48
0.171434 13.1992 24 1949.2
0.172708 12.9896 48 1918.26
0.173974 12.5054 96 1846.75
0.17523 12.6374 48 1866.25
0.177715 13.0981 36 1934.28
0.178945 12.1233 48 1790.33
0.180167 12.5557 120 1854.17
0.18138 12.5853 56 1858.54
0.182585 12.0823 24 1784.27
0.183782 12.1481 96 1793.99
0.184972 12.0028 48 1772.53
0.187328 11.6166 24 1715.5
0.188496 12.0841 102 1784.53
0.190347 11.4458 120 1690.27
0.191954 11.5971 48 1712.61
0.193094 10.9896 48 1622.91
0.194226 11.0156 120 1626.75
0.196472 11.0187 24 1627.19
0.197585 10.9343 144 1614.74
0.199006 10.859 168 1603.62
0.201976 10.5004 48 1550.66
0.203059 9.99321 96 1475.76
0.205208 9.75232 24 1440.18
0.206274 9.82281 48 1450.59
0.207335 9.53627 108 1408.28
0.20839 9.6801 72 1429.52
0.210326 9.40073 198 1388.26
0.211524 9.45701 48 1396.57
0.213587 8.83061 72 1304.07
0.214612 8.65629 96 1278.33
0.215631 8.74578 72 1291.54
0.216957 8.52564 104 1259.03
0.218661 8.48743 72 1253.39
0.219662 8.55384 144 1263.2
0.223129 8.0649 192 1190.99
0.224599 7.91853 48 1169.38
0.22618 8.0698 192 1191.72
0.22751 8.11424 72 1198.28
0.229429 7.45768 48 1101.32
0.230383 7.86875 78 1162.03
0.231604 7.77531 168 1148.23
0.23416 7.54406 144 1114.08
0.235095 7.33479 144 1083.17
0.236954 7.5243 12 1111.16
0.238108 7.45682 192 1101.19
0.239975 7.41151 168 1094.5
