# in Mpc/h Units 
# (k P_nu(k))
# a= 0.283837
# nk = 757
0.020944 536.15
0.0296192 227.767
0.036276 121.088
0.0418879 73.0523
0.0468321 49.5087
0.051302 36.4588
0.0592384 22.5356
0.0628319 18.345
0.0662306 14.6459
0.0694632 12.3636
0.072552 10.6669
0.0755145 8.14951
0.0783651 6.9575
0.0837758 5.79492
0.0863541 4.35404
0.0888577 3.67471
0.0912926 3.38175
0.0936642 3.23137
0.0959772 2.55657
0.0982358 2.26695
0.102604 1.99609
0.10472 1.66804
0.106794 1.49832
0.108828 1.32052
0.112787 1.2431
0.114715 1.12737
0.118477 1.02591
0.120314 0.978131
0.122123 0.882766
0.123906 0.794267
0.125664 0.696522
0.127397 0.688664
0.129107 0.613712
0.132461 0.4679
0.134107 0.542798
0.135732 0.506146
0.137339 0.471979
0.138926 0.480219
0.140496 0.393087
0.142049 0.367321
0.145104 0.209296
0.146608 0.316518
0.148096 0.305437
0.14957 0.289548
0.151029 0.282854
0.152474 0.275715
0.153906 0.250818
0.15673 0.221315
0.158123 0.211755
0.159504 0.200971
0.160874 0.185971
0.163577 0.196243
0.164913 0.163684
0.167552 0.150552
0.168856 0.142106
0.170149 0.15031
0.171434 0.141118
0.172708 0.133304
0.173974 0.117424
0.17523 0.123041
0.177715 0.13679
0.178945 0.0966161
0.180167 0.11028
0.18138 0.113518
0.182585 0.0919669
0.183782 0.0958174
0.184972 0.0965321
0.187328 0.0823378
0.188496 0.0957403
0.190347 0.0772447
0.191954 0.0851997
0.193094 0.0696489
0.194226 0.0725887
0.196472 0.0706421
0.197585 0.0711961
0.199006 0.0716395
0.201976 0.0658925
0.203059 0.0536613
0.205208 0.0519425
0.206274 0.0554818
0.207335 0.0489962
0.20839 0.0535695
0.210326 0.0490035
0.211524 0.0524272
0.213587 0.0384894
0.214612 0.0390081
0.215631 0.0406483
0.216957 0.0384846
0.218661 0.0355368
0.219662 0.0399245
0.223129 0.0314752
0.224599 0.0295706
0.22618 0.0328055
0.22751 0.0344767
0.229429 0.0261884
0.230383 0.0296914
0.231604 0.0284859
0.23416 0.0249364
0.235095 0.0234286
0.236954 0.0265023
0.238108 0.024732
0.239975 0.0236955
0.241537 0.0207863
0.242444 0.0203184
0.244844 0.0192753
0.246417 0.0180879
0.248401 0.0191968
0.249576 0.0163952
0.251327 0.0150953
0.252777 0.0169674
0.254191 0.0173405
0.25601 0.0168246
0.258214 0.0138829
0.2594 0.0140004
0.26075 0.0109835
0.262904 0.0131351
0.265657 0.0127895
0.266722 0.0109532
0.268622 0.0111897
0.269844 0.0126004
0.271964 0.0111824
0.273543 0.0108459
0.275842 0.00951749
0.277853 0.0124311
0.279641 0.00984283
0.28148 0.010477
0.282936 0.00857151
0.285198 0.00945092
0.286404 0.00825206
0.288084 0.00818515
0.291553 0.0073244
0.292736 0.00816338
0.294335 0.00733787
0.296659 0.0065525
0.298323 0.00609697
0.300394 0.00643289
0.302928 0.00589426
0.304588 0.00597953
0.305974 0.00633573
0.308578 0.0055483
0.310884 0.00508173
0.312408 0.00470448
0.314799 0.00477161
0.317265 0.00509962
0.319597 0.0043196
0.320771 0.00413265
0.3227 0.0043159
0.32574 0.00417398
0.32795 0.00391423
0.330224 0.00391163
0.331726 0.00363867
0.333831 0.00353651
0.336246 0.00332576
0.338319 0.00334979
0.341157 0.00323073
0.343593 0.00271417
0.346262 0.00263742
0.347842 0.00251327
0.350326 0.00280864
0.352828 0.00224611
0.354442 0.00227966
0.356776 0.00236767
0.359142 0.00224816
0.361681 0.00218099
0.363857 0.00214059
0.366441 0.00190027
0.368657 0.00200022
0.371486 0.00208055
0.374587 0.0016566
0.376839 0.00177693
0.379079 0.0017803
0.38178 0.00152865
0.384712 0.00143615
0.386663 0.00133777
0.389313 0.00140726
0.39167 0.00141276
0.394428 0.00136631
0.397811 0.0012228
0.400019 0.00141851
0.402781 0.00126471
0.405015 0.00122198
0.40766 0.00122924
0.410865 0.0010468
0.413244 0.00107906
0.416084 0.000981547
0.418986 0.000980543
0.421544 0.000916942
0.424534 0.000903326
0.42751 0.000759616
0.430034 0.000907092
0.432751 0.000833488
0.436344 0.000761671
0.438896 0.000784841
0.44171 0.000709706
0.444585 0.000655407
0.447784 0.000609931
0.45034 0.000598831
0.453413 0.00057096
0.456575 0.000521023
0.459787 0.000546672
0.462622 0.000517536
0.465862 0.000518234
0.468802 0.000476817
0.471915 0.00046698
0.475472 0.000445053
0.478779 0.000457855
0.481919 0.000435717
0.484939 0.000397133
0.488502 0.000392461
0.491034 0.000378702
0.494348 0.00033794
0.497688 0.000335209
0.500527 0.000355939
0.504331 0.000334132
0.507364 0.0003187
0.510774 0.000294651
0.514275 0.00028354
0.517978 0.000272281
0.521294 0.000258956
0.524822 0.000242175
0.527973 0.000239068
0.531698 0.000233452
0.535226 0.000222454
0.539103 0.000218499
0.543 0.000214487
0.546011 0.000197204
0.549827 0.000186822
0.55369 0.00019158
0.557166 0.000176534
0.560475 0.000182568
0.564609 0.000169504
0.56859 0.000167172
0.572441 0.00015908
0.5763 0.000148
0.580121 0.000144135
0.583625 0.00014337
0.587525 0.000128859
0.591428 0.000126734
0.595301 0.000120331
0.599624 0.000121819
0.603294 0.000118253
0.60771 0.000106415
0.611568 0.000108484
0.615779 0.000104567
0.619303 9.91328e-05
0.623194 9.28089e-05
0.627636 9.13053e-05
0.631826 8.70926e-05
