# in Mpc/h Units 
# (k P_nu(k))
# a= 0.39801
# nk = 757
0.020944 1306.44
0.0296192 590.845
0.036276 326.051
0.0418879 201.125
0.0468321 139.066
0.051302 104.406
0.0592384 66.4475
0.0628319 54.8237
0.0662306 43.7787
0.0694632 37.5366
0.072552 32.8916
0.0755145 24.6843
0.0783651 21.3118
0.0837758 18.6853
0.0863541 13.6014
0.0888577 11.4339
0.0912926 10.7976
0.0936642 10.6568
0.0959772 8.15927
0.0982358 7.28225
0.102604 6.58698
0.10472 5.40614
0.106794 4.83792
0.108828 4.23132
0.112787 4.08995
0.114715 3.71706
0.118477 3.43237
0.120314 3.28409
0.122123 2.93297
0.123906 2.62553
0.125664 2.25747
0.127397 2.28039
0.129107 2.00703
0.132461 1.46644
0.134107 1.83042
0.135732 1.70044
0.137339 1.57815
0.138926 1.64743
0.140496 1.30538
0.142049 1.22668
0.145104 0.571273
0.146608 1.06898
0.148096 1.03733
0.14957 0.99927
0.151029 0.993478
0.152474 0.960971
0.153906 0.866817
0.15673 0.748667
0.158123 0.735301
0.159504 0.707339
0.160874 0.633162
0.163577 0.705804
0.164913 0.558026
0.167552 0.525063
0.168856 0.480892
0.170149 0.534203
0.171434 0.492995
0.172708 0.464795
0.173974 0.408413
0.17523 0.438831
0.177715 0.502986
0.178945 0.321601
0.180167 0.382275
0.18138 0.404658
0.182585 0.303227
0.183782 0.327025
0.184972 0.343898
0.187328 0.281362
0.188496 0.340418
0.190347 0.262591
0.191954 0.304262
0.193094 0.240293
0.194226 0.257823
0.196472 0.245456
0.197585 0.253312
0.199006 0.260189
0.201976 0.23955
0.203059 0.183899
0.205208 0.182289
0.206274 0.203339
0.207335 0.173179
0.20839 0.194822
0.210326 0.177501
0.211524 0.198355
0.213587 0.132251
0.214612 0.139276
0.215631 0.148232
0.216957 0.141098
0.218661 0.12251
0.219662 0.150424
0.223129 0.111708
0.224599 0.105446
0.22618 0.121311
0.22751 0.131486
0.229429 0.098247
0.230383 0.109479
0.231604 0.104634
0.23416 0.0887757
0.235095 0.0861006
0.236954 0.101816
0.238108 0.092482
0.239975 0.0873147
0.241537 0.074292
0.242444 0.076163
0.244844 0.0689624
0.246417 0.0655446
0.248401 0.0703285
0.249576 0.058879
0.251327 0.0537338
0.252777 0.0641919
0.254191 0.0643887
0.25601 0.0622831
0.258214 0.052085
0.2594 0.0511475
0.26075 0.0379297
0.262904 0.0478339
0.265657 0.0486456
0.266722 0.0388756
0.268622 0.0401795
0.269844 0.0489107
0.271964 0.0426972
0.273543 0.0411523
0.275842 0.0354495
0.277853 0.0471847
0.279641 0.0373864
0.28148 0.0397979
0.282936 0.0322421
0.285198 0.0359831
0.286404 0.0302766
0.288084 0.0311341
0.291553 0.0277842
0.292736 0.0309282
0.294335 0.0281811
0.296659 0.0247225
0.298323 0.0226286
0.300394 0.0250621
0.302928 0.0221312
0.304588 0.0223097
0.305974 0.0242692
0.308578 0.021074
0.310884 0.0191216
0.312408 0.0176056
0.314799 0.0182139
0.317265 0.0196603
0.319597 0.0161903
0.320771 0.0155495
0.3227 0.0161925
0.32574 0.0159697
0.32795 0.0151314
0.330224 0.0155131
0.331726 0.0136638
0.333831 0.0137969
0.336246 0.0129224
0.338319 0.0134888
0.341157 0.0127018
0.343593 0.0103181
0.346262 0.0102183
0.347842 0.00943368
0.350326 0.0109552
0.352828 0.00871837
0.354442 0.00906732
0.356776 0.00935519
0.359142 0.00904941
0.361681 0.00844987
0.363857 0.00827662
0.366441 0.00738295
0.368657 0.00783942
0.371486 0.00822829
0.374587 0.00658775
0.376839 0.00697144
0.379079 0.00692398
0.38178 0.00568756
0.384712 0.00585669
0.386663 0.00529131
0.389313 0.00553741
0.39167 0.00566229
0.394428 0.00549699
0.397811 0.00487151
0.400019 0.005821
0.402781 0.00504526
0.405015 0.00490122
0.40766 0.00505305
0.410865 0.00422298
0.413244 0.00439536
0.416084 0.00390753
0.418986 0.00396836
0.421544 0.00370292
0.424534 0.00364477
0.42751 0.00310759
