# in Mpc/h Units 
# (k P_nu(k))
# a= 0.690323
# nk = 757
0.020944 4501.94
0.0296192 2226.71
0.036276 1298.22
0.0418879 826.539
0.0468321 588.654
0.051302 455.434
0.0592384 303.273
0.0628319 256.599
0.0662306 204.266
0.0694632 180.213
0.072552 161.599
0.0755145 117.696
0.0783651 103.756
0.0837758 99.2178
0.0863541 68.3688
0.0888577 56.8301
0.0912926 56.4687
0.0936642 59.283
0.0959772 42.5316
0.0982358 38.6582
0.102604 36.3884
0.10472 29.1757
0.106794 25.9064
0.108828 22.4568
0.112787 22.4755
0.114715 20.8638
0.118477 19.6193
0.120314 18.7601
0.122123 16.425
0.123906 14.7169
0.125664 12.1926
0.127397 12.7816
0.129107 11.0937
0.132461 7.58419
0.134107 10.7207
0.135732 9.85298
0.137339 8.98991
0.138926 9.74265
0.140496 7.43547
0.142049 7.09354
0.145104 2.10179
0.146608 6.27514
0.148096 6.08109
0.14957 6.12116
0.151029 6.37598
0.152474 5.9172
0.153906 5.29607
0.15673 4.32155
0.158123 4.57114
0.159504 4.6021
0.160874 3.72444
0.163577 4.62937
0.164913 3.31219
0.167552 3.23901
0.168856 2.83432
0.170149 3.47499
0.171434 3.09124
0.172708 2.90957
0.173974 2.65274
0.17523 2.9554
0.177715 3.42386
0.178945 1.90283
0.180167 2.3592
0.18138 2.61854
0.182585 1.65972
0.183782 1.9496
0.184972 2.28487
0.187328 1.75087
0.188496 2.15874
0.190347 1.58203
0.191954 1.95147
0.193094 1.51466
0.194226 1.71262
0.196472 1.52506
0.197585 1.63122
0.199006 1.72755
0.201976 1.57724
0.203059 1.12006
0.205208 1.15164
0.206274 1.41839
0.207335 1.13621
0.20839 1.28595
0.210326 1.20111
0.211524 1.46249
0.213587 0.856908
0.214612 0.923705
0.215631 1.0231
0.216957 0.982629
0.218661 0.744619
0.219662 1.09332
0.223129 0.732524
0.224599 0.716613
0.22618 0.840331
0.22751 0.966136
0.229429 0.741034
0.230383 0.769432
0.231604 0.724096
0.23416 0.579142
0.235095 0.621727
0.236954 0.763375
0.238108 0.670726
0.239975 0.606894
0.241537 0.497932
0.242444 0.580968
0.244844 0.470613
0.246417 0.469672
0.248401 0.490222
0.249576 0.43644
0.251327 0.383796
0.252777 0.496698
0.254191 0.456975
0.25601 0.437435
0.258214 0.423127
0.2594 0.369338
0.26075 0.251716
0.262904 0.34726
0.265657 0.373856
0.266722 0.262353
0.268622 0.279371
0.269844 0.383818
0.271964 0.327663
0.273543 0.306787
0.275842 0.270386
0.277853 0.323592
0.279641 0.28481
0.28148 0.292534
0.282936 0.256477
0.285198 0.266477
0.286404 0.215518
0.288084 0.234301
0.291553 0.214487
0.292736 0.225919
0.294335 0.212429
0.296659 0.196257
0.298323 0.175247
0.300394 0.202497
0.302928 0.166937
0.304588 0.15728
0.305974 0.170334
0.308578 0.162185
0.310884 0.149068
0.312408 0.141707
0.314799 0.147836
0.317265 0.152825
0.319597 0.127604
0.320771 0.11775
0.3227 0.122166
0.32574 0.12358
0.32795 0.124161
0.330224 0.123845
0.331726 0.101431
0.333831 0.112436
0.336246 0.107041
0.338319 0.112235
0.341157 0.104624
0.343593 0.0876403
0.346262 0.0876295
0.347842 0.0780226
0.350326 0.0886699
0.352828 0.0759391
0.354442 0.0815109
0.356776 0.0767123
0.359142 0.0772065
0.361681 0.0676328
0.363857 0.0662072
0.366441 0.0619351
0.368657 0.0639523
0.371486 0.0634912
0.374587 0.0560304
0.376839 0.0577013
0.379079 0.0550854
0.38178 0.0437223
0.384712 0.0540315
0.386663 0.0462569
0.389313 0.0490448
0.39167 0.0485081
0.394428 0.0491979
0.397811 0.0439693
0.400019 0.0491693
0.402781 0.0429278
0.405015 0.0407529
0.40766 0.0420366
0.410865 0.0356266
0.413244 0.0372256
0.416084 0.0336576
0.418986 0.0359306
0.421544 0.0338529
0.424534 0.0321435
0.42751 0.0304532
0.430034 0.0303526
0.432751 0.0302799
0.436344 0.0242351
0.438896 0.028995
0.44171 0.0243177
0.444585 0.0256151
0.447784 0.0250331
0.45034 0.02234
0.453413 0.02168
0.456575 0.0200565
0.459787 0.021392
0.462622 0.0202236
0.465862 0.0201786
0.468802 0.0203625
0.471915 0.0184019
0.475472 0.0169658
0.478779 0.0177198
0.481919 0.0175485
0.484939 0.0160461
0.488502 0.0149226
0.491034 0.0148029
0.494348 0.0146593
0.497688 0.0137677
0.500527 0.0146161
0.504331 0.0127023
0.507364 0.0129067
0.510774 0.013264
0.514275 0.0120346
0.517978 0.0114037
0.521294 0.0115774
0.524822 0.0105795
0.527973 0.0101104
0.531698 0.0102088
0.535226 0.00991126
0.539103 0.0089855
0.543 0.00859932
0.546011 0.00897217
0.549827 0.00840216
0.55369 0.00798688
0.557166 0.00826966
0.560475 0.00788824
0.564609 0.00740609
0.56859 0.00683143
0.572441 0.00657409
0.5763 0.00646517
0.580121 0.0064892
0.583625 0.00634201
0.587525 0.00617215
0.591428 0.00569022
0.595301 0.00575569
0.599624 0.00546261
0.603294 0.00534063
0.60771 0.00484616
0.611568 0.0051646
0.615779 0.00470152
0.619303 0.00460468
0.623194 0.00441422
0.627636 0.00432908
0.631826 0.00419495
0.635971 0.00397204
0.64039 0.00406045
0.644956 0.00354884
0.649302 0.00370303
0.653461 0.0037062
0.657644 0.00341661
0.662026 0.00336252
0.666685 0.00314883
0.670916 0.00319676
0.675462 0.00325238
0.679703 0.00289655
0.684292 0.00293938
0.688927 0.00269497
0.693468 0.00250157
0.698026 0.00249529
0.702952 0.00241839
0.707372 0.00230498
0.712317 0.00230149
0.716936 0.00228084
0.721869 0.00214579
0.726964 0.00195907
0.73163 0.00200619
0.736224 0.00197671
0.74119 0.0018323
0.746118 0.00179946
0.751313 0.00170308
0.756133 0.00172811
0.761156 0.00161389
0.766095 0.00158984
0.771205 0.00155323
0.776456 0.00145239
0.781432 0.00146094
0.786733 0.00139986
0.791574 0.00135282
0.797255 0.00131764
0.802676 0.00124477
0.808005 0.00123161
0.813482 0.00116724
0.818759 0.00116776
0.824173 0.00106984
0.829708 0.0010748
0.834919 0.00103937
0.840568 0.00100086
0.846479 0.000937624
0.851948 0.000938501
0.857592 0.000887329
0.863369 0.000894949
0.869182 0.000831301
0.874831 0.000816888
0.880682 0.000791428
0.886294 0.000774199
0.892352 0.000732986
0.898399 0.000755932
0.904229 0.000686105
0.910231 0.000682572
0.916513 0.000654075
0.922651 0.000621614
0.92895 0.000618514
0.935092 0.000574309
0.940995 0.000564758
0.947406 0.000548289
0.953652 0.00053509
0.960017 0.00051167
0.966595 0.00049341
0.972908 0.000474977
0.979222 0.000451814
0.985855 0.000445687
0.992666 0.000437378
0.998881 0.000434051
1.00551 0.000392202
1.01216 0.00039188
1.01908 0.000376123
1.02599 0.000362941
1.03271 0.000353637
1.03948 0.000335312
1.04641 0.000329348
1.05346 0.000315302
1.06036 0.000310631
1.0676 0.000302033
1.07471 0.000286923
1.08175 0.000278617
1.08895 0.00027192
1.09637 0.000260349
1.10369 0.000258634
1.11092 0.000241091
1.1181 0.000240494
1.12573 0.000237246
1.1332 0.000223375
1.14081 0.000218281
1.14829 0.00021046
1.15605 0.000199515
1.16374 0.000195539
1.1717 0.00019369
1.17935 0.000183342
1.18713 0.000173524
1.195 0.000172127
1.20281 0.00016754
1.21088 0.000160787
1.21904 0.000153858
1.22715 0.000149982
1.23533 0.000143951
1.24354 0.000140342
1.25174 0.000134402
1.26013 0.000129962
1.26845 0.000125106
1.27706 0.000123385
1.28545 0.00012031
1.29387 0.000113744
1.3027 0.000112266
1.31143 0.000108986
1.3202 0.000103888
1.32891 9.92291e-05
1.33775 9.66713e-05
1.34663 9.31707e-05
1.35548 9.11168e-05
1.3645 8.75171e-05
1.37362 8.60879e-05
1.38289 8.28196e-05
1.39214 7.84884e-05
1.40146 7.70715e-05
1.41076 7.35807e-05
1.42016 7.17539e-05
1.42955 6.98921e-05
1.43897 6.60712e-05
1.44856 6.5274e-05
1.45815 6.24777e-05
1.46783 6.07437e-05
1.47755 5.85995e-05
1.48753 5.67934e-05
1.4975 5.42698e-05
1.50759 5.1953e-05
1.51744 5.09291e-05
1.52762 4.9416e-05
1.53782 4.7644e-05
1.54798 4.64643e-05
1.55817 4.46323e-05
1.56867 4.30546e-05
1.579 4.21939e-05
1.58955 4.00244e-05
1.60018 3.85872e-05
1.61084 3.79135e-05
1.62148 3.64501e-05
1.63242 3.51479e-05
1.64322 3.40152e-05
1.65411 3.31225e-05
1.66512 3.19881e-05
1.67627 3.11534e-05
1.68736 3.00335e-05
1.69863 2.864e-05
1.70994 2.75064e-05
1.72135 2.6675e-05
1.73279 2.58563e-05
1.74428 2.48291e-05
1.75588 2.44498e-05
1.76756 2.29986e-05
1.77941 2.2628e-05
1.79124 2.19533e-05
1.80325 2.11625e-05
1.81507 2.03343e-05
1.82722 1.97276e-05
1.83948 1.90994e-05
1.85166 1.83421e-05
1.86408 1.75705e-05
1.87633 1.69061e-05
1.88886 1.66114e-05
1.90144 1.58752e-05
1.914 1.54993e-05
1.92679 1.46896e-05
1.93957 1.43862e-05
1.95256 1.36815e-05
1.96563 1.33256e-05
1.97869 1.29163e-05
1.99179 1.24508e-05
2.00509 1.1948e-05
2.01846 1.16632e-05
2.03193 1.12174e-05
2.04528 1.08224e-05
2.05892 1.03111e-05
